"","Precentral_L","Precentral_R","Frontal_Sup_L","Frontal_Sup_R","Frontal_Sup_Orb_L","Frontal_Sup_Orb_R","Frontal_Mid_L","Frontal_Mid_R","Frontal_Mid_Orb_L","Frontal_Mid_Orb_R","Frontal_Inf_Oper_L","Frontal_Inf_Oper_R","Frontal_Inf_Tri_L","Frontal_Inf_Tri_R","Frontal_Inf_Orb_L","Frontal_Inf_Orb_R","Rolandic_Oper_L","Rolandic_Oper_R","Supp_Motor_Area_L","Supp_Motor_Area_R","Olfactory_L","Olfactory_R","Frontal_Sup_Medial_L","Frontal_Sup_Medial_R","Frontal_Med_Orb_L","Frontal_Med_Orb_R","Rectus_L","Rectus_R","Insula_L","Insula_R","Cingulum_Ant_L","Cingulum_Ant_R","Cingulum_Mid_L","Cingulum_Mid_R","Cingulum_Post_L","Cingulum_Post_R","Hippocampus_L","Hippocampus_R","ParaHippocampal_L","ParaHippocampal_R","Amygdala_L","Amygdala_R","Calcarine_L","Calcarine_R","Cuneus_L","Cuneus_R","Lingual_L","Lingual_R","Occipital_Sup_L","Occipital_Sup_R","Occipital_Mid_L","Occipital_Mid_R","Occipital_Inf_L","Occipital_Inf_R","Fusiform_L","Fusiform_R","Postcentral_L","Postcentral_R","Parietal_Sup_L","Parietal_Sup_R","Parietal_Inf_L","Parietal_Inf_R","SupraMarginal_L","SupraMarginal_R","Angular_L","Angular_R","Precuneus_L","Precuneus_R","Paracentral_Lobule_L","Paracentral_Lobule_R","Caudate_L","Caudate_R","Putamen_L","Putamen_R","Pallidum_L","Pallidum_R","Thalamus_L","Thalamus_R","Heschl_L","Heschl_R","Temporal_Sup_L","Temporal_Sup_R","Temporal_Pole_Sup_L","Temporal_Pole_Sup_R","Temporal_Mid_L","Temporal_Mid_R","Temporal_Pole_Mid_L","Temporal_Pole_Mid_R","Temporal_Inf_L","Temporal_Inf_R","Cerebelum_Crus1_L","Cerebelum_Crus1_R","Cerebelum_Crus2_L","Cerebelum_Crus2_R","Cerebelum_3_L","Cerebelum_3_R","Cerebelum_4_5_L","Cerebelum_4_5_R","Cerebelum_6_L","Cerebelum_6_R","Cerebelum_7b_L","Cerebelum_7b_R","Cerebelum_8_L","Cerebelum_8_R","Cerebelum_9_L","Cerebelum_9_R","Cerebelum_10_L","Cerebelum_10_R","Vermis_1_2","Vermis_3","Vermis_4_5","Vermis_6","Vermis_7","Vermis_8","Vermis_9","Vermis_10"
"Precentral_L",1,0.558931617632124,0.0161864987890853,-0.00231411124595655,-0.166487371538521,-0.0639741940849604,0.130820581368576,0.134476183839145,0.0175673599458171,0.108010621435019,0.575121000969077,0.421454494260407,0.400337689509954,0.295860362460087,0.216790009844493,0.148033964093109,0.349566486714485,0.276467813399076,0.450678047382154,0.374476596404545,-0.202008946240478,-0.154415480956129,-0.227511089344114,-0.245542983111822,-0.222407995429744,-0.323296943938167,-0.148683455575921,-0.262333313159291,0.251469963139435,0.304849718867946,-0.22413819722338,-0.364452575508792,0.100544981470147,0.123974822481897,-0.274379517276245,-0.297480971258274,-0.103785954024741,0.0184763378534334,-0.16687765700268,-0.0031242537546483,-0.0055310096098891,0.16021531049374,-0.379519267349458,-0.407751309292405,-0.272398961316765,-0.269987352983974,-0.28623141016838,-0.299000851325779,-0.199384983874275,-0.0851988609714737,-0.0618673195057383,-0.0405028389565611,0.0285947676550372,0.0888518392828122,-0.0358314384051029,-0.011793723364572,0.667017180094565,0.504140166017567,0.28008004168095,0.236984653973665,0.395989244787726,0.169848719739838,0.447057425641299,0.2051675247835,0.0489057363532257,0.0357264051505955,-0.100274675195725,-0.134594688809277,0.289401957734228,0.256553148881029,-0.0464128704604228,-0.0814137172685565,0.202612420158557,0.263022222635206,0.178993370740849,0.296224713267977,0.14012989765965,0.151063693325676,0.114598994491384,0.228924167316477,0.173518268374331,0.227264007242215,0.110703554154672,0.0932455680687928,0.0984037087044029,0.0863784162543817,-0.0908671939930749,0.0057160233118464,0.154459534938636,0.075822806307641,-0.0374177549219233,-0.0330729736860634,-0.227652600050951,-0.0917102733043276,-0.306021172626887,-0.159083957992186,-0.290931171327692,-0.201900076515436,-0.16963209063551,-0.140932552468959,-0.13976697196801,0.125334968374185,-0.173828700639272,0.0637444036130583,-0.414219608757404,-0.161801503379626,-0.190290233736139,-0.136095982444869,0.00735639989079557,-0.107277836027191,-0.274498074585134,-0.224405488120127,0.0139328086248673,-0.192022088795146,-0.140303695646768,-0.194812865181615
"Precentral_R",0.558931617632124,1,-0.134355628925502,-0.0672892799174004,-0.0259488725304399,0.00832750858174635,-0.249594423269372,-0.02521212860345,-0.0696096064385285,0.000167976903445222,0.214048479722022,0.328616983492822,-0.0185366055438159,-0.0081890856251461,0.0723692849391458,-0.00416363694370315,0.473565126127739,0.534522630595095,0.472307283597207,0.505001521884128,-0.108955435669482,-0.0457994632055503,-0.270655184955015,-0.371545679310605,-0.150554366433263,-0.192580087601623,0.00573064058342314,-0.0341744956245767,0.263359850598508,0.342037679186533,-0.194345099654701,-0.293773991245214,0.245301092438125,0.212080218945974,-0.0921278790782185,-0.141971078748102,-0.117398114747865,0.0129263762999346,-0.0951945005054558,0.0294547467515112,-0.0386592631059643,0.336585830387172,-0.448693297772174,-0.444518299088564,-0.24717009874929,-0.375549882886984,-0.359969359006215,-0.373308527764354,-0.230606041394779,-0.162366977003452,-0.148878513118233,-0.128183142643997,0.0261722568138481,0.0328570650658279,-0.136431418786783,-0.192751657487269,0.727547163690232,0.719574078893962,0.0826655926613573,0.159039884420723,0.192045200436712,0.105580689522001,0.371671479177633,0.190179264008974,-0.0691580501193109,-0.0577129465737565,-0.193682458985414,-0.175265567833293,0.341074629996074,0.385190125008694,-0.0691968708050722,-0.0228042820627401,0.156782082264546,0.291582098917308,0.0370719849153865,0.309955439618058,0.110493949824867,0.259852868108417,0.234109106166241,0.316774081733192,0.258854687867738,0.271609137195723,0.0605713738220801,0.129930736674579,0.0141215909463965,0.0431078697832494,-0.0683277193956625,0.0880700184914111,0.0452044237291896,0.0357852896389295,-0.0754023476657615,-0.134763407301178,-0.134810779336347,-0.128441386366069,-0.271287017385931,-0.176148260010672,-0.269089867941966,-0.356488346760913,-0.0621643278352429,-0.203025011029428,-0.0799266426803425,-0.0982328893484103,-0.0550703219790226,-0.0925977845414896,-0.269622312223985,-0.254606049553615,-0.0974834843206659,-0.327948833895493,-0.108575866565261,-0.18054224768308,-0.275526660908408,-0.240514815579898,-0.138196453793604,-0.148380706728117,-0.0978995830242976,-0.114873961736675
"Frontal_Sup_L",0.0161864987890853,-0.134355628925502,1,-0.114572153602866,0.493070142187058,-0.109940584279295,0.531354937217317,-0.304858150006765,0.357363385459214,-0.162155218596127,0.136633604018902,-0.331547867305609,0.240881045570328,-0.183936642948603,0.325927947627333,-0.112141731609993,-0.157682559165147,-0.175853354819188,-0.00167928702485046,-0.221707137223062,0.0514704118009265,-0.142841859486913,0.582380226910005,0.40518525375751,0.314641864229183,0.11195070467758,0.202167106318993,-0.0515776605040244,-0.0696838924199653,-0.273920227571982,0.321302498766854,0.170798659630556,0.178842185679619,-0.153420568599906,0.261084228567688,0.0229420665352532,0.120498465940069,-0.0615273842592787,0.0258020131867893,0.0480007418946017,0.013869796160101,-0.119812932587191,0.206444841316364,0.0704743913871576,-0.0122114918017547,-0.115157508740854,0.0938637657122176,-0.0503741397355018,-0.112651507075411,-0.194540630818759,-0.000893329345940981,-0.0198843568613087,-0.035482006391223,-0.024079843615875,0.0431906666562879,0.0215589719944894,-0.12625806831697,-0.290387402737162,-0.0908082733270935,-0.356246894996758,0.0411889008471406,-0.278336552395638,-0.11015176300788,-0.337839168996496,0.529531423634813,-0.0263215928447844,0.0711239524162724,-0.244944001426793,-0.146759839144806,-0.238382197500331,0.199545319187984,0.0082095547370856,0.106585857944207,-0.161568219561237,0.233921254150518,-0.158392735966468,0.203518301603307,-0.0869531749832156,-0.0445975338553428,-0.0247101065621413,-0.243119192839589,-0.126984778076992,0.209336099084269,-0.279986963291483,0.256016751690082,0.00618592534121174,0.332437016992533,0.113068517400949,0.213636714505187,0.013097759376176,-0.166369833988685,0.195529168563784,-0.170907357441095,0.28800502511353,-0.0273550001899414,-0.0706022112725085,0.105099521829496,0.0995321210278216,-0.10912947241065,0.0531937558080225,-0.218119281454801,0.159641091170948,-0.104120211520192,0.10144533606756,-0.0437083360578698,0.161797191334965,-0.0699518806142806,0.035954465112942,0.0188198887745507,-0.128242490028049,0.126870843291347,-0.0433764938072938,-0.0714614799135737,-0.0659989854633321,-0.052604881105673,-0.157438460298718
"Frontal_Sup_R",-0.00231411124595655,-0.0672892799174004,-0.114572153602866,1,-0.268214327345432,0.40590043986801,0.19538938651165,0.681682287131913,0.0224168013709631,0.394382883073968,-0.0550029185513884,0.248078556457274,-0.0246689405573425,0.161085962236855,-0.205860932677072,0.138186810488301,-0.261149510108844,-0.269501883471579,-0.0718713626358404,0.234759710601317,-0.251162869075302,0.0535463399120835,-0.0589789655233037,0.249445451081524,-0.0950403366575725,0.172279773031865,-0.249216658622036,0.00600021843631017,-0.089088405397623,-0.0193688604246097,0.0164573965863144,0.318752516037104,0.0378407298146756,0.371556657039644,-0.0987240090125787,0.0192863667849124,-0.254174263427909,-0.212163967812608,-0.210151860082599,-0.147930212789775,-0.198899110959872,-0.151232177075424,-0.164117737887587,-0.0981696902427045,-0.154505111216319,-0.0808315333506098,-0.119370759861217,-0.0713278654813269,-0.0698810676265769,-0.0177449023294603,-0.112514972583893,0.0484181528167166,-0.234567816127842,-0.146271135413752,-0.166033107260069,-0.0681155654270358,-0.190468003653454,0.0862813463371196,0.0970221971093768,0.422423118327808,0.160994108247846,0.445767366341224,-0.0453212020664531,0.184474256778289,-0.124144566579755,0.335188634207832,-0.118353155267922,0.0725522391645602,0.0380159366465563,0.169276280547035,-0.143785768086679,0.069160672406217,-0.110639231629636,0.0253416792130266,0.0362209733607173,0.0651386196174465,-0.238673492170643,0.00189555732757337,-0.102761295248806,-0.165005724225654,-0.137715332854818,-0.0957339494558959,-0.283274541550878,-0.124006856463501,-0.356474271966599,-0.00171642015413737,-0.2110224754505,-0.171495911527605,-0.274834859569084,0.170275346182074,-0.00206394814662775,-0.31729771224718,0.139714611631547,-0.272943035528924,-0.040092339007069,-0.0479844003217008,-0.100792107267196,-0.000764275069188738,-0.191318865888627,-0.172756206908204,0.0271152854449421,-0.141525430478338,-0.101441220746091,-0.154787198420166,-0.112232847176703,-0.15477244764423,-0.177262599692796,0.0410342472170935,0.0549649675867639,0.0545786574999441,-0.150446949157667,-0.183014925280843,-0.151225098229289,-0.0732065818569668,-0.182105045254556,-0.00610641858233888
"Frontal_Sup_Orb_L",-0.166487371538521,-0.0259488725304399,0.493070142187058,-0.268214327345432,1,-0.0672600248587326,0.0199862015896521,-0.435611726902018,0.315734785360922,-0.254409574467218,-0.136424015519649,-0.317932750571125,-0.164054117572234,-0.231870507112779,0.066058726997961,-0.175031992808639,-0.0585653315384546,-0.0711624196724345,-0.133531017772862,-0.2762038414281,0.500002990842239,0.0392618315617757,0.324700085582999,0.218212798688479,0.721645568560265,0.470354135215713,0.792224411170979,0.476378336438945,-0.285066552074887,-0.22687930424689,0.207927773912311,0.0580626218743101,0.164505079818669,-0.14184270698249,0.380603801271445,0.189705043434172,0.184233542061197,-0.0536710704041631,0.229109702770316,0.310924108655101,0.0680652506872712,0.0582896897208266,0.140223599771408,-0.0360868889928322,0.0799206414661031,-0.105918409137646,-0.00800902166146493,-0.0139881496612091,-0.126260264124472,-0.193212866877546,-0.0752602476033078,-0.126200676961469,-0.0226276605816585,-0.0979090802322032,0.219993658726481,0.0973306405811755,0.0110335498113563,-0.182279731357031,-0.140271304158009,-0.380532067875623,-0.10411164307089,-0.378274748233574,-0.155476853192402,-0.387600148534704,0.431569575139771,0.0451459913678174,0.191871771872855,-0.0341334762214492,-0.111525803321902,-0.163118325716404,-0.0121555872459938,-0.0840090132614382,-0.118653544325446,-0.156843021918788,-0.127979547504013,-0.157242527703946,0.0625651212133773,-0.0472803690778895,0.0298476883288799,-0.0272378562059661,-0.155775165055455,-0.0168310015701802,0.0142001117246387,-0.0790287841638591,0.219144828676455,0.16176295320662,0.346531959046414,0.3738837035671,0.260495366595386,0.0343109795720927,-0.159445430489415,0.0428954872824622,-0.15713515356454,0.265345358786858,0.0446775841509707,0.0615547949715874,0.200688810619666,0.122122309489187,-0.0145859787751268,0.0383106978480251,-0.182410890939904,0.0377199170378449,0.00818173118102693,-0.0274213948966622,0.17874344370202,0.198404182347924,0.107667993191274,-0.0349616885579103,-0.0731890327414288,-0.0623983865043725,0.380620125848482,-0.0208795885211083,-0.145223500564516,-0.0153235030263189,0.08856173426278,0.00170642064569783
"Frontal_Sup_Orb_R",-0.0639741940849604,0.00832750858174635,-0.109940584279295,0.40590043986801,-0.0672600248587326,1,0.10257121309783,0.573024090306883,0.227187115393222,0.695365453479982,0.00326007714376207,0.32233126858082,0.0166359804557302,0.213110893479898,0.0674707287476996,0.205269551774193,-0.126807503689079,-0.17919213712827,-0.0925172612043554,-0.0223521751279057,0.0308421996880344,0.317282180572365,-0.0470357187458169,0.078388684777094,-0.00524198308104729,0.434648421021646,-0.06752045453757,0.353913915653567,0.116085107395155,0.0230893966313564,0.146206281418698,0.316946381890291,0.116209037396907,0.240206368485802,-0.238190957859801,-0.141075711084044,-0.11217586491733,-0.0136852317824937,-0.0910747967941005,-0.0629362150763601,-0.0861828016625316,-0.071639175699052,-0.225532738725308,-0.144793700582144,-0.243437500343292,-0.187031796560554,-0.204687580257141,-0.288062550612075,-0.143424738879831,-0.150058697404283,-0.238356182902167,-0.294921875641495,-0.20427192574819,-0.322002750627834,-0.256751026551431,-0.235831743515017,-0.0958010460732507,0.0757896479269362,-0.0597543264754273,0.212459760136428,0.180767316946125,0.528219931570632,-0.00317119706346705,0.230337053797283,-0.110219361457117,0.241353780746745,-0.360322456259842,-0.169498489439365,-0.122283018660559,-0.0847927864304072,-0.0630209168335558,0.192384036629898,0.101072265642894,0.0802937922917743,0.0376423757745119,0.1003131077815,-0.0565460241161273,0.00923802594311752,-0.153559664366432,-0.100153765165999,-0.174456857424865,-0.201554299267053,-0.199560080051175,-0.228700246892109,-0.36521809956334,-0.151439281572124,-0.311594383680606,-0.217437922948536,-0.196750201373806,0.0814242572372426,-0.0572665201447054,-0.285650672022321,0.0927165892312429,-0.218704597168603,-0.0425702865900632,0.00494477834176393,-0.158620157698229,-0.0988468864644244,-0.133651385095533,-0.34609119869518,0.109068856730126,-0.163858921141859,0.00314575185544818,-0.115494774049332,-0.111213567067511,-0.233288083657204,-0.126809599067804,-0.155808487649678,-0.0594028924675755,-0.0735629443860808,-0.324030710289797,-0.221200574705997,-0.0711097956647891,-0.063560815681316,-0.116414980640938,0.0145164525294353
"Frontal_Mid_L",0.130820581368576,-0.249594423269372,0.531354937217317,0.19538938651165,0.0199862015896521,0.10257121309783,1,0.246184103601488,0.575819259159689,0.233269798793993,0.390078812023659,-0.066524645613034,0.531763320405644,0.0262473153948725,0.32056967925085,-0.122471155115693,-0.150658548075577,-0.289816702588229,-0.0647279595060515,-0.153756961601171,-0.161743176847661,-0.0625231230237589,0.142576141797131,0.0713888743497073,-0.154835205908289,-0.16310117136029,-0.193006951049154,-0.0843984609403669,0.0694988606411898,-0.187284937042903,0.0383684475528364,0.0667337576370836,-0.0134350014758677,-0.0353381735717832,-0.160300979439275,-0.257548478144879,0.0166427501304682,-0.0659450382199045,-0.237957174846608,-0.293677581575026,-0.0886906715792425,-0.292435158020173,0.042675753272876,0.0215119382975712,-0.0815004327219682,-0.079671839185788,-0.0392844928961407,-0.202386239447789,-0.0322254898704063,-0.103839115671595,-0.0208339118952772,-0.00986639806807956,-0.0571605583125542,-0.0660997164359317,-0.223848733885831,-0.133905402694082,-0.16606210599532,-0.295124752540518,0.109176760960578,-0.0617351098267091,0.375502909261331,0.0720452818609573,0.0412325700348981,-0.00467938954428025,0.256176588739031,0.0601692234574614,-0.0189847611249379,-0.219090058412507,-0.266317571000133,-0.297848457557448,0.245702554268104,0.178099165885884,0.0365539195164859,-0.105044288853407,0.240547232797605,-0.0966189223135769,0.173791934158827,-0.0503958028815754,-0.192080374365093,-0.0935393841893693,-0.211153802417495,-0.223253944173263,-0.0133740170994771,-0.384934614994972,-0.116086120913033,-0.255321160780715,-0.0779674787141741,-0.33742847175622,0.108645873382578,-0.0311991095941097,-0.0453244992212231,0.281099312990805,-0.0228541152851501,0.118997685650536,0.0538983752138629,-0.0588618334926752,-0.0836236780277538,-0.0895754644915864,-0.190846775686037,0.0107412455142045,0.0600541157236427,0.227421758044738,0.0302016192972735,0.168888784035612,-0.126465923658091,0.0768217727020941,-0.0716738520103255,0.154948339957302,0.0267822305307264,-0.123891316580815,-0.241682576765723,-0.07242236581474,0.0883564721183579,-0.0290203524901377,-0.0701136642195034,-0.0461184065019717
"Frontal_Mid_R",0.134476183839145,-0.02521212860345,-0.304858150006765,0.681682287131913,-0.435611726902018,0.573024090306883,0.246184103601488,1,0.118376872415333,0.694597324413545,0.283221437218153,0.557018973802371,0.308174899609557,0.499532586302353,0.0487433936995844,0.276093132735353,-0.134933037172826,-0.188608545920657,-0.0944465168961829,0.183501687070882,-0.236681827866047,0.105200425396348,-0.208231023920026,0.0384200919923975,-0.366269028838186,-0.0502021116630281,-0.334678693996698,-0.0155013131081838,0.0260953142653651,0.0922004491014659,-0.181060952586402,0.125233941722864,-0.128804689699483,0.330452500856182,-0.374172053318417,-0.231724797175735,-0.37260670065604,-0.19559550446318,-0.295940792726375,-0.247103712570693,-0.226790453532657,-0.148647578709495,-0.223553560005263,-0.11840153526671,-0.141453631634699,-0.0421782295917477,-0.202559095859812,-0.192194170579898,0.0146222305712578,0.0463983845403468,-0.0815631844771371,0.0100383183635025,-0.172620879703512,-0.298934729211846,-0.266799679712333,-0.181045429822905,-0.149181086685746,0.0663576738757027,0.104827024718819,0.485723500484713,0.372900621410896,0.70896327638509,0.129587420174027,0.423561819977062,-0.1509562481998,0.400149135386207,-0.237470029976582,0.0260375970371675,-0.114812581925533,-0.00271806698384732,-0.131240119544868,0.128085186191975,-0.00385807677506758,0.0740418428646054,0.0991024260195152,0.175383742956824,-0.229081940978597,-0.0123299032563745,-0.173466063853443,-0.206337469239742,-0.110560426925939,-0.114111526169454,-0.264783612692167,-0.0795844981164622,-0.383981589090601,-0.0315422822696549,-0.37208252082472,-0.323345556128447,-0.228362128813954,0.144932277121438,0.0281847785011049,-0.322441871029685,0.110340991322552,-0.39579601026652,-0.0812010020363201,-0.0690534749480094,-0.299847979371113,-0.197102305674826,-0.248464686851785,-0.351031111551173,0.106261436831819,-0.22162460370291,-0.0799323448730559,-0.199696728998634,-0.250380868114185,-0.23717815982325,-0.253399062728836,-0.0994491924202308,0.0233616077109638,-0.0453424008964172,-0.439384952464511,-0.307405993556362,-0.079404866515973,-0.175254822970509,-0.265575710931369,-0.0599386338772444
"Frontal_Mid_Orb_L",0.0175673599458171,-0.0696096064385285,0.357363385459214,0.0224168013709631,0.315734785360922,0.227187115393222,0.575819259159689,0.118376872415333,1,0.291531678134823,0.229400874241559,-0.0342442397886161,0.299681367265331,-0.0279029079762188,0.247404918257161,-0.187361127357081,-0.149224890055016,-0.0953892529950201,-0.0645953884280548,-0.120100875155254,-0.0495504994499779,-0.0421037165422516,0.0537145843660035,-0.101579042283784,0.0496613446721913,0.0214291314761594,0.0520600923208474,0.214504265298587,-0.0569289416438143,-0.0662341358584551,-0.00629306915801144,0.016817958630948,0.0392080277927815,0.0669027207583726,-0.0615678583047751,-0.209396625606622,-0.103995508649708,-0.0807872964848029,-0.237772556132708,-0.179656370977218,-0.165148044374228,-0.212636050985333,-0.0546211964933576,-0.101765212787562,0.0123040825557449,-0.0611515576274833,-0.0806061923391563,-0.19653300909281,-0.0187776974239161,-0.00658564538111291,-0.0445176231542181,-0.0346671591724739,0.0444624626466114,-0.139553254410815,-0.241899937715398,-0.162472395837851,-0.0120968669896209,-0.0843880316404909,0.103795782844839,-0.019180723842404,0.310492741262385,0.131802368874562,0.0226413747898883,0.0327700787336547,0.283087437277546,0.176309066501385,0.0405525231264505,-0.074397232617373,-0.202526333927059,-0.203502144691911,-0.00526015865380553,0.00996345285767068,-0.0923391186700709,-0.0526019972199734,-0.0310266139684834,-0.0945162278910326,-0.0396931614924405,-0.0702018630983435,-0.185005483984326,-0.0458779527855874,-0.21038766370892,-0.0841266248833285,-0.140760343288042,-0.327257464008808,-0.118582463039319,-0.124657240691546,0.0372824581717522,-0.147801137008017,0.0525134288494869,0.134967182549424,0.0512725076942797,0.106046089237655,-0.115283147770849,0.0496557792071673,-0.0264428969789353,-0.0290095022341742,-0.154938341473475,-0.208315907229992,-0.17799464284937,-0.118280458433181,-0.0717444127609583,0.0654856770146199,-0.0662771054645739,0.0240366330001552,-0.108572403836776,0.00316298976737041,-0.170208791758451,-0.0604711680936176,-0.0794905254145677,-0.268819093621432,-0.233163981815266,-0.248167494284915,-0.0602670716097495,-0.0630640562355781,-0.0842001761743515,0.0712555012944192
"Frontal_Mid_Orb_R",0.108010621435019,0.000167976903445222,-0.162155218596127,0.394382883073968,-0.254409574467218,0.695365453479982,0.233269798793993,0.694597324413545,0.291531678134823,1,0.177430826976025,0.38198912214208,0.165925296098975,0.30978627616867,0.180842743258912,0.321688496754762,-0.130879498885204,-0.182763573700593,-0.169100932744112,-0.0213773205419447,-0.178389804124165,0.189161427644164,-0.0550021628872023,0.0569269925996016,-0.221582103554738,0.0917870824802411,-0.260961936193192,0.0699695422248523,0.0141291391515358,-0.025324907808373,-0.151121818251203,0.147504629620121,-0.112828464955689,0.15718834953169,-0.24165349787939,-0.171625924041724,-0.199958920226052,0.0924931764143428,-0.291639235695225,-0.241391912120569,-0.22117518766485,-0.167975180750519,-0.284727883358788,-0.201123625708122,-0.234869706412275,-0.180362427142878,-0.272287644914062,-0.280922777793831,-0.0788461088806921,-0.0362451926784399,-0.0361612346101571,-0.0123202883065087,-0.0841642360839308,-0.221856611788373,-0.341373206899795,-0.242007411737675,-0.0382495950878956,0.125970298631132,0.02839416707746,0.282640654001178,0.347014830726933,0.561473456966426,0.0639275788110883,0.285993375037063,-0.0503247122287088,0.289412435034852,-0.311751360323885,-0.114119240909889,-0.220460393652901,-0.110589743552747,0.106195014825826,0.288313495977422,0.0942629105191626,0.0444683178419036,0.0647450019274799,0.132756904821266,-0.00544282652002188,0.126252901271113,-0.217637636645346,-0.245713163001023,-0.249667571491632,-0.259353231857088,-0.317499249884702,-0.231012914841418,-0.335972297736293,-0.0998189138581914,-0.298161119548381,-0.222242021263018,-0.157598284528336,0.238860711879175,0.143890807120062,-0.210462327408443,0.182209030624262,-0.260167577006608,-0.164356850135826,-0.118871712735557,-0.325656374557466,-0.214802128756808,-0.191458113304014,-0.309329817056149,0.130063677014154,-0.223851713322084,-0.0717604312362318,-0.181619874607816,-0.255218721461317,-0.318523347565259,-0.263311847950604,-0.160104908749336,-0.0672477826442021,-0.0952794197482724,-0.381132373804712,-0.24616528176864,-0.0217912485220396,-0.115520988038643,-0.26486835549057,-0.111738409313179
