"","Precentral_L","Precentral_R","Frontal_Sup_L","Frontal_Sup_R","Frontal_Sup_Orb_L","Frontal_Sup_Orb_R","Frontal_Mid_L","Frontal_Mid_R","Frontal_Mid_Orb_L","Frontal_Mid_Orb_R","Frontal_Inf_Oper_L","Frontal_Inf_Oper_R","Frontal_Inf_Tri_L","Frontal_Inf_Tri_R","Frontal_Inf_Orb_L","Frontal_Inf_Orb_R","Rolandic_Oper_L","Rolandic_Oper_R","Supp_Motor_Area_L","Supp_Motor_Area_R","Olfactory_L","Olfactory_R","Frontal_Sup_Medial_L","Frontal_Sup_Medial_R","Frontal_Med_Orb_L","Frontal_Med_Orb_R","Rectus_L","Rectus_R","Insula_L","Insula_R","Cingulum_Ant_L","Cingulum_Ant_R","Cingulum_Mid_L","Cingulum_Mid_R","Cingulum_Post_L","Cingulum_Post_R","Hippocampus_L","Hippocampus_R","ParaHippocampal_L","ParaHippocampal_R","Amygdala_L","Amygdala_R","Calcarine_L","Calcarine_R","Cuneus_L","Cuneus_R","Lingual_L","Lingual_R","Occipital_Sup_L","Occipital_Sup_R","Occipital_Mid_L","Occipital_Mid_R","Occipital_Inf_L","Occipital_Inf_R","Fusiform_L","Fusiform_R","Postcentral_L","Postcentral_R","Parietal_Sup_L","Parietal_Sup_R","Parietal_Inf_L","Parietal_Inf_R","SupraMarginal_L","SupraMarginal_R","Angular_L","Angular_R","Precuneus_L","Precuneus_R","Paracentral_Lobule_L","Paracentral_Lobule_R","Caudate_L","Caudate_R","Putamen_L","Putamen_R","Pallidum_L","Pallidum_R","Thalamus_L","Thalamus_R","Heschl_L","Heschl_R","Temporal_Sup_L","Temporal_Sup_R","Temporal_Pole_Sup_L","Temporal_Pole_Sup_R","Temporal_Mid_L","Temporal_Mid_R","Temporal_Pole_Mid_L","Temporal_Pole_Mid_R","Temporal_Inf_L","Temporal_Inf_R","Cerebelum_Crus1_L","Cerebelum_Crus1_R","Cerebelum_Crus2_L","Cerebelum_Crus2_R","Cerebelum_3_L","Cerebelum_3_R","Cerebelum_4_5_L","Cerebelum_4_5_R","Cerebelum_6_L","Cerebelum_6_R","Cerebelum_7b_L","Cerebelum_7b_R","Cerebelum_8_L","Cerebelum_8_R","Cerebelum_9_L","Cerebelum_9_R","Cerebelum_10_L","Cerebelum_10_R","Vermis_1_2","Vermis_3","Vermis_4_5","Vermis_6","Vermis_7","Vermis_8","Vermis_9","Vermis_10"
"Precentral_L",1,0.439527790057106,0.226385283851191,-0.0887739446332563,-0.0087672353540735,-0.153013897037075,-0.0233917475754911,0.0342173963319827,0.134547241242905,-0.0555381988241645,0.620144217757757,0.414366660742856,0.362339834499232,0.296807340739166,0.353099900523663,0.262783397332115,0.350085199293997,0.190714523396546,0.382449108707315,0.409023176175064,-0.171433456909069,-0.110591724340156,-0.0164915611508868,-0.0589754630717748,-0.0769933297202499,-0.10377183262789,0.0129125411580467,-0.11790417871193,0.235815360996047,0.164684399172681,-0.0972568924173325,-0.185839035561113,0.208869965390536,0.00257274501829618,-0.199640611304483,-0.243217941939991,-0.0811555905880473,-0.404507616217044,0.0384483906391531,-0.0169728682461901,0.201264703697293,0.0309267771565364,-0.16735422839664,-0.026067799564237,-0.2543081669983,-0.17497483267254,-0.0856753829617593,-0.065104534388696,-0.173131493653922,-0.1102217878657,0.217783656594407,0.0847468553643814,0.243261133893796,0.252357451801893,0.184658535866703,0.101808979186102,0.605520941960078,0.387539765830319,0.159429561198601,-0.0582760744831282,0.380426302867836,0.011649274930059,0.453781931266686,0.280839411752127,-0.0297095228864892,-0.107632532753897,-0.333991849500647,-0.288985664438259,0.314130961762281,0.182602760701764,-0.280939021931322,-0.297874029140092,0.260503240318487,0.254977542994906,-0.0137191061821861,0.115497574700081,-0.170619625168804,-0.0863604345665293,0.218405268791863,0.230476793578571,0.345147057332376,0.317048599522339,0.333393629123285,0.142926420331855,0.26698004694593,0.169225771080324,0.274802580144221,0.0416441638536663,0.378618227063687,0.167512673171016,-0.252149656967616,-0.323697003426085,-0.442847439186483,-0.24450539476975,-0.177965608678045,-0.167392464607054,-0.0658438034631315,-0.0233084277504613,-0.132653982374848,-0.220935936871745,-0.187395271289486,-0.0892724588386532,-0.15654897079042,0.00113647127285122,-0.266903358862478,-0.171730448513586,-0.183729745875118,-0.282703799442273,-0.0318360984309238,-0.215601718703562,-0.265402287760083,-0.185393009880322,-0.160197441947708,0.158674966113894,-0.0154059097270819,-0.202306765986073
"Precentral_R",0.439527790057106,1,0.0281923948236677,0.0756456340006556,-0.123044902388325,-0.212660611885596,-0.115516232531175,0.067141255128148,-0.153398097789342,-0.0953221071026465,0.0929559063174777,0.372696674523095,-0.0637702411660971,0.118370462083581,-0.0243840213683376,0.038751594708944,0.352659750828294,0.52750948965718,0.430169053847649,0.522893714052008,-0.0912986371523054,-0.0707765381715957,-0.0602417196278547,-0.0382697871999641,-0.0699712335066876,-0.116052275691649,-0.0385076093600007,-0.148702516238143,0.24070310965068,0.337633843130615,0.0436623358767668,-0.0350874750091613,0.321921727561307,0.179513510930841,-0.257718509765518,-0.262438501901742,0.00301803541999744,-0.308929071456966,-0.00357817594747442,0.123418238931086,0.123382194505093,0.122166683313804,-0.202464508741151,-0.146460466419701,-0.240815036071755,-0.194526995489592,-0.13134769691342,-0.0711160528854181,-0.141726614892841,-0.120730660523197,-0.0314279594839694,-0.0570038604640936,0.0441941848439549,0.11875565105793,-0.0123060892148449,-0.0109787967706472,0.551915874614698,0.696516085869611,-0.121936999288467,-0.0475855044984111,0.0809916293215818,-0.00289005516749041,0.365367580210421,0.235732688977884,-0.140261595397407,-0.199880788343685,-0.287457131857917,-0.287584152706371,0.309540495503636,0.352937848005763,-0.088053187528548,-0.0979714643021668,0.20408221194362,0.412663337476414,-0.0374492720213794,0.250125699113996,-0.0967262975324673,0.231847863133812,0.277966450752023,0.275737263516367,0.294275130722296,0.268637072340066,0.093140388271085,0.0782658412907208,0.0927605954862577,0.0550829010341694,-0.0303089849196707,-0.0281446332866841,0.140764539455974,0.00755983823123886,-0.146381931332507,-0.23038557062858,-0.320608287975391,-0.231969952760375,-0.00274837247727872,-0.0134965047591591,-0.0906409244803444,-0.0802916424054992,0.00763300389379313,-0.114065243988201,-0.06833562729817,-0.291832982038335,-0.00519204581458217,-0.0161395249068218,-0.159410924834884,-0.17192389213969,-0.0708401392679351,-0.211033906575786,-0.0651220423682164,-0.177660109172388,-0.368407288198109,-0.145654990132305,-0.147344670152647,0.213422037767428,-0.118688867861715,-0.0197625235903634
"Frontal_Sup_L",0.226385283851191,0.0281923948236677,1,0.129483067040744,0.472184878668732,-0.171382441685763,0.588791237846142,-0.204223021299306,0.30974766695688,0.0314726308699054,0.256624209779696,-0.115414306523014,0.311756621010225,0.01082647353089,0.403221657139154,0.0851821070759769,0.0893229735350201,0.000304913428848775,0.0554665960190457,0.0143852487652667,-0.0238126544956825,-0.0926403349782454,0.702174442425456,0.478056092857327,0.474371894782452,0.276763923374129,0.30598756077942,-0.00247965907032007,-0.0634498643870038,-0.107462368703929,0.253172851507023,0.138188224330354,0.181220953683917,-0.060195510672262,0.265669972810852,0.0604692403270728,0.0240121939563016,-0.136378004027995,-0.0997368104605061,-0.122793978573838,0.131329696129583,-0.000367334497290682,-0.164170176157758,-0.238329402061418,-0.22464097169527,-0.457676698355397,-0.22532444820476,-0.151417989929197,-0.332917805985858,-0.431588641570116,-0.031763034875499,-0.248275910845076,-0.0236843958372074,-0.0280060236469077,-0.17101858991135,-0.292154275645425,0.0767056759114101,-0.0649937769641492,-0.0928273783695721,-0.320337502961151,0.117077458744204,-0.130599068268506,-0.0328365006191739,-0.235915419191449,0.59230653646578,0.18935658151905,0.0110323223256727,-0.2725391103841,0.144353196877338,0.00630239701858864,-0.0385618489426458,-0.113816898324579,0.202491465840548,0.00233591345431817,0.112677964256539,0.0323174043407738,-0.0456211808622043,-0.206867616171044,0.153107044191052,0.219446998749382,0.0185741680603656,0.190070635409324,0.243370728674668,-0.124566736808797,0.498071019583865,0.304996545343893,0.342955667721184,0.289607828344887,0.293996504360683,0.10324195381534,-0.435390047248396,-0.101260584975883,-0.18343582049334,0.104653635858373,-0.133672508209234,-0.283724504673382,-0.178520172689437,-0.247051230076459,-0.370859139303025,-0.354834135150271,-0.264346653016799,0.0907059019275295,-0.19593496282853,0.0137514017052555,-0.178062763678173,-0.0287414327500305,-0.278038627862737,-0.123118696701264,-0.0643046976156895,-0.108194042133766,-0.0406563693084385,-0.254018968420126,-0.382689456541308,-0.0591076619999258,0.0524293442881928,-0.138673686351448
"Frontal_Sup_R",-0.0887739446332563,0.0756456340006556,0.129483067040744,1,-0.0587449078263371,0.3437216670852,0.392886756593376,0.639384616657586,-0.00648119703837587,0.452117168835598,-0.0394044562237232,0.057247516778756,-0.0128409220626835,0.177946204979208,-0.173166976028437,0.0293666353258705,-0.204030422170144,-0.111244440995541,-0.178430896157303,0.00863609200607964,-0.178274739022153,-0.144784324448497,0.155601445230507,0.450003071759528,0.120838313096012,0.272902926180075,-0.034473221954709,0.0638397629490301,-0.172514628286297,-0.167756468988475,-0.0763512084175726,0.189295619287225,0.00430616139478307,0.274542985227873,-0.0124416537579925,0.10642464428579,-0.360374080304549,-0.232635796552935,-0.41219224972703,-0.271219234276846,-0.240989966263759,-0.100036684648143,-0.195137094927954,-0.198036033099322,-0.0892282634183608,-0.129357893782865,-0.199705879158021,-0.192407045584615,-0.0712311461926428,0.0369370628029242,0.0707006287104047,0.0396634161249515,0.0421099447159299,-0.0772395090973182,-0.147974014576415,-0.0897030827410054,-0.0560530684247577,0.0809281376505856,-0.0835417005738387,0.198078887730222,0.063845683217407,0.436233655458993,0.00329924696469268,0.0918361650342012,0.284149010943601,0.547866188156228,0.00528222257634572,0.126354021382907,-0.0860775835479402,-0.160067022071089,-0.0871102245059542,0.12344676935274,-0.189664295652625,0.0123515373816991,-0.169940067936883,0.0356457649379395,-0.238852687141317,-0.0496563884296593,-0.195260159422713,-0.24846433457632,-0.191199647996871,-0.065477483443521,-0.321111071100308,-0.340695502105351,-0.0074488310218437,0.249151616143198,-0.239686296918006,-0.0295625161393739,-0.0757873677906851,0.206343997488428,-0.00520695850360996,-0.16182515512455,0.0919121033951024,-0.0180745567103825,-0.161194524607508,-0.153906801492606,-0.181293777856426,-0.198661401176165,-0.11411713130918,-0.157791251830822,-0.0387130564601965,0.00253896429055845,-0.168689031256577,-0.145200976853995,-0.215958926196995,-0.180077146439468,-0.0337240372453539,-0.146492833070097,0.016626833656345,-0.173536276453718,-0.104598998614211,-0.198621352387902,-0.257861985931277,-0.10120738095457,-0.103675273313205,-0.010131377771061
"Frontal_Sup_Orb_L",-0.0087672353540735,-0.123044902388325,0.472184878668732,-0.0587449078263371,1,-0.0325605064545499,0.127350944643548,-0.403792094343847,0.344582756331091,-0.129447206772601,-0.0402279607740171,-0.310031695941816,0.017241004357268,-0.2504789768326,0.318540795754427,-0.00948971515823969,-0.00457330938450163,-0.0938283656908521,-0.254515575587272,-0.275333373041774,0.374781125845226,0.0162974722521959,0.485823021410174,0.25602033046881,0.775804311742974,0.537515907823731,0.803628667713665,0.398776598018848,-0.227867954078331,-0.229152697913652,0.183531822318613,-0.0838602111933085,-0.0464343321505237,-0.21708111233211,0.473461289439121,0.290754654220126,0.285359844862433,0.203057329126494,0.226031192553923,0.273531276963485,0.151000656101834,0.171242951769439,-0.0667792108207935,-0.242708896213741,-0.092342596337952,-0.318211563017172,-0.113011780782135,-0.14467098338722,-0.260077957510294,-0.310480923345212,-0.171110574764891,-0.259738207825495,-0.186939682527383,-0.0645691334333636,0.0557817071449521,-0.171217215961503,-0.0128165374145623,-0.0838274469694109,-0.0802316029613478,-0.133899795317988,-0.174848186414249,-0.248391253975061,-0.245667665653065,-0.307464744336939,0.402587259232526,0.126505264073504,0.15738149004266,-0.0949003833308516,0.037861516001933,0.0662120336258877,0.0566383390170096,-0.189768048400471,0.0418383229566169,-0.200344978465159,0.0610365163535911,-0.0980231759441092,-0.0607578331430225,-0.212389885292594,0.0274695677539891,0.0595132524532416,-0.0379343039866427,0.115716880526407,0.271257631381049,0.0364353788432859,0.524194471195983,0.260822975880019,0.409191502983703,0.441868777460484,0.261569000916454,0.123202527852002,-0.243262998262703,0.0481030991828673,0.0447500164105662,0.262194273015662,-0.0177404534353036,-0.0383252643502727,0.0881159371064556,-0.049816472219433,-0.164763467189992,-0.232512947938221,-0.0105518500605983,0.0406463894176545,0.0418052223590014,0.0530405826785216,0.0190294388004043,0.0318487284817795,-0.1490790795218,-0.0100559202400926,-0.156396223049384,-0.0678493276686804,0.126234772253661,-0.26446870310859,-0.246821240765868,0.0627086613442203,0.191612467315808,-0.175395593921361
"Frontal_Sup_Orb_R",-0.153013897037075,-0.212660611885596,-0.171382441685763,0.3437216670852,-0.0325605064545499,1,0.0553400517588239,0.447566360645775,0.197642375837082,0.646874416190998,0.132398815730124,0.119108719292518,0.194715855185495,0.288382122624152,-0.0216625398796589,0.0641417013405766,-0.109667969067323,-0.241703912856804,-0.197116243826154,-0.249562219994698,0.0359747446519699,0.132167749178208,-0.0605112662155026,0.0881301131073567,0.042375316590204,0.327130790624258,0.0195622475588618,0.456706986859303,-0.0397080189005186,-0.0628095330105871,0.0390448062694313,0.179220662334447,-0.0613300679489837,0.0842650107203602,0.0101374946957178,0.06050323358351,-0.220025737025642,0.00707329038056308,-0.166647434374562,-0.123344908327179,-0.237278485343842,-0.123286627881259,-0.0467239420116488,-0.0402269509922882,0.0126645144821512,0.0664284292105522,-0.126392678372335,-0.1059242597283,0.0658741124524682,0.12962054837517,0.09248750833448,0.0652968892408197,0.0288193377848028,-0.049707299625975,-0.0533376453313494,-0.0463128096047311,-0.265857998533039,-0.21046267458241,0.0870327701172063,0.088074956677231,0.106960017393351,0.474840727966924,-0.166798378943185,0.0945041125392722,0.0798035362649478,0.319443636893873,-0.039295424780637,0.0808506390949089,-0.213891020280636,-0.30039309732065,-0.0497879887334855,0.0942820439547463,-0.189859328194532,-0.100181601949029,-0.105135602616768,-0.070943854550232,-0.226845965464566,-0.142636834621237,-0.0805873846858122,-0.195543357539023,-0.112017931634338,-0.168906385334341,-0.191052089506355,-0.206310228322514,-0.114872846938429,0.0343989835452529,-0.174959667347761,-0.106717944765919,-0.0761577992446146,0.259053874260583,-0.0954647789631467,-0.186457560794933,0.143877925945112,-0.0493816516241456,-0.125226331905567,-0.0689123408995643,-0.0607930823967405,-0.122549346067843,-0.0407572965954131,-0.175082513785941,0.00376260881706313,-0.113766687984946,-0.188741360458958,-0.210130849854386,-0.0952905489478494,-0.178084165062372,-0.0764325498366802,-0.0348267568416926,-0.00302446539349606,-0.0399808516706425,0.0503298916488527,-0.215338762448714,0.0948577164714669,-0.0950683125116853,-0.0813209460331899,-0.0219966745453381
"Frontal_Mid_L",-0.0233917475754911,-0.115516232531175,0.588791237846142,0.392886756593376,0.127350944643548,0.0553400517588239,1,0.214582743119895,0.380302469294089,0.239980663615385,0.23037508524358,-0.0967662640880688,0.446297661323435,-0.0613970334807931,0.108911436321403,-0.0991540280392722,-0.0494476331268226,-0.143719369481475,-0.0666114834434928,-0.0742825331208948,-0.186521039304351,-0.117998524915861,0.224871065242636,0.177455638998064,0.0763402318224514,0.137582422300354,-0.0249244909349431,-0.00724589514527238,0.0151517827876951,-0.164886393873081,0.0251498325037567,0.141074310900536,0.0823025380708484,0.0886008330239391,0.0256681802602614,-0.0489130917928628,-0.217662223416292,-0.219577860826251,-0.409579308992281,-0.39090788270468,-0.0784011425377466,-0.192369880164591,-0.210898286827574,-0.206399560353823,-0.242960313361567,-0.397022790759791,-0.201929843497158,-0.215299587148994,-0.293287000278199,-0.318849838653375,-0.00269637277407357,-0.198631339376684,0.00243159394831722,-0.058473531628438,-0.277798827740943,-0.334514056699984,-0.133189431862289,-0.0882005988331778,0.100031027106431,-0.111843514603921,0.310171596749214,0.127862751974074,0.0336707433550698,-0.0449261337387717,0.435400899778251,0.255270639239321,0.0657465191868569,-0.122003801762059,-0.1103270125219,-0.209347172379772,0.0520642289546455,0.154219242647959,0.0976398831347317,-0.0728922913163295,0.116185306041078,0.0180061299527283,-0.049083085924073,-0.113021998036585,-0.0852734044740507,-0.0774442993212413,-0.136182305419059,-0.0681636581866861,-0.0889506001233331,-0.284825174794433,0.0913845790189921,0.0571972164315706,-0.123673576251848,-0.0807619864361066,0.00272978368856527,0.0187949620160281,-0.125652323128006,0.0503455130822189,0.0489626219148127,0.191190513182815,-0.108044981923891,-0.258605237378022,-0.253578856574034,-0.323062305498399,-0.251502847961501,-0.223598739862622,-0.0335998732146523,0.249970302347091,-0.0993116962382479,0.101614837466971,-0.219745110770341,-0.0222259681755909,-0.127704042309513,-0.111795338869719,-0.0980945675814214,-0.100534603869498,-0.12612636714235,-0.236580578985544,-0.155155526945702,-0.0664612811781574,-0.0773810786453682,-0.011150915732539
"Frontal_Mid_R",0.0342173963319827,0.067141255128148,-0.204223021299306,0.639384616657586,-0.403792094343847,0.447566360645775,0.214582743119895,1,-0.0276266532771245,0.605339063877015,0.171011618896656,0.404697586136438,0.198555216989956,0.492353286610535,-0.153595586209006,0.17810554660328,-0.0587848829892457,-0.0271483686721746,-0.00879682991372929,0.117532111837293,-0.385631505331251,-0.0891724842995588,-0.134076067216812,0.145035596438593,-0.328600498799305,-0.0733232039767683,-0.344513481750975,-0.0125406577513557,0.0703786569474423,0.0619594609652444,-0.175099202983436,0.0428537345834153,-0.00149225328804103,0.281570871749323,-0.295293260541191,-0.143372385796814,-0.557691295801865,-0.37967314775625,-0.464739919451938,-0.39183487565366,-0.173085257925057,-0.119783280660375,-0.0608591824082263,0.052886776280272,0.0251585064240141,0.110726815731999,-0.081204231759275,-0.0619922359991713,0.0945332369279942,0.239583845021472,0.213428407251028,0.243967130764096,0.160454901074826,0.0370310488490843,-0.119020559797512,0.0160732727721591,-0.0877646712863853,0.112817251038865,-0.0252845960521101,0.311215564896047,0.284165449191951,0.69711829598159,0.141399545150818,0.392410717843072,0.00181231110833171,0.43626990695161,-0.131120826044887,0.133822617903205,-0.193496165601091,-0.253927842703973,-0.211147374966612,0.219122739409779,-0.0164186085745193,0.227593552341852,-0.152816614056566,0.209122040890675,-0.209465242695369,0.162325537905033,-0.0697787337888917,-0.153146675674727,-0.0463652230375003,-0.0521939467452024,-0.298199416732188,-0.217791284443963,-0.191657501852851,0.143698249617114,-0.348623349304792,-0.199438953526775,-0.125294754717752,0.234318620788584,0.0977015141086259,-0.221153246660109,0.0788156150595285,-0.163778832447669,-0.298290664785774,-0.250069285539541,-0.280262063075615,-0.186242379720089,-0.0756350172788415,-0.0965208168349461,0.0487212425156113,-0.0097646701920346,-0.124149957784863,-0.127075653294889,-0.348912405176355,-0.221713170279609,-0.0486156249487144,-0.145806061749085,-0.0682113722530933,-0.229932233204443,-0.207520708703251,-0.106645237681291,-0.026721972980449,0.085144362423754,-0.0188810555597107,-0.134560786526498
"Frontal_Mid_Orb_L",0.134547241242905,-0.153398097789342,0.30974766695688,-0.00648119703837587,0.344582756331091,0.197642375837082,0.380302469294089,-0.0276266532771245,1,0.331203798707654,0.308740202667353,-0.0565840201968571,0.446161970856674,0.0266757243432176,0.436316708569163,0.0735213914071285,0.0688087571035118,-0.0811531196439563,-0.20759997421302,-0.193954486381799,-0.0518583337838701,-0.107030593671121,0.0403694246786718,-0.0842232682559741,0.205066246232267,0.144107872588307,0.110027122397756,0.136889242174725,0.121696426651686,-0.011539182046135,0.0765589725206483,0.0184945651617276,-0.0137092102890713,-0.0529135163523832,-0.0127097196282573,-0.115351851255956,-0.107919591446603,-0.0515905534513056,-0.161349120156639,-0.215719621347018,0.0692578309268741,0.042935231589751,-0.0145084922084632,0.00113400637195819,-0.143811228094407,-0.16871908219413,-0.00089079654530987,-0.0166979833566327,-0.217434175658086,-0.16195520983432,-0.0409278057481181,-0.151868206401452,-0.0563503174326856,0.0168803488009199,-0.0656043322967901,-0.187876757742548,0.031709837563641,-0.0759178247023217,0.0731084606941852,-0.0486255591920547,0.226684476231489,0.124248381141391,0.0415563932406195,0.0205581419273785,0.211089430315165,0.0724225505381652,-0.135947164849926,-0.195745326035174,-0.152967839517262,-0.19242704558101,-0.0558539783769112,-0.0765879070016469,0.165130972895949,-0.0595347031840381,0.145861905107194,-0.0349028793279186,-0.100627559695946,-0.139752784563501,0.0866771256195855,0.00714489166023298,0.164949907961142,0.10501340513165,0.157122823019555,-0.0178611768431073,0.0991819176533439,-0.0272026141010615,-0.0414283001572605,-0.0360190678106535,-0.0108602248683935,-0.0909630271240072,-0.190168669728083,-0.0998416056755116,-0.063299619192472,0.0912063404654421,-0.217365144036258,-0.22109551856069,-0.0814911441344874,-0.137669893771731,-0.0770226678431288,-0.131040145308721,-0.100794724958967,0.068679555596835,-0.00743488872351574,0.105351240134223,-0.0722807171529243,-0.000441346196815957,-0.249031705234798,-0.0678864787584531,-0.31803530970375,-0.16511965108325,-0.125429030446854,-0.151689164999786,-0.027725762897772,0.00662795114292319,0.195570018721907,-0.0469138236248203
"Frontal_Mid_Orb_R",-0.0555381988241645,-0.0953221071026465,0.0314726308699054,0.452117168835598,-0.129447206772601,0.646874416190998,0.239980663615385,0.605339063877015,0.331203798707654,1,0.183788060641922,0.119072795315298,0.235639037980784,0.39912707001286,0.233115013674938,0.31456024892216,-0.0136027136797713,-0.178675529104927,-0.100306876246597,-0.0354559163186215,-0.262950748028751,-0.0919060278234884,0.0565679388338448,0.2532731403486,-0.0425387228794388,0.0752936611529437,-0.129853352837453,0.105224536324651,0.0874584427421073,-0.0207973717110299,-0.0415164141779444,0.135772869971463,-0.0968279231770532,0.102954754914845,-0.13470793813139,-0.0486894470501245,-0.376636975663295,-0.140489065451172,-0.314220673630342,-0.268877318884129,-0.171169844330747,-0.105030624787538,-0.0651426833585468,-0.0484500356928917,-0.0200311512613167,-0.0188728140207236,-0.12911866254725,-0.0976983453710181,-0.0223306693737363,0.0440463459107017,0.0443677045786701,-0.00170069363497368,-0.0697538064637841,-0.0777674776202729,-0.195377720004135,-0.147265955515183,-0.134581534579288,-0.192496798671663,-0.115331957907182,0.094705890894496,0.173834505572815,0.579426022636267,-0.0230983789803404,0.111052027737722,0.272243698915077,0.468346152799205,-0.135271546595649,0.00995761804991393,-0.0625832299428993,-0.233773890087801,-0.108068502936532,0.0972166133489203,-0.00497065323192023,0.0155269039464699,-0.0571170306041938,0.0545979320253869,-0.195279811894919,0.0191427924778234,-0.00103517904431465,-0.124209155622019,-0.00584940426402993,0.0415931246921205,-0.135245452049764,-0.193531934060702,-0.0183049975111587,0.215678252097407,-0.146249550954995,-0.0221053822571122,-0.124980874522597,0.239294913367049,-0.143906261448518,-0.188602465076021,0.0240872591425596,-0.11856640842917,-0.210269415474431,-0.175791996493897,-0.220224705417265,-0.109811466132607,-0.252540865944165,-0.215266838773802,-0.137011963052324,-0.118704244612471,-0.234637668754893,-0.161223056216048,-0.29413186051166,-0.106983113033578,-0.160319590616393,-0.102947371368052,-0.16786000875777,-0.129078572045192,-0.0926060963086301,-0.306499911473751,-0.0470528427842777,-0.023438453570016,0.00147970277142928,-0.142568184384431
