"","Precentral_L","Precentral_R","Frontal_Sup_L","Frontal_Sup_R","Frontal_Sup_Orb_L","Frontal_Sup_Orb_R","Frontal_Mid_L","Frontal_Mid_R","Frontal_Mid_Orb_L","Frontal_Mid_Orb_R","Frontal_Inf_Oper_L","Frontal_Inf_Oper_R","Frontal_Inf_Tri_L","Frontal_Inf_Tri_R","Frontal_Inf_Orb_L","Frontal_Inf_Orb_R","Rolandic_Oper_L","Rolandic_Oper_R","Supp_Motor_Area_L","Supp_Motor_Area_R","Olfactory_L","Olfactory_R","Frontal_Sup_Medial_L","Frontal_Sup_Medial_R","Frontal_Med_Orb_L","Frontal_Med_Orb_R","Rectus_L","Rectus_R","Insula_L","Insula_R","Cingulum_Ant_L","Cingulum_Ant_R","Cingulum_Mid_L","Cingulum_Mid_R","Cingulum_Post_L","Cingulum_Post_R","Hippocampus_L","Hippocampus_R","ParaHippocampal_L","ParaHippocampal_R","Amygdala_L","Amygdala_R","Calcarine_L","Calcarine_R","Cuneus_L","Cuneus_R","Lingual_L","Lingual_R","Occipital_Sup_L","Occipital_Sup_R","Occipital_Mid_L","Occipital_Mid_R","Occipital_Inf_L","Occipital_Inf_R","Fusiform_L","Fusiform_R","Postcentral_L","Postcentral_R","Parietal_Sup_L","Parietal_Sup_R","Parietal_Inf_L","Parietal_Inf_R","SupraMarginal_L","SupraMarginal_R","Angular_L","Angular_R","Precuneus_L","Precuneus_R","Paracentral_Lobule_L","Paracentral_Lobule_R","Caudate_L","Caudate_R","Putamen_L","Putamen_R","Pallidum_L","Pallidum_R","Thalamus_L","Thalamus_R","Heschl_L","Heschl_R","Temporal_Sup_L","Temporal_Sup_R","Temporal_Pole_Sup_L","Temporal_Pole_Sup_R","Temporal_Mid_L","Temporal_Mid_R","Temporal_Pole_Mid_L","Temporal_Pole_Mid_R","Temporal_Inf_L","Temporal_Inf_R","Cerebelum_Crus1_L","Cerebelum_Crus1_R","Cerebelum_Crus2_L","Cerebelum_Crus2_R","Cerebelum_3_L","Cerebelum_3_R","Cerebelum_4_5_L","Cerebelum_4_5_R","Cerebelum_6_L","Cerebelum_6_R","Cerebelum_7b_L","Cerebelum_7b_R","Cerebelum_8_L","Cerebelum_8_R","Cerebelum_9_L","Cerebelum_9_R","Cerebelum_10_L","Cerebelum_10_R","Vermis_1_2","Vermis_3","Vermis_4_5","Vermis_6","Vermis_7","Vermis_8","Vermis_9","Vermis_10"
"Precentral_L",1,0.555593104598451,0.0729024466877116,-0.14718924417522,-0.124281380862944,-0.277505878862535,0.0167268410586687,-0.223112700480399,0.0535798654413958,-0.228590351946967,0.461717228213374,0.236883715563608,0.13950586514211,0.0515150133634574,-0.0542303254875178,-0.105845510597382,0.48871923071351,0.408194844857297,0.472632304948248,0.408726164600818,-0.35072987159181,-0.264053428658478,-0.126875362088981,-0.287708188944976,-0.262338218993599,-0.294845050168909,-0.0605144073498439,-0.170842090534035,0.247414914715681,0.194728583182461,-0.215622518711765,-0.27838892572721,0.0980543633465019,0.0435290975614835,-0.306970118291771,-0.402628760075167,-0.0752094251703526,-0.227345287971552,0.0512558409642112,0.0128632482294106,0.239368781316311,0.207359908126348,-0.139416454272457,-0.147170079997861,-0.131008560598285,-0.0368274397186103,-0.0329634234862264,-0.0221592657844291,-0.113273634102473,-0.123384421994939,-0.185942244611626,-0.176847284962904,0.0301045367709251,-0.0192167616339663,-0.00795084721345451,0.0216082024888253,0.622768505304671,0.637481593861074,0.294979479475183,0.0973374453934784,0.420884817132868,-0.0442396442967364,0.497941443347994,0.278820800654547,-0.0793637983986723,-0.241313725004003,-0.0719758004332544,-0.110609317249987,0.360931752108153,0.309831482363849,-0.10924744577408,-0.153524991951383,0.309233202168879,0.296892811340454,0.160258859845119,0.268404315696298,-0.0192183877448609,-0.0707362022407662,0.399361224499955,0.305601848013758,0.363237450154057,0.338915419967484,0.141729246275654,0.0976769574884405,0.113522652035474,0.141761468238181,0.0706686405480179,0.0269285189813614,0.0544328047928576,0.0918663919943832,-0.147965501221112,-0.20224271998384,-0.360894000864083,-0.258775878879451,0.0472437713801634,-0.0806271148144227,0.0295115323966818,0.00662325006324643,-0.0447424467094751,-0.0213005866828131,-0.253387818248124,-0.18703036682719,-0.0617711652384678,-0.0881344337003825,-0.429981558170629,-0.185922310007957,-0.17759568614175,-0.191671221207128,0.0288159275873255,0.0170509189719096,-0.0428794047459457,-0.0869407926755553,-0.16494545343181,-0.10453938355335,-0.383480596559174,-0.349650718548038
"Precentral_R",0.555593104598451,1,-0.232465845245207,-0.270299936742254,-0.168344461953141,-0.159621325428201,-0.257267918290238,-0.174427817554331,0.0310852582736204,-0.0535888472516798,-0.0146242847695301,0.159741083089553,-0.100547316790327,-0.105049010749134,-0.161769775696322,-0.221460519373601,0.484268489292066,0.646393064400811,0.254504061885724,0.479419393564071,-0.218413404901796,-0.268159587113353,-0.328417584261633,-0.415211029684157,-0.309775330720385,-0.326506964377355,-0.0397334260181022,-0.0387898155892488,-0.0330031766470926,0.22757708757242,-0.386773071710542,-0.402354692904528,-0.0603836445170793,-0.0221752560574782,-0.37556857029232,-0.416281398504204,-0.0737820768563085,-0.153065600362371,0.00113736668734429,0.114954184857013,-0.0775883492550123,0.212580682274982,-0.134659220505352,-0.0639606637840544,0.0672202399327313,0.0712505963202275,0.114737695003786,0.18977583629393,0.139160388301425,0.106439837876337,0.018368391524447,0.0739079599310604,0.196592011601452,0.117437748735328,0.186792979456226,0.174407606782862,0.793009431731961,0.780940304885253,0.25487672760239,0.218330434630325,0.0729424644859867,-0.0889629754764362,0.249134598929757,0.158290665195302,-0.22788678284449,-0.250568301341682,-0.115434254548303,-0.151607670478502,0.550698350012279,0.570305430905096,-0.382339777147711,-0.363158627187352,-0.0377303482235335,0.208467178141763,-0.169164035798432,0.190719090136203,-0.334688408060967,-0.227700166138168,0.526508907144409,0.553945348752075,0.428016452707296,0.46870904135216,-0.0124998878244917,0.116912952776595,-0.0412191234175542,0.0195965812829779,0.0788523587026191,0.0042930337884422,-0.0242291647205056,0.0704740596682299,-0.0233218889077716,-0.197431242877239,-0.202860282454264,-0.250058355960291,0.114139765411029,0.0994248639589994,0.241272746460623,0.211952873299724,0.224404651453641,0.0479096713158188,-0.0802855152008819,-0.208027558358009,0.0970417716562633,-0.172216440511759,-0.336650446569319,-0.199774631723433,-0.00447396368105168,-0.145612920563026,0.0992166086372583,0.0316753083353714,0.0716825186943057,0.146523131735272,-0.114377983221425,0.166691287601641,-0.109045217956387,-0.150828950698872
"Frontal_Sup_L",0.0729024466877116,-0.232465845245207,1,0.248024317505254,0.400789669520417,-0.153457037914506,0.547534808018092,-0.0240183034418609,0.121156794766288,-0.0471532472725204,0.200034527247249,-0.234232106218612,0.374745309062578,-0.0788439731201932,0.449344614076792,0.185270737470112,-0.240092154757799,-0.314629625494527,0.0877003566466179,-0.0997863343095152,0.0388292893407742,0.133308466606311,0.667097770453878,0.508443516247378,0.340557875048589,0.218290661588835,0.245791197178288,0.0319032716131572,0.158854624379741,-0.190419077327818,0.332173108563475,0.385992898402471,0.0822907140603122,0.0471200294101246,0.296837093713969,0.0237155623152557,-0.0061059752108878,-0.161180314152873,0.0389444085379266,-0.174446303859431,0.146149362939043,-0.149256751091984,-0.0462647680831938,-0.0581821290522724,-0.0435110255162544,-0.119933532622396,-0.228007833439234,-0.165756881663717,-0.303185788730895,-0.229333832229772,-0.242809448785323,-0.20899315236503,-0.293029855397864,-0.0983777836148874,-0.363783134685452,-0.342226270123512,-0.257329758573482,-0.186414731448542,-0.131758298872944,-0.320076534954663,0.0136904868864532,-0.0849386452507586,-0.08529190779251,-0.130427511720739,0.498154275134057,0.0909568647245355,0.129541292713725,-0.0602747547339506,-0.0790861579882708,-0.237851916305742,0.290366666206994,0.262459352243978,0.285415487387689,0.105495947917663,0.330608171206119,0.141445204404717,0.172951825200729,0.0645830305612186,-0.243534850394475,-0.380370954098852,-0.297293408746935,-0.217929836895419,0.183881871718588,-0.169947691107337,0.24878331438333,0.0673095043137154,0.176923308073352,0.0834974178269059,-0.0731490868853854,-0.0833266119957155,-0.298122593081156,0.0414381499632085,-0.148739031714781,0.248520371340123,-0.361215815204947,-0.33543585917872,-0.333797755461655,-0.29487728381603,-0.323312067430102,-0.179724884900822,-0.292178571506431,0.0239719725547262,-0.20224611546022,0.0904099437471473,-0.0624032561970441,0.124677809680982,-0.126906290304297,0.0856963428116262,-0.0875282331237095,-0.170858315115964,-0.198237193100856,-0.301109399887311,-0.164870629799189,-0.137689518749764,-0.0383622307492418,-0.14295481548027
"Frontal_Sup_R",-0.14718924417522,-0.270299936742254,0.248024317505254,1,0.0803921756835539,0.390374030917161,0.4614248752438,0.690408606683954,0.00507774160986385,0.31623957767903,-0.0375769616802578,0.0831570028621904,-0.0328975601948864,0.0802012955772845,-0.147362768964994,0.0353964868036993,-0.309826386722098,-0.217221759221653,-0.155596665494212,-0.022360243517807,-0.111651520543544,0.201435337065111,0.366519522428418,0.435333559265407,0.21049604886613,0.421716862641553,-0.0229801096195485,0.0595235631988107,0.0562609257941737,-0.0874772429611283,0.2831636640349,0.430157091803576,0.135336771465401,0.362644945660326,0.228871807154749,0.256943160188788,-0.227175947348325,-0.261349257314208,-0.24764743525693,-0.307877941061806,-0.0325814337590951,-0.213728503079442,0.021730709725013,-0.124056872591979,-0.168093352726915,-0.095439998578878,-0.276856475249441,-0.206733388299905,-0.345912737381499,-0.229058597354805,-0.28751544298555,-0.289286720066026,-0.267292571201512,-0.311230531833302,-0.422557220731318,-0.411969957192193,-0.337424598257258,-0.194923026324574,-0.11468921652562,-0.0258009932087602,0.205918033975134,0.430353566219555,-0.153598207930824,0.210750164700087,0.33521619945848,0.519777814504351,0.198191165285174,0.237036129237902,-0.349481273075793,-0.34193823221339,0.0494172962256899,0.15665490720508,0.0389862429905162,0.00955822481062684,0.0966679230906388,-0.0154127546535981,0.125007563966726,0.129281644695622,-0.204065542761783,-0.397804601665678,-0.35157158146756,-0.316774037597385,-0.24901093512218,-0.23632233304615,-0.121179270417759,0.140542633459727,-0.131450276904915,-0.0663408324753719,-0.0543144816890112,0.0521792639407212,-0.04837415086338,-0.0290226024490607,0.177726661783525,0.0814862737805095,-0.285767385911051,-0.275077731466606,-0.438894307850618,-0.300635228147534,-0.254742875003344,-0.196193670643992,0.0653375799485851,0.0896408140117968,-0.00463694340833248,-0.0465786071370629,0.0990517722860043,0.188484608570488,0.0266759726186259,0.150719613950115,-0.00946636817394667,-0.214582904565427,-0.219423251639446,-0.184720393819478,-0.0700539467685228,-0.153788693390898,0.0109043706477397,0.020494427518163
"Frontal_Sup_Orb_L",-0.124281380862944,-0.168344461953141,0.400789669520417,0.0803921756835539,1,0.0683486619081653,0.0199557607873132,-0.177762726290651,0.080486720298034,-0.161164739506129,-0.114063475055466,-0.23585520373632,-0.0301474812682076,-0.0817914118280735,0.150879581207377,-0.0203879895916178,-0.156910226710704,-0.144069268115161,-0.047227610494967,-0.174360654329487,0.463332941638574,0.227762576352308,0.408168921938978,0.37169487063987,0.681538231909586,0.447476477915772,0.718301697974841,0.454740757058217,-0.10485208582736,-0.11732462758091,0.241802665562815,0.203399812598049,0.0995585643324049,0.00546153552228041,0.32691937385473,0.122603711240363,0.0468465373542365,-0.0391908786408657,0.161973273684934,0.0993457216081403,0.0445096457157972,-0.134281738713361,-0.00349944498027855,-0.0432270325678338,0.0666766303093129,-0.0825933603495783,-0.0609322501808962,-0.0550333862197262,-0.0920244874738402,-0.105596492519448,0.0916818376135065,0.0645802145059552,-0.137854991029574,0.0198835876575107,-0.106150244375711,-0.0514712121108323,-0.162228359071423,-0.150166031620041,0.0205996560996265,-0.128928685087182,-0.284749198428972,-0.235730773954726,-0.144160647438836,-0.226772909199424,0.25059276527686,0.0818909974645987,0.286453993970074,0.0982068575584708,0.0380413730284402,0.0103780952159836,0.073084465244546,0.0370609626588886,0.0130416875624287,-0.0023143692874269,-0.00472995729865501,-0.0506843048238447,-0.162145075909398,-0.149090534793643,-0.15912405237977,-0.161955739803726,-0.110222460172848,-0.110590932385742,0.0164130566035941,-0.0971003997529294,0.162637869520724,0.157681682536906,0.086416690404901,0.119448087208784,-0.0991490611461165,-0.0655498322911846,-0.211965962145428,-0.00403265219807099,-0.0808338650862222,0.212272330616092,-0.224185335474997,-0.0470579248876192,-0.0556926682045676,-0.0331358549922935,-0.0762842796551035,-0.112605135736891,-0.197124622555992,0.0167180107664073,-0.0423649373019402,0.0874003012649743,0.174270507970046,0.143805417646569,-0.0128968413183157,0.109346291210941,-0.0793432430966817,-0.163094784357205,0.0286409948130296,-0.0805962043629039,-0.0913966063757961,-0.107650819815319,-0.0127405206869094,-0.0528873311150798
"Frontal_Sup_Orb_R",-0.277505878862535,-0.159621325428201,-0.153457037914506,0.390374030917161,0.0683486619081653,1,0.0592475488436865,0.532845735185737,0.267218466165442,0.731154631858511,-0.0806351742494026,0.167547107028404,-0.0332311876157009,0.209802404706844,-0.109292270482172,0.091741731438487,-0.106532840246094,-0.0721902806013102,-0.357985484204581,-0.192107549026331,-0.0991202695264135,-0.0241551603060368,-0.0458192489166501,0.0739048747814815,0.0277862506758351,0.294853586025166,0.0194079422170812,0.389819879346434,-0.072950697576186,0.0120786529804138,-0.0178104121468217,0.141838832060793,-0.101873302795047,0.139784658793291,0.0477017887255098,0.134776171597984,-0.136543915226517,-0.139601010640431,-0.166569208445809,-0.144688078127832,-0.149729715709928,-0.274748141281717,-0.0112684705457605,-0.115908312310157,-0.0460693169704081,0.0331734188112888,0.00201039433166382,-0.0443215775988488,-0.00926885141344908,0.042652365966199,0.00494173778330208,0.0334413564663602,-0.023653024851172,-0.131958023822366,-0.0607690954191143,-0.155975988673712,-0.245566795725218,-0.201235468367241,-0.0600726056195907,0.0677081207282809,0.0363490170431582,0.358298067703858,-0.225779781622862,0.0413633087630375,0.0555730080633657,0.257925503193178,0.0253397116575816,0.195740540406647,-0.178045910685026,-0.134780394079118,-0.166962913917816,-0.0129215974524276,-0.193719342333659,-0.129145371901249,-0.161457112294923,-0.166512305094983,-0.177601832623549,-0.0951664651491647,-0.158406821815204,-0.18737777149092,-0.160741890656145,-0.173703540360392,-0.135013715688952,-0.0648880618608195,-0.217161558380137,-0.00930027704933747,-0.145364809903028,-0.168091919758687,-0.0916954309420227,-0.00218642928689311,0.0464944942363086,-0.0652211822079115,0.215905867728013,-0.00647136530550991,-0.14763760468981,0.0909591496734217,-0.131582367218285,-0.0709697967331313,-0.0365384602274282,-0.232367276455598,0.199957820128198,0.0897941441392133,0.0190252571501859,-0.122778421406777,0.107750791024547,-0.0282352584622727,-0.0500679297585904,-0.0676446928742011,0.00420820915560124,-0.149739484596887,-0.0929585677592577,-0.139877394758044,-0.0669766185972272,-0.123019278307309,0.0230297241916864,0.102373994561128
"Frontal_Mid_L",0.0167268410586687,-0.257267918290238,0.547534808018092,0.4614248752438,0.0199557607873132,0.0592475488436865,1,0.500154673281582,0.396126169370704,0.16510645168826,0.232334240594406,-0.00628977443845457,0.482064389504828,0.00135672377640701,0.229272236600079,0.00805015969202295,-0.21100830429499,-0.201414475219728,0.0440408063844524,-0.111349738623931,-0.0618989728207317,0.103054419617894,0.305419707316182,0.126674200734158,0.021640635850666,0.0451577681596592,-0.0465741686541958,-0.0647783571121433,0.302416049387804,-0.0913047552698434,0.346251756783563,0.412689318631861,0.226670005739715,0.292849864386434,0.237741707741838,0.178621069977704,-0.296326330255155,-0.310335681885698,-0.141083434054727,-0.400553979896543,0.0109176593086175,-0.182238381577707,-0.0340070051232762,-0.102108481028388,-0.112166637050218,-0.0632707819557103,-0.2846256840808,-0.25580523455973,-0.29073724592155,-0.224585128675411,-0.293517892192053,-0.276455564410864,-0.37057019288802,-0.1898628530817,-0.415632646472732,-0.396727651876042,-0.294625528829598,-0.226231795147089,-0.0737022628781108,-0.140201600373929,0.340261203411779,0.206615476294991,-0.101477673735918,0.0958878936678399,0.385748216862444,0.212755589325279,0.224637984269784,0.137849443945042,-0.241126991141937,-0.361240156481722,0.19342617970583,0.183979462665344,0.126561236738446,0.0308434642715623,0.144477907307453,0.0868145792517705,0.155495038245443,0.0651053798262994,-0.254359194159193,-0.354792701537954,-0.304757139273299,-0.271340624919731,0.0170449167708702,-0.261193933231172,-0.127233114809592,-0.100617078815806,-0.194424612068234,-0.25094219611463,-0.23369341288983,-0.213796072816742,-0.17582771391985,-0.0069602100458849,-0.0757690060960441,0.10845965125327,-0.396016449129757,-0.334397517752024,-0.468573620584396,-0.393687792594316,-0.315573746968627,-0.135625057494885,-0.178998728087685,0.177529464268496,-0.147524501746445,0.00326039761852629,-0.00197500774690331,0.125705942794341,-0.0630211989930533,0.110380064435738,0.00518635854679309,-0.323702114389051,-0.271930042279858,-0.323866919104941,-0.128590176341786,-0.211702302386931,-0.0477149148634438,-0.0314422261516333
"Frontal_Mid_R",-0.223112700480399,-0.174427817554331,-0.0240183034418609,0.690408606683954,-0.177762726290651,0.532845735185737,0.500154673281582,1,0.195257955586973,0.611987421054875,0.0299918776983266,0.3771300004577,0.177246813898492,0.314867059108348,0.0188886404680734,0.168314796625712,-0.208210022097104,-0.131935863676812,-0.189552188881078,-0.0208499279980254,-0.149714391452417,0.115688031615722,0.0767054004378328,0.0955373456546343,-0.0978614621567553,0.0987186402820053,-0.254600180393943,-0.0559869099744119,0.11757019369806,0.0601713356529726,0.184903427498462,0.352088655327402,0.132396601151867,0.356998829605762,0.00548152199685889,0.118086810105543,-0.261676818019138,-0.233732671561299,-0.204104645358344,-0.242876737317317,-0.0747108415567251,-0.132627168527373,-0.146614819373512,-0.203758944757632,-0.181287818234412,-0.0615943590753168,-0.267607182796205,-0.200413910543049,-0.263759819049043,-0.121167172523889,-0.252545990647064,-0.200971320077834,-0.166031407067723,-0.174840754671587,-0.297528799249085,-0.312235654322862,-0.326336458992323,-0.217137966415634,-0.166109695456878,0.127321719626612,0.336648507259819,0.635300026634158,-0.102730852125183,0.330716535140171,0.179588157888465,0.457167824381776,-0.0520077934697276,0.167819428487183,-0.345466980681601,-0.331615393834808,-0.037243085518753,0.078136775698374,-0.0709549653003945,0.0153357252677738,-0.0282046842224553,0.0187919113498389,0.0448070981265981,0.0965770755221809,-0.18954204507761,-0.24310443734689,-0.243316280698466,-0.233189811722696,-0.15905931156899,-0.144586880450452,-0.262777679862362,0.0529042491650029,-0.217882094865341,-0.247961551232261,-0.0578331637987998,0.0635880355219344,0.0427814598717689,-0.116246266952121,0.220155353108964,-0.0407081294903111,-0.288955094749987,-0.189559752591452,-0.41973316374276,-0.283957420585819,-0.219770322383373,-0.22980514983305,0.168616052932924,0.0876298222536792,0.0139574316866189,-0.171274742955217,0.0112503560702078,0.00812659534555812,0.0900592565504212,0.050596242103292,-0.00476913510935624,-0.162174551547383,-0.203239290194677,-0.179882875171188,-0.0480370379244969,-0.153387258387125,0.0817840672861948,0.0988649788412127
"Frontal_Mid_Orb_L",0.0535798654413958,0.0310852582736204,0.121156794766288,0.00507774160986385,0.080486720298034,0.267218466165442,0.396126169370704,0.195257955586973,1,0.26977792518661,0.116460931510351,0.141023628644379,0.259239194984144,0.0388672215657494,0.175329172952643,-0.0547212338741293,0.175792664123104,0.150120417813278,0.104644248304693,-0.00351686074745749,-0.0867332142088456,-0.160673413381378,-0.0600529835899956,-0.269277743346354,-0.197842255519666,-0.300401067549157,0.0151298360971662,0.213669724878089,0.182978668486189,0.166550737288068,0.116131423888878,0.15211193535002,0.104234822022139,0.193063116293681,-0.0612517310489071,-0.0953237307230129,-0.306292185244,-0.255039629375792,-0.271162353279266,-0.32609986419419,-0.12808907381695,-0.231096390063092,0.00608056790685921,0.045601646220167,0.121131067313055,0.189025378058806,0.059193323672968,0.0699051750484849,0.139523338447062,0.0721642609564511,-0.0610703457111282,0.062159541075009,-0.080356169363538,-0.020000546480224,-0.132201953812511,0.000344023218177146,0.0493355020374583,0.0603116407742011,0.0666334612475472,0.101759049506869,0.156427439953585,0.0957058778079437,0.0284403137179831,0.0779979866973297,-0.0494409389483614,-0.0814920209740063,-0.00996687855641304,0.0554915054673296,0.0256139971192181,-0.0859581270506402,-0.159946083043922,-0.0477730569735149,-0.0530798072048887,0.0394918169668153,-0.0914903756088115,0.0559668239602798,-0.193945244228725,-0.121837623793385,0.057136018513978,0.0116831404310346,0.044034180609221,-0.0364471364729605,0.100077216336107,0.0114602295584535,-0.255071493529894,-0.140692411513879,-0.254218963753042,-0.240044819335048,-0.464819233928269,-0.120904649248905,-0.107836901843203,-0.0951409297748805,-0.107094348899531,-0.099519799058928,-0.237377507812833,-0.00973562848959504,-0.122980592881293,0.0528629517595064,-0.0356925573620194,-0.0286378356039114,-0.0873593150178825,0.0180587676984328,-0.0864797167454537,0.0222082162819973,-0.114877692692413,-0.110777249191452,-0.191744282509884,-0.0256958128465096,-0.0319632887151284,-0.230622137370768,-0.0540113114198118,-0.0487786216786078,-0.031365452905082,-0.00428494848658853,-0.0410832622903671,-0.0581351462753438
"Frontal_Mid_Orb_R",-0.228590351946967,-0.0535888472516798,-0.0471532472725204,0.31623957767903,-0.161164739506129,0.731154631858511,0.16510645168826,0.611987421054875,0.26977792518661,1,-0.0282794811057496,0.238124844210955,0.0902553511521213,0.243080775849756,0.127893720522266,0.255156156364145,-0.0898131086982936,-0.0479338978298674,-0.215007910129703,0.0177278087652406,-0.167305716807681,-0.0681976926022289,0.0294034570781237,0.0551279983538682,-0.194708224372887,0.0315933755014403,-0.213301480108195,0.0919801126690818,0.0319385849379271,0.0442726300346112,-0.0667816422273892,0.211562643370759,-0.0986561854778237,0.121492613958407,-0.126870067971089,-0.0785944876153849,-0.166196304400132,-0.0901879517968447,-0.14605550413908,-0.144261537762196,-0.184739716603518,-0.145610465137814,-0.135701697439597,-0.139704566326653,-0.104897458945978,-0.0136273880206873,-0.020106216469465,-0.021446922557429,-0.05514410341747,0.0460969941225014,-0.16515188023738,-0.0288690312475545,-0.0325054752019856,-0.0555717240326791,-0.114191846394728,-0.11714252752067,-0.21071989881221,-0.171531200962539,-0.201072312929149,-0.00535265700012805,0.0977765154881058,0.406267582868725,-0.136926334968484,0.0731641434593652,0.0365287967811416,0.156696286827513,-0.26148490349334,-0.0940999696045475,-0.142914662676024,-0.139057881706937,-0.102162186142601,0.0568184546697003,-0.129297781329365,-0.0376145559188057,-0.131860285247965,-0.025167822605825,-0.186084684248316,-0.0955188943298725,-0.160368112369352,-0.0932864214909436,-0.119912572956888,-0.116211491966618,-0.0494759836540355,-0.104074772949568,-0.159810880941603,-0.0882202468697001,-0.103636568947708,-0.250737535504019,-0.116661335451233,0.0721995159462728,0.0169973216822879,-0.0970026610286455,0.225194372344216,0.0189695112993151,-0.178518787856423,-0.0294772768809544,-0.166401346402473,-0.0851088583538108,-0.0340955380512326,-0.223621577964114,0.186704815708314,0.0256770119873851,0.0309515376600067,-0.120162443786662,-0.0412799405777427,-0.10377178757085,-0.0849884651480175,-0.0427862366137524,0.0416290063696363,-0.130589479185725,-0.129026602189959,-0.18426279946239,-0.160283972128988,-0.0473956880430751,0.0660526465870909,0.108736531507067
