"","Mean_2001","Mean_2002","Mean_2101","Mean_2102","Mean_2111","Mean_2112","Mean_2201","Mean_2202","Mean_2211","Mean_2212","Mean_2301","Mean_2302","Mean_2311","Mean_2312","Mean_2321","Mean_2322","Mean_2331","Mean_2332","Mean_2401","Mean_2402","Mean_2501","Mean_2502","Mean_2601","Mean_2602","Mean_2611","Mean_2612","Mean_2701","Mean_2702","Mean_3001","Mean_3002","Mean_4001","Mean_4002","Mean_4011","Mean_4012","Mean_4021","Mean_4022","Mean_4101","Mean_4102","Mean_4111","Mean_4112","Mean_4201","Mean_4202","Mean_5001","Mean_5002","Mean_5011","Mean_5012","Mean_5021","Mean_5022","Mean_5101","Mean_5102","Mean_5201","Mean_5202","Mean_5301","Mean_5302","Mean_5401","Mean_5402","Mean_6001","Mean_6002","Mean_6101","Mean_6102","Mean_6201","Mean_6202","Mean_6211","Mean_6212","Mean_6221","Mean_6222","Mean_6301","Mean_6302","Mean_6401","Mean_6402","Mean_7001","Mean_7002","Mean_7011","Mean_7012","Mean_7021","Mean_7022","Mean_7101","Mean_7102","Mean_8101","Mean_8102","Mean_8111","Mean_8112","Mean_8121","Mean_8122","Mean_8201","Mean_8202","Mean_8211","Mean_8212","Mean_8301","Mean_8302","Mean_9001","Mean_9002","Mean_9011","Mean_9012","Mean_9021","Mean_9022","Mean_9031","Mean_9032","Mean_9041","Mean_9042","Mean_9051","Mean_9052","Mean_9061","Mean_9062","Mean_9071","Mean_9072","Mean_9081","Mean_9082","Mean_9100","Mean_9110","Mean_9120","Mean_9130","Mean_9140","Mean_9150","Mean_9160","Mean_9170"
"Mean_2001",1,0.594507258546411,0.403339519185244,-0.612874219171467,-0.0809952279260153,-0.672826998224215,-0.13061752407593,-0.666015426203394,-0.122650666791469,-0.514758779307442,0.827520620451768,-0.666677728354631,0.514128504538099,-0.680931758704601,0.795027454537277,0.363721457766922,0.555034178014455,0.451969240594448,0.77580702682446,0.0715898648531766,-0.601573676269206,-0.336741878285424,-0.0862506395996347,-0.382053911124906,-0.168634222164699,-0.0831831009626498,0.0365832757324767,-0.164388251784733,0.551603340531391,0.123167016160631,-0.061333880828563,-0.538459250507409,-0.0497189054180481,-0.50940080757618,-0.136141398821777,-0.692996039172925,0.00379432418842754,-0.201334739739009,-0.658578558838334,0.416839747824833,0.504883455863732,0.679288741812786,-0.630079094617591,-0.448281112014046,-0.84546193776038,-0.741476137428754,-0.500361365434204,-0.571391707554663,-0.811654630552927,-0.512795633684645,-0.353695036450981,-0.325138296207589,0.444504191474263,0.169827440268867,-0.135184775399477,-0.0133618338600251,0.888734259852787,0.813081393645831,0.728407456640949,0.0378243781376812,0.757309171945744,-0.779364384162854,0.784251560890694,-0.472074285545203,-0.373470966957698,-0.843981325079522,-0.152450233036341,-0.557230335226808,0.831661748483912,0.618079118366412,-0.154206443449911,-0.120874140926366,0.585150377291647,0.498989462304243,0.582726039486596,0.357342400719974,0.715453386764959,0.0421906094164132,0.0185620652006198,-0.194415439521566,0.316911321129599,-0.376104691723568,0.480522352004277,0.938269271298811,0.498607620612894,-0.291830120204845,0.575545578918839,0.532099111432161,0.619063798074374,-0.195268993847904,-0.0726877854894001,0.171969489973269,-0.808967366019818,0.0722669391074165,0.267690431000497,-0.345370172684434,0.333109679393151,0.211686512285948,0.087080229545055,0.429229774220758,-0.801942299749148,-0.73085265994887,-0.238120042255839,-0.225508359930171,-0.341804432161853,-0.518689123599703,0.60917650173946,0.522509017967392,0.3871999123177,0.0814041258547932,-0.372907532108073,0.0610824513524253,-0.474799308763299,0.374648056420429,-0.0173965246799889,0.0605713526613054
"Mean_2002",0.594507258546411,1,0.276262081585594,-0.0878451651444814,-0.297997665747684,-0.306364381956381,0.122331450027386,-0.167702618272658,0.0548663195205514,-0.163171111819147,0.267453362335868,-0.0252219474696586,0.101723873001216,-0.450721389435225,0.312511444351134,0.252685668527915,0.514542659996451,0.525134957234685,0.693384428143564,0.655328078225875,-0.289520960259983,0.0362214392230144,0.27142559331178,0.159656315555987,0.054326263621354,0.103475663888264,0.0389350597027032,0.0900695770150928,0.567887838941658,0.474367178668925,0.406958264734366,-0.042439325486679,0.170786605136845,-0.100013047325707,-0.451035572922515,-0.798301211049811,0.213072044278278,0.0921680625402276,-0.8006156348226,0.206279269182697,0.780830258312868,0.60951210791758,-0.922979716785152,-0.825367816445418,-0.825963089909132,-0.690782954118818,-0.912087490563275,-0.84704303972058,-0.747021317783867,-0.719656692628288,-0.824306172126543,-0.550058356516698,0.345935828071024,0.471392000086416,-0.566787629262268,-0.244644595653318,0.668594682824806,0.812093771108692,0.160637883570109,-0.195794894707385,0.305912237195016,-0.252985801124325,0.354673914714777,0.20418198403093,-0.514111253792032,-0.747529967490721,-0.843878711663325,-0.825063142516554,0.713751405889834,0.791930451922656,0.460892116224414,0.343737235691426,0.843599317119324,0.767570069889671,0.818581857900213,0.69848314828885,0.635859962675015,0.221910079588764,0.51142456089934,0.567151538984102,-0.0137805444465537,-0.0526871474144632,0.407574288859369,0.588642030270055,0.349391105407768,0.232873205984321,0.167335026659664,0.330899586603757,0.31000008256452,0.366378344992335,-0.291800396495119,0.158198598803443,-0.362251076207112,0.0515076348092541,-0.457365034800293,-0.556756381425135,-0.24875259359408,-0.307753514667466,-0.326689366291841,0.103782964753908,-0.468027280153662,-0.289153472023987,0.434015420211852,0.238409674202228,-0.502893839984708,-0.657828487360338,0.469013162840439,0.551279534400328,0.0875307289925634,-0.356068454005181,-0.596144034494026,-0.417752283960813,-0.518597617585544,0.0672569398203481,-0.579010943004927,-0.413242179622876
"Mean_2101",0.403339519185244,0.276262081585594,1,-0.135635770176105,0.751162314285913,-0.159445538861573,0.474535770446751,-0.326490411771484,0.145062915700431,-0.128375172396406,0.209373695841144,-0.539338226789004,-0.396837496999863,-0.564965889844027,0.514539714591403,0.53639112952975,0.812706486727809,0.0803709897831126,0.37469603081839,0.337259619701856,0.244561649944774,0.107187592304541,0.608941872312053,0.374521822756163,0.637992434232108,0.646083354921597,0.799172000638244,0.146522763710381,0.198689412698531,-0.0715542920867059,0.187188570307023,-0.0185734063994858,0.298811758430867,-0.042375525045225,0.561370628226113,0.0720418564425808,0.297299406110341,0.0132115889064195,-0.0668068230944355,0.39321740262472,0.401938519558612,0.40139074017734,-0.370061432177277,-0.446917958579597,-0.537513746607029,-0.549455034402389,-0.380204146277779,-0.527140082495659,-0.590160343225486,-0.616888750145977,-0.407318155468539,-0.374305599307524,-0.200285235453004,-0.319072935348009,0.0383603218102146,-0.340170848096026,0.626480103934187,0.266359879084721,0.129470169518791,-0.575603222923377,-0.0999892137543339,-0.722608879187368,0.408270652131481,-0.531252539507,0.495324671360653,-0.119423662892484,-0.0641211953081435,-0.117513388201341,0.603131648372624,0.51701812714015,0.171150280749254,0.383964519672558,0.678478773247569,0.479101259493552,0.714752098961603,0.515072651361028,0.568353291138691,0.455859922832348,0.595173950591346,-0.0771687800079295,0.0388701512637364,0.0581666034383242,0.66301789599697,0.524880989398775,0.750667583776105,0.382931383702028,0.658014708409895,0.525439648424809,0.511960035902901,-0.1161410282744,-0.525285566301041,-0.520009018535284,-0.670067793538868,-0.0688650790117257,-0.176062252255352,-0.413903222649541,0.601398567613234,0.398054165775523,-0.462051758806922,-0.216429349761661,-0.444129302112533,-0.386191876561193,-0.32297563011275,-0.453410216043019,-0.824158694911333,-0.4978522991074,-0.157557585222041,-0.223746927356845,0.587402602052068,0.537345181497422,0.0884909465400467,-0.265040004451597,-0.708838465100196,0.619991885399218,0.123154016499856,-0.175633679023181
"Mean_2102",-0.612874219171467,-0.0878451651444814,-0.135635770176105,1,0.162272989541635,0.51390262727238,0.640329046394408,0.976548648266355,0.808866447901255,0.390389911373969,-0.792386727909767,0.826439361018942,-0.19828592678629,0.810751533176724,-0.63768101924799,0.0847622203785614,-0.0542287083142917,-0.217718357097495,-0.728025918624946,0.526016601247861,0.769730586365434,0.751912062666643,0.377062147457709,0.770994001825583,0.626479358181695,0.610560443602492,0.371732637121698,0.68960023508162,-0.000788266830944445,0.519572285065047,0.729158099850157,0.975473959758536,0.501112291237239,0.972537037876268,-0.343929706683718,0.236791461516251,-0.260201893571332,-0.298779260780487,0.0501838430907224,-0.413223908103066,-0.339474415444708,-0.503903846135028,-0.0960499456334064,-0.221296482648915,0.470027536464372,0.568889758979137,-0.177516473872717,-0.0737434800762128,0.62137656035873,0.290733392126435,-0.0600835983515997,0.287255473725292,-0.562472635455525,0.475295854600391,0.0318306280517413,0.160083251386166,-0.623991181525492,-0.65030004191326,-0.831915423577284,-0.203827826571915,-0.871152142047125,0.720009266781621,-0.879440901950492,0.769535736737677,0.102757566343759,0.680235209907581,-0.389002898828248,0.317534410829047,-0.626609102171176,-0.427355053186849,0.242198235345388,0.280191151425302,-0.0515352913290973,0.031908324823216,-0.0405475630431197,0.0626962324221339,-0.104069055932398,0.548910529661488,0.512859188705653,0.352753702620057,-0.416318978626659,-0.131007191878466,-0.209050222418327,-0.562478929306549,-0.544541005512062,0.386826669376649,-0.752584441843975,-0.663423551604596,-0.737409230897988,0.13961740357109,-0.578232738818066,-0.653579236440974,0.378824527584744,-0.666855589891127,-0.688031334775549,-0.447636299397885,-0.221404256401653,-0.0223389273368927,-0.546307166688572,-0.682125226934123,0.639309860416831,0.508301615242921,0.279554159312756,0.653734926136149,-0.0699761868982591,0.261615019101748,-0.54549858355282,-0.64500275065206,-0.540327764456655,-0.160497357282839,0.0547152351752865,-0.435505321701044,0.159563563412314,-0.274284328190818,-0.318786539644709,-0.445961271051616
"Mean_2111",-0.0809952279260153,-0.297997665747684,0.751162314285913,0.162272989541635,1,0.234579344965804,0.486914456470519,0.0124070827920987,0.278490046045662,0.161147206618726,-0.0420272068523118,-0.299790688563308,-0.446790642442453,-0.0693084730223675,0.251929428046779,0.626073382021333,0.417186601192329,-0.359969947674288,-0.153225732001538,0.220539953662472,0.519655979055014,0.170337456601882,0.518470984294354,0.483081311443994,0.682888025154977,0.661716077932426,0.779277392459,0.0883332484927884,-0.138223453467477,-0.200089306161192,0.0991435976768472,0.248474330867225,0.334189459333278,0.214237400652863,0.721319097294519,0.486906962267344,0.142120319845604,0.0185392379888685,0.4921221841821,0.354525186695302,-0.0837130826460268,0.0477603947515713,0.0848134266391529,-0.093868001439882,-0.020636505455461,-0.109740636717523,0.0147347760782161,-0.129568321755153,-0.0235878204107915,-0.186987915341814,0.137415841057358,0.0808201897933153,-0.363601418218211,-0.510068147643733,0.511095919016819,0.0780124913948751,0.0281387383115103,-0.348697506125278,-0.238561110998538,-0.440756002404573,-0.508824740290406,-0.408375816551963,-0.0491473167510953,-0.416440458604009,0.874434615081783,0.451922393501001,0.323947538165601,0.408411038182332,0.0450852263577632,-0.0352787816865481,0.122945666047923,0.446310772133815,0.217508985169706,0.131001827330734,0.217709491703921,0.295479021620659,0.204970574104922,0.490303293360592,0.375044272912937,-0.311360404626789,-0.236969739745686,0.158799140651253,0.488038795742461,0.0261621754089904,0.473294287339437,0.512565725311659,0.425176023468988,0.30446925680963,0.287405709537984,-0.0508622311068909,-0.479226031793309,-0.748310998014876,-0.452359946120014,-0.341080670278668,-0.197516625972078,-0.249665130253446,0.512054801652553,0.34740435848053,-0.563773803636522,-0.60164961571611,-0.127145741779179,-0.192624414319731,-0.610687441936251,-0.542041708158822,-0.633311625786646,-0.216603316458007,-0.630093150291329,-0.752419264685315,0.269891192982725,0.538373498676594,0.421076680193491,-0.32238667222417,-0.537745080894036,0.258204048383325,0.184144637018349,-0.278816311080837
"Mean_2112",-0.672826998224215,-0.306364381956381,-0.159445538861573,0.51390262727238,0.234579344965804,1,0.482159710878131,0.558020527049021,0.273719032135249,0.972578592340101,-0.374258873554931,0.625723429240821,-0.283499601403951,0.538349256925979,-0.191296039124719,0.100068103961124,-0.271635742901031,0.0880726512218456,-0.354532744418839,0.240111378861967,0.404993895801416,0.573799124406558,0.546049912707724,0.62330461934171,0.186066317376164,0.160581550232773,-0.088574900806372,0.143818629678593,0.0730937975197424,0.344622271786699,0.384326337087573,0.534826949860361,0.643759714755011,0.439619129958313,0.0455900074542596,0.217394624553514,0.49149380921624,0.477111104575434,0.518046518663136,0.286962328486052,0.0226653754958609,-0.0137738526670484,0.265929994174171,-0.102052121257198,0.415104615518059,0.215573133696408,0.167333854408882,0.0100072462401311,0.482586504880047,-0.0702221648607835,-0.0248342358588599,-0.199557703800932,-0.534491143141351,-0.164222310460405,-0.0962274632903164,-0.0554236742034788,-0.588774733043174,-0.552086501695002,-0.883917451820897,-0.545633194838422,-0.63520904828597,0.524317959173372,-0.425160531726569,0.480832343830801,0.543195462319808,0.595222673496554,-0.0990975677123667,0.030210654240491,-0.545074183592675,-0.5197749697622,0.607883148850144,0.520905704360504,-0.0942508034218177,0.160770017335728,-0.118135983127547,0.0600866076041179,-0.0571240026766178,0.446977855173392,0.290178477308226,0.489288315893608,-0.0156307800507369,0.568092279454886,0.227168847656066,-0.735622446727447,-0.0107948203056673,0.459332932998155,-0.234900014228727,-0.343712844235059,-0.238860650029429,0.346064093180684,-0.370899739030477,-0.238307327895934,0.478911929815909,0.042242297523887,-0.534611620185688,-0.156954530427625,-0.176840274413857,-0.256421646371474,-0.34044693307088,-0.479351011188419,0.636983417106126,0.731149175088992,-0.0154702882110301,0.0369375936382066,-0.0110572495657695,-0.134762755455087,-0.291281252276944,-0.556239113419854,-0.0268435352404067,-0.488974918039945,-0.202378963211308,-0.146397560339687,0.023337099037639,-0.427390809089178,-0.48736105724864,-0.520741623599102
"Mean_2201",-0.13061752407593,0.122331450027386,0.474535770446751,0.640329046394408,0.486914456470519,0.482159710878131,1,0.556359850808681,0.826544168395696,0.472374283524663,-0.317556959052286,0.385885264044944,-0.189070040164663,0.310027261454113,0.0425772716144844,0.327262699365581,0.551862086430243,0.30831363724746,-0.233061100250429,0.525178242816446,0.613167643628428,0.903869782076511,0.859390228643338,0.873370924284739,0.816840690736715,0.845143075745416,0.635356030563545,0.786262844498637,0.521480830238108,0.66322592304301,0.873961523917613,0.742508456348412,0.902486008115618,0.734934745538506,-0.0749433833659991,0.0440890348708162,0.230636903612464,-0.188769121178311,-0.117530806447316,0.112575683212788,0.157978081258724,0.0444779533263294,-0.331276079897576,-0.577851511719605,0.0113090033962943,0.0320763068777704,-0.328111413829227,-0.496354613062749,0.113209455106441,-0.288734422808082,-0.500559388435214,-0.335024267775825,-0.794704740028427,0.276911895224043,-0.259412138635872,-0.309918212691603,-0.0054867244500518,-0.298234163463585,-0.614440047908698,-0.807528083274286,-0.600756638426621,0.135379238243403,-0.232306294046073,0.321212955072355,0.348617896334529,0.394841321526063,-0.424649906675505,-0.0826829252969238,-0.107661753871342,-0.139133830522102,0.322876248490787,0.363756486020948,0.448165540770568,0.513930272104416,0.51708914860064,0.26611669745987,0.51938943423828,0.871806444185975,0.855426331774943,0.374163293749815,0.154785630327216,-0.0878042189642716,0.439172500678648,-0.128008942004918,0.110364504379775,0.317699468389787,-0.16926467362775,-0.381230911930945,-0.297151176455154,-0.168502732710128,-0.959904323772736,-0.792799527315756,-0.0670512231317998,-0.378837286355052,-0.595447833126863,-0.749151183319257,0.404639664277901,0.405277298464205,-0.537144482047833,-0.431310881980099,0.389918990563763,0.396905071565215,0.0117524526194311,0.309552783490718,-0.480897076306936,-0.207587047126014,-0.177011119705823,-0.5874994582311,0.237296049030888,0.0117681376477121,-0.296866351635549,-0.200184349122392,-0.223383449477014,0.298334459769401,-0.274430434592621,-0.419634101946596
"Mean_2202",-0.666015426203394,-0.167702618272658,-0.326490411771484,0.976548648266355,0.0124070827920987,0.558020527049021,0.556359850808681,1,0.76379877468321,0.439483185410196,-0.781499797624225,0.901532160536362,-0.0887320134408311,0.899004731179418,-0.681959338459426,-0.0408791384959721,-0.202083585161494,-0.172670483424607,-0.775298721106693,0.401193477494841,0.683332493199644,0.740785238521649,0.270382152557496,0.670263280232778,0.4730710142265,0.460093053645427,0.187878621124045,0.659026969023207,0.00564748732324897,0.54065815934433,0.680003353449974,0.937801487182565,0.470543268950018,0.943978245390752,-0.439326454445849,0.215340856295296,-0.273320584285218,-0.290048305514681,0.0686142200058767,-0.448653351848519,-0.400529569619557,-0.550500300578243,0.00519618237043889,-0.119561357068766,0.57551188897907,0.660545148365028,-0.0589165371278975,0.039734241139736,0.728695424946034,0.397059967753706,0.0131342729097173,0.31060955433507,-0.554927999661689,0.513484240256283,-0.0068136827891113,0.18439846542813,-0.719396055453344,-0.6937169525571,-0.831329748324694,-0.130459323896209,-0.804423189505264,0.833039579409662,-0.896633527990559,0.833163254833923,0.0193169703738971,0.690674406322967,-0.343110461951442,0.315505426462877,-0.734393197127974,-0.551943803311706,0.184747324155423,0.16708903986994,-0.19327772672707,-0.0559431951944779,-0.181328717273499,-0.0784155293428327,-0.187088368003346,0.459883833033629,0.379021558895795,0.353924965243588,-0.329683909025413,-0.140294977527793,-0.307592325909256,-0.656392581345541,-0.660925419218755,0.25356809767412,-0.845615110359067,-0.775316132272198,-0.819360325269274,0.10371724053744,-0.477132076843197,-0.531910176290939,0.506862106581598,-0.598387215689769,-0.599758235816245,-0.355652630966794,-0.276200165000206,-0.0497377419457582,-0.39614994791075,-0.5773942728497,0.737635154585772,0.605979270124023,0.311371005520032,0.714830714559306,0.11586639102163,0.352087588528714,-0.454795699374254,-0.587565719991891,-0.578426337776673,-0.265330259741488,-0.00342957336395538,-0.301777287020325,0.318253415340266,-0.352175785043556,-0.318497894206719,-0.369479184117171
"Mean_2211",-0.122650666791469,0.0548663195205514,0.145062915700431,0.808866447901255,0.278490046045662,0.273719032135249,0.826544168395696,0.76379877468321,1,0.217559452011646,-0.387679452740349,0.527475404767909,0.149525328703579,0.614625212965146,-0.174192787647302,0.316238575268755,0.337239643961877,0.0777102242381463,-0.494207144368622,0.502027767955835,0.594101124608141,0.818198536679187,0.470876441111997,0.700322488533906,0.717571209396326,0.762398406909406,0.537954676569807,0.841623887455761,0.42691192414011,0.722943551355012,0.862949046532075,0.855281973656609,0.708990866782549,0.899169964044846,-0.405581919947064,-0.0251554548556717,-0.283159434285382,-0.582937447637569,-0.250922885533898,-0.18761263501543,-0.199069491470626,-0.22734738316692,-0.35877949369631,-0.452787866439952,0.163908351203133,0.314797841449274,-0.332904189301634,-0.35292998781297,0.356789878531471,0.109224323244819,-0.212911151087316,0.129587691692297,-0.622286015528333,0.61491699374748,-0.0105360834660916,0.130129055452913,-0.220070708516993,-0.431670095655008,-0.548739617032273,-0.348921254659113,-0.587029274916492,0.339535752329842,-0.515561692339829,0.515110835005104,0.0346512240045436,0.435245703461852,-0.382657885975466,0.141614819585596,-0.326486298713189,-0.322713180491375,0.0382883484832595,0.126528996097369,0.206256641021944,0.291607932428819,0.252156959605739,0.120474482190252,0.367420853654295,0.771940282992631,0.614551224739714,0.154424939769581,-0.0823516095344716,-0.477218437724864,0.100017041124667,-0.136869364738414,-0.336006352573367,0.124003182079282,-0.518028791512276,-0.591689366837484,-0.556034751871022,-0.222673290711505,-0.840113067770262,-0.814319533088955,-0.0662429671371592,-0.762070924587395,-0.512509597218292,-0.759671015733713,0.222657715592786,0.383364911596985,-0.489036370222378,-0.488374050263447,0.38751413061926,0.243612064980937,0.0136847575382807,0.591904263449527,-0.240946325797857,0.0806523008513296,-0.254280223333328,-0.606124499301161,-0.231869761145156,-0.0184355323114588,-0.169779001598099,-0.259893009722018,-0.0129051529070685,0.0700166560793423,-0.232165834602818,-0.366136296813845
"Mean_2212",-0.514758779307442,-0.163171111819147,-0.128375172396406,0.390389911373969,0.161147206618726,0.972578592340101,0.472374283524663,0.439483185410196,0.217559452011646,1,-0.198119563326195,0.561386693145848,-0.174007166321368,0.422997960339122,-0.0179708602584427,0.144492668728828,-0.212481582184302,0.281734864405812,-0.161363137279115,0.272059897026884,0.265146149900101,0.562948680456887,0.57429135698049,0.571221620887003,0.086123038830354,0.0755180432440336,-0.179849013102775,0.0786881062939361,0.233555064078658,0.432668749561694,0.395891061592287,0.422455407404503,0.696573927757955,0.318046571849748,-0.0221732721111853,0.0280186258816673,0.607000619945576,0.54503287801285,0.402045492702612,0.431173072627959,0.200057989105576,0.192768026073972,0.143316158951985,-0.226704890134355,0.241155651903373,0.0316533385590209,0.0678341760669574,-0.126983172710145,0.314215802246252,-0.239708323022247,-0.156352913952473,-0.372756839860123,-0.478193317548333,-0.149850341528923,-0.210879684762247,-0.116260897982409,-0.438067629981638,-0.371530951810548,-0.814384589123331,-0.607273970917896,-0.478631269548221,0.425224389714257,-0.250919278284554,0.462834893267537,0.476593058449241,0.410289559444886,-0.183677309898936,-0.174999345028027,-0.402566015950882,-0.422625201561656,0.689597699658433,0.562532706389681,0.0396022936715198,0.322541849339359,0.0149713610709501,0.162381218873206,0.101428924084253,0.487805073930314,0.313708609954303,0.583267593545671,0.108262001631085,0.617641097114362,0.371109986293946,-0.600839604451745,0.119582739626562,0.427331811686256,-0.11595118630702,-0.252795777013863,-0.105820258997131,0.374774348677457,-0.395703463435432,-0.133395597782998,0.387085878244281,0.154337498314937,-0.52993112814364,-0.233520860234975,-0.169860758891974,-0.297901963359249,-0.322242462125188,-0.384736946812639,0.525704169122152,0.67833344358278,-0.0296604257170108,-0.000249538721598547,-0.0467277816146126,-0.29331010096052,-0.12254376504316,-0.426378302203681,0.0910821599802707,-0.601400002698983,-0.374424598892098,-0.126111715984515,-0.0644885405580534,-0.416100980225489,-0.593605348368705,-0.556377608933234
