"","Mean_2001","Mean_2002","Mean_2101","Mean_2102","Mean_2111","Mean_2112","Mean_2201","Mean_2202","Mean_2211","Mean_2212","Mean_2301","Mean_2302","Mean_2311","Mean_2312","Mean_2321","Mean_2322","Mean_2331","Mean_2332","Mean_2401","Mean_2402","Mean_2501","Mean_2502","Mean_2601","Mean_2602","Mean_2611","Mean_2612","Mean_2701","Mean_2702","Mean_3001","Mean_3002","Mean_4001","Mean_4002","Mean_4011","Mean_4012","Mean_4021","Mean_4022","Mean_4101","Mean_4102","Mean_4111","Mean_4112","Mean_4201","Mean_4202","Mean_5001","Mean_5002","Mean_5011","Mean_5012","Mean_5021","Mean_5022","Mean_5101","Mean_5102","Mean_5201","Mean_5202","Mean_5301","Mean_5302","Mean_5401","Mean_5402","Mean_6001","Mean_6002","Mean_6101","Mean_6102","Mean_6201","Mean_6202","Mean_6211","Mean_6212","Mean_6221","Mean_6222","Mean_6301","Mean_6302","Mean_6401","Mean_6402","Mean_7001","Mean_7002","Mean_7011","Mean_7012","Mean_7021","Mean_7022","Mean_7101","Mean_7102","Mean_8101","Mean_8102","Mean_8111","Mean_8112","Mean_8121","Mean_8122","Mean_8201","Mean_8202","Mean_8211","Mean_8212","Mean_8301","Mean_8302","Mean_9001","Mean_9002","Mean_9011","Mean_9012","Mean_9021","Mean_9022","Mean_9031","Mean_9032","Mean_9041","Mean_9042","Mean_9051","Mean_9052","Mean_9061","Mean_9062","Mean_9071","Mean_9072","Mean_9081","Mean_9082","Mean_9100","Mean_9110","Mean_9120","Mean_9130","Mean_9140","Mean_9150","Mean_9160","Mean_9170"
"Mean_2001",1,0.660753600895947,0.599189541457122,0.258033015907285,-0.199228170440953,0.482001841084028,0.376130906432602,0.198662338586272,0.221071630795452,0.398972483208669,0.779004599683943,0.58189765041726,0.831722255627306,0.685918265531299,0.578870037070029,0.341862841343423,0.465838927004774,0.366264300279559,-0.0400581909681726,-0.110712267815389,-0.147743070374136,0.105638393982824,-0.407177091717164,-0.664116118420537,-0.538297581514394,-0.312541417529666,-0.507135169042648,-0.644772840664923,0.359276433026988,0.403951646696099,-0.085059647129628,-0.0183330118551137,-0.256201454149788,-0.526316682930608,-0.528061917868261,-0.297233486552686,0.253724379025922,-0.262863962667769,0.266599820164018,-0.20352532009543,0.032515457511567,0.292388945672324,-0.679999357603946,-0.598694113501006,-0.598580210803677,-0.653045099088343,-0.495775672448784,-0.307742792723358,-0.522695955208546,-0.43936639497742,-0.14181536971187,0.514055710916522,0.636243295679483,0.623018994190775,-0.580299930400022,0.57619663179866,0.731521609827286,0.959041228267554,0.808165999487572,0.479250775240813,0.860074385913433,0.433803100216673,0.541456601894376,0.453380232045346,0.413402981720548,0.177679385690176,0.774168322856926,0.192957725105274,0.492197084982026,0.242189503617083,0.180300116657126,0.0580639176111921,0.34333424196146,0.329711354190666,0.313845483479759,0.0548315650675569,0.183871847410056,0.339830613890576,0.33367675160483,0.390861260324751,0.0776884833283633,-0.491260650627844,-0.231706439266852,-0.564635413343909,0.465667148997599,0.457304528917581,-0.122031007683832,-0.0453246391807883,0.437276648485699,0.720911363992505,-0.53689512825665,0.739399820323857,-0.767889316507233,-0.51825373354701,-0.221190566976414,0.208947397383937,-0.122420589785308,-0.0761209766613632,-0.5178089618774,0.461903078318822,-0.518503422968566,-0.0757842954937451,-0.282229077295422,0.367753087337679,0.416675585300774,0.0870095984042486,-0.0102152643192288,0.376803477208733,0.247381100577596,-0.0625292098371897,-0.275076235355473,-0.450394415060626,-0.707971718611873,0.604940606968883,0.489416201283962,-0.267838310675939
"Mean_2002",0.660753600895947,1,0.680782387130422,-0.223977726522261,-0.232077921741885,0.130433683495746,0.41794095167801,-0.311960618638314,-0.29404002717817,-0.0196381302341119,0.662377805747815,-0.00152850203884074,0.696943084550219,0.420017517669702,0.660867570920334,0.329020201195792,0.736019079905899,0.0482292861503766,0.493165709614906,0.561318484615772,0.0221915410505047,0.565074935522619,-0.193197133939597,-0.494415476256287,-0.269073792936777,-0.100450437489932,-0.298570289420052,-0.277533622661829,0.520978449428156,0.587723608213593,0.537294603901995,0.443060005023405,0.226058838854528,-0.540941105479317,-0.397991541659122,-0.387262646447594,0.443896223112297,0.315410892112162,-0.144777091017602,0.0249114561306827,0.505478459381331,0.235876790505037,-0.707889887321677,-0.717306333730639,-0.566817140307388,-0.724360549720956,-0.368209400359926,-0.532371381899259,-0.544948950022501,-0.456592670597161,-0.161702628431856,0.00970623907526641,0.639544813024331,0.15533245975135,-0.423144457674075,0.144360885056473,0.707760530900343,0.582134189613772,0.224799776730125,-0.185316451661894,0.284383503714779,-0.253930415428591,0.41547675855231,0.10922344221025,-0.152802029848353,-0.351598991062944,0.509380928033944,-0.481239979918447,0.715776874292585,0.362555158185989,0.827806510420788,0.526174489432801,0.520244083467389,0.468345395919609,0.514223799963751,0.321203359687234,0.67959219468046,0.43005845034317,0.583947932629272,0.0269526317769988,0.598829750482144,-0.17120072871746,0.275783205539034,0.101636022425793,0.582697537353201,0.128531625359002,0.125166015852714,0.246975969588897,0.719402210322097,0.365897114343811,-0.575632715607346,0.4536810588694,-0.828576562552023,-0.442801838386019,-0.0609884017306245,0.237679902945125,0.0267174991401665,-0.0507028579045329,-0.273218440265697,0.615355869196742,-0.74113249981614,-0.168290823285631,-0.684245456577821,-0.20777295434134,0.224129549445804,0.3248217421781,-0.100985362559136,-0.119118094691947,0.259537442308841,0.160194129039114,-0.318543199298729,-0.171413416928964,-0.39509182988699,0.311845556510902,0.407026782469427,0.24701145747428
"Mean_2101",0.599189541457122,0.680782387130422,1,0.0665256116572152,0.338881299591569,0.303415740722545,0.245319821492404,-0.123516461421612,-0.00552827570850841,0.0676280614637268,0.562378255432852,-0.0627377841008949,0.505890479630733,0.249482273713222,0.461697796349176,0.192528900484536,0.56518584613211,0.231874601772685,-0.206450546551197,0.257246571119397,0.235292435528588,0.456286371547441,0.0746259826394071,-0.213307301859288,-0.239594684632755,-0.136193379518558,-0.12826446628145,-0.375315292165204,0.268685496189445,0.393371050733716,0.385637104217302,0.0513598505877898,-0.0220796916180887,-0.628604420801107,-0.122705724732234,-0.284416262452581,0.359271372278368,0.0456097249336742,0.140402507362007,0.094279848313302,0.528945946752892,0.535012132320051,-0.340315377258079,-0.460691128308696,-0.228522880046938,-0.412643439838446,-0.100338848197706,-0.152853041398767,-0.294298611718394,-0.319984427347704,-0.0849856577028366,0.0296983766002227,0.0777958568186681,-0.0277858643931359,-0.0707887623243273,0.0187475930142886,0.771769693992129,0.689836989399454,0.211276347033186,-0.184755864513861,0.19333618093605,-0.115514623609347,0.517730475693578,0.26827046677097,0.258651085061434,-0.209967142297269,0.140228321732961,-0.344538417178553,0.0974459251957236,0.344431635617721,0.393369670904416,0.135787385812592,0.439726184943784,0.285491097578157,0.604768196106524,0.469102756372889,0.467145279350795,0.686446521176503,0.83775682647506,0.447373939585708,0.625123877532805,-0.0460206584171885,0.188699209861531,0.145228634628284,0.6999321131028,0.0933330636968763,0.50015529151288,0.591288404113142,0.747525539606654,0.181821050478636,-0.548085816770652,0.334892961339075,-0.74355472533656,-0.302523154652973,0.192515795566742,-0.253975649460152,0.492867406511663,0.381408409807721,-0.306002714122233,0.190383079145483,-0.575173607618248,-0.229161183459641,-0.699854891203851,0.0421779246258114,0.179385758274238,0.415096940686796,-0.292277239921679,0.281567511049423,0.139493253511667,0.505020513924388,0.08085572777097,0.00621242762846235,-0.233603015145421,0.750945470353715,0.395923906582085,0.444979242346427
"Mean_2102",0.258033015907285,-0.223977726522261,0.0665256116572152,1,0.0196272993654538,0.0755082392518229,0.581037487246557,0.969666201603754,0.77693916061194,0.256496758422169,0.373230166795804,0.632839058506717,0.371307803232441,0.53670459911711,-0.107591618560627,0.167801863392783,-0.324078221529688,0.519094467513911,-0.308444134893673,-0.0745536227921639,-0.0904618225813755,-0.0650034721928644,0.208600969722668,0.209068500896914,-0.198936222597459,0.0481684702608604,-0.126663549878906,-0.286446048234999,0.217028570530845,0.242889275058597,-0.317725395516415,0.100775995327403,0.024866522499883,0.518614786198709,-0.011463751053874,-0.175268753850109,0.242331416242325,-0.739848579213089,0.216745486583276,0.244879466995132,0.0182031316683659,0.398172398302143,-0.18830489164995,-0.176137570195022,-0.153291901671934,-0.0819890821208959,-0.432425817992827,-0.0704314237817625,-0.258612640094921,-0.420624500019861,-0.468389722507066,-0.0387386026196844,-0.372515939612458,-0.0129317695861106,-0.278110246233069,0.1048330426688,0.361406282445141,0.1931458383638,0.142807475815068,0.0721919220694614,0.547691549298879,0.849940628262073,0.58202710924713,0.88783480962552,0.895429864700256,0.9332608146401,0.323431635727079,0.445171977106607,-0.0866870848487618,0.542778770837209,-0.451583213489324,-0.43142012707788,0.189998644607015,0.0333053153466859,0.0864730451307378,0.0427331621808812,-0.445770772856491,0.028852766177913,-0.0932910795449334,0.243405250406634,-0.196114207295954,0.279673957741765,0.013492240789761,-0.541218859669863,0.171208063225431,0.794504361116776,0.117711388942626,0.0364526646017552,0.14939565275924,0.444563367729916,-0.401733028964937,-0.00582422586998205,-0.00839589717546149,-0.0679464511056265,-0.626408606191732,-0.35504948228962,-0.397421404457318,-0.211532499273313,-0.679563779645268,-0.46115391037204,-0.158056631130443,-0.113380709543995,0.128679677087802,0.547134242044211,-0.224885809074466,-0.12728990054261,-0.399536810863103,0.160958960732489,-0.157793157268381,-0.538459382173924,-0.426682219573358,-0.464233820625141,-0.496393735776042,-0.0560596174905446,-0.412833812025448,-0.364237466548482
"Mean_2111",-0.199228170440953,-0.232077921741885,0.338881299591569,0.0196272993654538,1,-0.319398493374457,-0.441513263339428,-0.168929404204058,-0.165859957179492,-0.435076321947636,-0.267506359042466,-0.489002856578703,-0.387931759777694,-0.578272041519524,-0.417695381231188,-0.326155249857681,-0.0106422652242122,0.272916710128613,-0.72033378007803,-0.116448725611052,0.623260701882595,-0.0398594284582214,0.680184194718267,0.653723634014725,0.37741731542703,0.00875546784152581,0.562866746455975,0.178784659005959,-0.381399705970767,-0.311333319356093,0.238116366881809,-0.327443147006335,0.0767401000654522,-0.184624462021346,0.605499878036487,0.250954371461597,-0.257234283116074,-0.312362786133251,0.213365698893964,-0.159852057026505,0.307841760365543,0.162004782121382,0.715288575541223,0.607029804921342,0.74460031405742,0.650821319541525,0.767852228276481,0.783356091991794,0.675145040080504,0.540970170887975,0.540153186814193,-0.0707248479325681,-0.632319796903991,-0.582251667961394,0.783879691876302,-0.310512993507296,0.124005158928549,-0.0758780702764311,-0.276803732780433,-0.191531152833982,-0.382847731734121,-0.216130200365978,0.247730794590073,0.049543794341156,0.200204187038411,-0.229010547803338,-0.722742094615374,0.0531583487203942,-0.817276747417389,0.103121478216795,-0.385715186715273,-0.565397956740384,-0.230839853484095,-0.325994137088284,0.0761813133231705,0.286584375237084,-0.240684140133007,0.180147825547902,0.586560732117172,0.647994605598058,0.439109339062475,0.438414371084197,0.216817708700406,0.428072898967724,0.0799791642779506,-0.266287191250018,0.795026048114442,0.754394041840309,0.146133316272693,-0.556092476996362,0.277367563132108,-0.445951966925907,-0.143988142413562,-0.0976488080381839,0.37927492495964,-0.772264941507546,0.649169529544813,0.731221816425859,0.357868461165495,-0.417708044224013,-0.173448524218386,-0.501554342483536,-0.335552434974395,-0.307053806560653,-0.137254530369544,0.301100049443459,-0.389609716813549,-0.0673241155671049,-0.589496675599227,0.692358997154609,0.66056101921114,0.722234148669448,0.408952987665551,0.444997309066653,-0.0760514711169811,0.63683399030647
"Mean_2112",0.482001841084028,0.130433683495746,0.303415740722545,0.0755082392518229,-0.319398493374457,1,0.109470194438325,0.134678936516811,0.570303030749135,0.931123291001434,0.411900916422238,0.393899012068772,0.426462304046016,0.510810293310954,0.686618155986855,0.487395527392268,0.109782616544323,-0.234967727287795,-0.253043048419684,-0.391057228469042,-0.666509199802005,-0.065748988649533,-0.748898503219165,-0.76915541839903,-0.821675669448024,-0.532229678561259,-0.795701329334472,-0.779489420439257,0.144879234577118,0.140482604831118,-0.629988158896548,-0.536102495523717,-0.791848125225617,-0.487325551625442,-0.491396542448418,-0.187414684325866,0.240781882675347,0.239780214759834,0.315070779562424,0.255566415821602,-0.273963494253385,0.405384553622004,-0.488114468343661,-0.515039656828414,-0.606038784145956,-0.57522481429512,-0.54372055364282,-0.458362633231296,-0.585131229371043,-0.502813081375116,-0.454882238716917,0.2469747356624,0.347104926778763,0.693348733125287,-0.484803582409431,0.321627861762865,0.118449328200679,0.631242055773151,0.677817203179592,0.442463544824586,0.453635797301762,0.353611416966459,-0.0630748148470038,0.0776377125300704,0.278227937703334,0.182677259820437,0.390242614105096,0.00125618872270748,0.216393239740558,-0.143977719900084,-0.00902494946784275,0.36907585859944,0.339759201383117,0.292468370329485,0.334135324062893,0.0364434514172879,0.354414067580088,0.569418563702776,-0.0885749091769621,-0.123160402094952,-0.455085177894758,-0.662989317992046,-0.4120093337576,-0.435691021481991,0.420783229453224,0.0948350812048841,-0.367528572479898,-0.268078527882054,0.0773120341988986,0.56226869149148,-0.455459906225882,0.61263201033174,0.00520494402012051,0.299105976888771,0.196670132420302,0.213098066028562,0.0998002856229432,-0.197419876434698,-0.501665663903806,0.0057320550762036,0.368995042254588,0.592998184929657,0.0637686629888453,0.778251540060665,0.11655336591681,-0.350282542653058,0.331383615731275,0.812052388568161,0.756714043080754,-0.0884939973038373,-0.163968119113955,-0.628317972675017,-0.34197363334899,0.448988506031753,0.283755046673408,-0.55114957622494
"Mean_2201",0.376130906432602,0.41794095167801,0.245319821492404,0.581037487246557,-0.441513263339428,0.109470194438325,1,0.574061192855931,0.441435500860592,0.238822164480031,0.544930501272334,0.33207722254858,0.63101575485027,0.648675887338526,0.371573150290503,0.31089889921938,-0.0432565949922949,-0.00852726265055748,0.390565889392578,0.546719958324646,-0.393882578389727,0.229985594847446,0.0317713673953408,-0.159078010183923,-0.448772691358405,-0.176947688043759,-0.489106023821807,-0.432128125751743,0.441290657355361,0.485703768501215,0.09650157833872,0.472399145773049,0.372223488327265,0.369134017495244,-0.101646569011688,-0.179572752442484,0.460428009727178,-0.113160779763942,-0.341473187010178,0.382181559644331,0.231961466698585,0.276935151352105,-0.713776372596144,-0.700892245624534,-0.589565180256188,-0.610054457049621,-0.810984272682011,-0.713222097652303,-0.727425727365689,-0.803413979656219,-0.784582780710854,-0.36405916241187,0.0889472055040874,0.0200609189185646,-0.750050647936856,-0.191618987174372,0.447021302080442,0.241306521268745,0.0681003872535566,-0.264269666787956,0.453204486239737,0.437915680573224,0.482516911837278,0.681978553155208,0.503578888330855,0.556526757733501,0.631698176804247,-0.0452344658757638,0.599405111223595,0.68880427938796,0.36118447737362,0.262538564871197,0.468353634729908,0.201355134507802,0.32664464603665,0.0507815772016248,0.336663710234013,0.237162466112246,-0.0115219392073679,-0.34275203325569,0.0458172982026829,0.113717669114255,0.21199166833073,-0.359409805192819,0.476517509800595,0.591333654817303,-0.0457761128156847,0.0204558524030313,0.432058374372786,0.477432769407933,-0.765598383838826,0.302562860202996,-0.206564249043117,0.0921802986626323,-0.479560849564976,-0.0840205701837671,-0.63884621979185,-0.671844142564343,-0.729860177799063,-0.0584353345408796,-0.418118927262775,0.207838654557056,-0.159834437329185,0.384061022870542,-0.187250010888078,-0.257296134052845,-0.114910661845005,-0.0641750433114842,0.164004182636909,-0.665697007456861,-0.890814479402283,-0.591833708166714,-0.450279118095189,-0.249865540717836,-0.381723845817255,-0.298194334103452
"Mean_2202",0.198662338586272,-0.311960618638314,-0.123516461421612,0.969666201603754,-0.168929404204058,0.134678936516811,0.574061192855931,1,0.817815894867888,0.352197150572858,0.307569713609326,0.709694796378181,0.330977776617137,0.569769776904984,-0.105537767181415,0.178117155230597,-0.427904049631436,0.410532334644277,-0.213887486383886,-0.14502852935337,-0.23801362529363,-0.161696549738519,0.0703613474755032,0.117615628553938,-0.244787955329934,0.0377423759645549,-0.212629285083308,-0.28465146155821,0.195222730483009,0.19281114042838,-0.446219202662079,0.0783648751825318,-0.0341951763190081,0.603583851574408,-0.0811335178163725,-0.149132611032039,0.197709111954086,-0.68550463463236,0.169894431097357,0.246736279099498,-0.143854352186344,0.29434328060734,-0.227020865607988,-0.185344135898971,-0.220924286817646,-0.108486187013852,-0.52205191053557,-0.153692931570579,-0.304789365768156,-0.436999658375266,-0.526186395553626,-0.00302607871121567,-0.292608208462281,0.112089375524962,-0.378738974572118,0.149668694558172,0.199526728334246,0.121686866681637,0.181360145721405,0.161199237730427,0.570069343246509,0.894402167921588,0.427446166384674,0.808954803280577,0.830593980933371,0.984726131815555,0.39117578011819,0.49583389538493,-0.0115670812686284,0.432276480500125,-0.479148491645192,-0.371833524735556,0.136151510313092,0.0172429315870563,-0.0274480968230118,-0.088445441173867,-0.470822445062017,-0.0816643858277574,-0.319073509725875,0.081212706888487,-0.387704917522114,0.174062050310942,-0.094483217407906,-0.636198769357855,0.0485242737672299,0.779339379045727,-0.0938003471521862,-0.17930786307552,-0.00965210687510445,0.489149217463251,-0.343386950017137,0.0383568488931289,0.149959177700611,0.024838392810519,-0.656580760712808,-0.205680796120019,-0.532119906961249,-0.361581219610553,-0.672628032114599,-0.433305750534023,0.00188396373066127,0.0365269330089409,0.303679892124587,0.619600930237,-0.20816100918673,-0.26027382006117,-0.255228539043967,0.197292610736528,-0.0713157594055329,-0.689178993883824,-0.503127787751575,-0.568240622345405,-0.494641233496974,-0.192388421908468,-0.434728558196888,-0.542158181001767
"Mean_2211",0.221071630795452,-0.29404002717817,-0.00552827570850841,0.77693916061194,-0.165859957179492,0.570303030749135,0.441435500860592,0.817815894867888,1,0.761172089993024,0.420661649480758,0.60484138062115,0.408038507165141,0.627706439772836,0.291650996048706,0.527262036912453,-0.258901639618025,0.157682204484828,-0.366979396801996,-0.240040668856024,-0.577717080759304,-0.0619016554656649,-0.265203126504551,-0.149810035918297,-0.633104924103328,-0.298865817445148,-0.561095923876028,-0.615004836510081,0.276705070328657,0.258794748978274,-0.732473255009973,-0.278862192419286,-0.475629909662295,0.266790167587825,-0.225782966942926,-0.247882455828749,0.386855164274484,-0.320465951537257,0.390887167654273,0.53234145057974,-0.106468622364695,0.586920821377092,-0.312872759410775,-0.336878325498829,-0.420363272433641,-0.302318660905275,-0.601170896276652,-0.309681459677069,-0.5039030254267,-0.60973503365167,-0.699918016883453,-0.12019862455697,-0.209118359925869,0.235668318490062,-0.369182403114896,0.146896031052103,0.178248461502048,0.249805451908052,0.31863742142906,0.19110020122969,0.504028809510363,0.841593664126456,0.358751922224921,0.704623761663829,0.779613454168257,0.86116076024159,0.29328403853899,0.268507172157698,-0.0119798870266634,0.383521565325668,-0.411162441976107,-0.0342966399005628,0.395142021192101,0.236702404154026,0.310097206986216,0.151479920576874,-0.154973437821452,0.367804361604081,-0.23391571569734,-0.0608970361547398,-0.508894297145702,0.00506846908959216,-0.0652034003870761,-0.538972061584187,0.368507143154139,0.650375656039288,-0.0759363202957157,-0.0943801955456279,0.0988711973766062,0.603471372087919,-0.542311651818839,0.0868080565583737,0.220721360117899,0.315084136010575,-0.404262527802651,-0.226790792366985,-0.281561781329786,-0.34834835433273,-0.806118162669521,-0.599495773985919,0.259483294028286,0.295502163446054,0.159562459865134,0.843464975902253,-0.410091982479914,-0.418050748868645,-0.179834264415432,0.422060385376679,0.350636464879537,-0.554344930791686,-0.467283627014928,-0.72977897837627,-0.505679846064591,-0.0377891819056964,-0.417331841006999,-0.653867668192168
"Mean_2212",0.398972483208669,-0.0196381302341119,0.0676280614637268,0.256496758422169,-0.435076321947636,0.931123291001434,0.238822164480031,0.352197150572858,0.761172089993024,1,0.446644050356694,0.517653423791285,0.471682384191993,0.625648141498542,0.664944532740654,0.620464209414226,-0.00377482450924175,-0.198024763803897,-0.193056875263943,-0.360664317780753,-0.827339125838914,-0.084630300936808,-0.759630674444165,-0.691257381534801,-0.886005790566261,-0.552456708199075,-0.870841094979098,-0.803988945020956,0.246873734867446,0.208048603086879,-0.798711047195961,-0.484364271496897,-0.777262452906323,-0.225452196108927,-0.500854550893111,-0.224437238544651,0.333362661160711,0.148942932182427,0.358867795638071,0.397306393161814,-0.293819750049914,0.444685675655199,-0.523678948371277,-0.522211921670585,-0.675426020848384,-0.580253448961372,-0.674004438956547,-0.523072754874071,-0.665370991547756,-0.618005165147522,-0.624070265311056,0.104570666792921,0.294972976231872,0.648655620760756,-0.554910712232443,0.317063240428397,0.0675090368135279,0.487589531488885,0.630183462961908,0.429176796834254,0.523667584020605,0.566867097695959,0.0244886399916092,0.261569326795817,0.388402779988534,0.437336098296736,0.449430909905771,0.0966397980491154,0.270113397819254,0.00776517513449246,-0.11050516297832,0.367468609651581,0.412255544520782,0.345235193101466,0.34258975738223,0.0453797514341333,0.236523486392213,0.50384196934786,-0.266095068914847,-0.252937318051107,-0.614890273476895,-0.523499718959005,-0.317258376003769,-0.541013557024088,0.411339086587087,0.305010384357156,-0.414502745803651,-0.338100177066995,0.0277395528450188,0.680098034504082,-0.523368655560882,0.475281989011045,0.144769973420134,0.379584725573045,-0.0484007762881129,0.186339374380652,-0.149777155211826,-0.406001287996964,-0.656157356107573,-0.188253707656088,0.424247754145385,0.612744208124331,0.159140246509861,0.872127881823013,-0.118163787470251,-0.500005669279338,0.244912510019934,0.656905088608163,0.759388675489947,-0.381030572543877,-0.381624692227839,-0.794599116672312,-0.463142089692555,0.172165275288156,0.00608397893518549,-0.753837713316568
