"","Mean_2001","Mean_2002","Mean_2101","Mean_2102","Mean_2111","Mean_2112","Mean_2201","Mean_2202","Mean_2211","Mean_2212","Mean_2301","Mean_2302","Mean_2311","Mean_2312","Mean_2321","Mean_2322","Mean_2331","Mean_2332","Mean_2401","Mean_2402","Mean_2501","Mean_2502","Mean_2601","Mean_2602","Mean_2611","Mean_2612","Mean_2701","Mean_2702","Mean_3001","Mean_3002","Mean_4001","Mean_4002","Mean_4011","Mean_4012","Mean_4021","Mean_4022","Mean_4101","Mean_4102","Mean_4111","Mean_4112","Mean_4201","Mean_4202","Mean_5001","Mean_5002","Mean_5011","Mean_5012","Mean_5021","Mean_5022","Mean_5101","Mean_5102","Mean_5201","Mean_5202","Mean_5301","Mean_5302","Mean_5401","Mean_5402","Mean_6001","Mean_6002","Mean_6101","Mean_6102","Mean_6201","Mean_6202","Mean_6211","Mean_6212","Mean_6221","Mean_6222","Mean_6301","Mean_6302","Mean_6401","Mean_6402","Mean_7001","Mean_7002","Mean_7011","Mean_7012","Mean_7021","Mean_7022","Mean_7101","Mean_7102","Mean_8101","Mean_8102","Mean_8111","Mean_8112","Mean_8121","Mean_8122","Mean_8201","Mean_8202","Mean_8211","Mean_8212","Mean_8301","Mean_8302","Mean_9001","Mean_9002","Mean_9011","Mean_9012","Mean_9021","Mean_9022","Mean_9031","Mean_9032","Mean_9041","Mean_9042","Mean_9051","Mean_9052","Mean_9061","Mean_9062","Mean_9071","Mean_9072","Mean_9081","Mean_9082","Mean_9100","Mean_9110","Mean_9120","Mean_9130","Mean_9140","Mean_9150","Mean_9160","Mean_9170"
"Mean_2001",1,0.628579000334734,0.683010704825332,0.697457197722752,0.760250367499346,-0.543381158837576,0.633432064866737,0.267260816793084,0.423930231889797,-0.52469987112345,0.730746292723462,0.364590392213846,0.832938637498635,0.573909169679422,0.743845635863564,0.0749741710124806,0.449430170442952,0.608414982980883,0.58834110701375,0.49200525862527,0.548498146326922,0.331583737005514,0.658961145800757,0.710254738831834,0.800308611720542,0.576499159196837,0.766751351735353,0.43494441705451,0.323078759679199,0.391941856023396,0.847678578418222,0.582908980356414,0.769245057694976,0.665017598580814,0.175324400021562,-0.000850510492765702,-0.312599150242993,-0.4721411461251,-0.10541134757106,-0.346663638967972,0.708759337326739,0.647264713346764,-0.907216669071173,-0.778488277487117,-0.869730363494268,-0.969871595064293,-0.868247357563586,-0.752276290071524,-0.907215037784824,-0.896434700270192,-0.42447148313682,-0.587719735073245,-0.360706813680405,-0.53690976345574,-0.49791213807331,-0.362091351451827,0.733126881490658,0.482340034030136,0.226388674511531,-0.521033423508374,0.700511723301196,-0.151511033843688,0.724407934755071,0.474240330465538,0.623417167485798,0.450788945666951,0.10607945627077,0.00230440706528861,0.776593105931912,0.597472298938122,0.0537199572664713,-0.217075639676558,0.686782128200742,0.416902852146731,0.919272709315334,0.611737844746848,0.198037368893657,-0.102099581843571,0.399325012405448,0.648785235106028,0.534141975438757,0.739464087893027,0.828853798389608,0.371016799106115,0.595067608468619,0.935051518675553,0.867814898553561,0.731380914359367,0.523809852788652,0.518502391837751,-0.65731481369271,-0.596429204764338,-0.870229210343746,0.10846823696617,-0.463223008047561,-0.552517844567858,-0.723079482576048,-0.259375331469255,-0.928113382872736,-0.853149223171653,-0.478532253220409,-0.00563972734574021,-0.830337944186329,-0.598814358588449,-0.515976559788854,-0.0680913520262623,-0.874149352608496,-0.460309375863672,0.0118753451486772,-0.373562036851218,-0.794868112969063,-0.672632369892727,-0.936749950575596,0.196658675289491,-0.178213526492316,0.622308110873571
"Mean_2002",0.628579000334734,1,0.181298339025485,0.840128571899007,0.457997195058421,0.084919707757526,0.265783108068434,0.829916862556221,-0.229136055957259,-0.329237876069204,0.391044956822321,0.779050589975199,0.542699247595183,0.630659197770063,0.141586912157505,-0.159465578115641,0.894823359359989,0.942507888977531,-0.101129261146198,0.635077657656541,0.233607643677193,0.29185517964014,0.653128359912604,0.846357544601456,0.5559161064965,0.541262259590742,0.470538165493196,0.475948354882848,0.687460559694113,0.816562533713288,0.551493173280961,0.697961732574888,0.669194533524474,0.682826782216144,-0.545998663354964,-0.489570408116608,-0.642926325019141,-0.583265695831228,-0.531299181371986,-0.686166346689405,0.220664363177994,0.55550913556194,-0.751651966123022,-0.532635745289558,-0.879702256826706,-0.760304075289877,-0.553877402816667,-0.4093579970578,-0.724669837492461,-0.582406467272452,-0.5103482943247,-0.748665154228329,-0.243356610946301,-0.270052009415281,-0.735867083631698,-0.431349609787056,0.889387263160318,0.828476776029676,-0.141647129468522,-0.60705954833792,-0.0235394267820254,0.269518585784427,0.810783259733148,0.920387824574783,-0.0802130262967226,0.227954760171756,-0.649635227760642,-0.656494308127843,0.743835050729915,0.942540292923451,0.556418715387773,0.517587080769943,0.505396625139509,0.757398980391028,0.682993835338957,0.768077820688705,-0.00750769431329532,0.215962966746638,0.786815889324932,0.934075560601586,0.95615214111783,0.785501934992241,0.700777590623199,-0.148178708465263,-0.139445937808849,0.424146095369179,0.727770852276129,0.0193979803758746,0.00908368521557031,0.220567874043281,-0.549784870330922,-0.804625723073337,-0.397556034748428,-0.302610800597295,-0.761200010486216,-0.793448653275029,-0.61476394284457,-0.00805519999603433,-0.671639929303214,-0.814733736878214,0.138569022318607,-0.486057423474591,-0.171845639299261,-0.74505641489104,-0.665418233132575,-0.686798113295664,-0.614539513622649,-0.728847209647158,-0.334961198295767,-0.0752730337964567,-0.49714451941951,-0.185011904214713,-0.322766067219328,0.704124665447384,-0.287055618591514,0.398940003070159
"Mean_2101",0.683010704825332,0.181298339025485,1,0.550880105999115,0.92108697461056,-0.797428316426188,0.864805407762324,-0.120251056854823,0.530943628850167,-0.759735531816551,0.363927537687924,-0.273051400372947,0.496792763962803,0.0717149645538866,0.451572737280645,-0.440111202245796,-0.0336673204134696,0.149760122653591,0.823745837882815,0.200383777215799,0.849417488720193,0.507118723416329,0.70660148541307,0.428745136238468,0.820472937748364,0.663080051097715,0.843325942418246,0.612885854245647,-0.374184088474421,-0.279078498991228,0.844341403787508,0.520452231751575,0.551643077217336,0.417242242578431,0.717990577804454,0.656681866305065,0.20768621580669,-0.103813015816906,0.381921084893553,0.00936071068109486,0.782314472744996,0.214316159008486,-0.469177482429212,-0.469813867681201,-0.396478448843834,-0.602219596635933,-0.677836434583518,-0.43699416546658,-0.738649805769753,-0.795000359924053,-0.495056778545901,-0.408420519287558,-0.700637202866181,-0.14478053117827,-0.298947306775284,-0.0440446429739427,0.443565340131696,0.0360069073201267,-0.137483417452365,-0.59326701012057,0.59105286207438,-0.622336310449428,0.555772341772776,-0.0423240151018267,0.865866495591101,0.68993468599887,0.243033107236575,0.142340412227826,0.717612980416615,0.303642717542778,-0.508650622010593,-0.67695775966613,0.114225144064403,-0.331405167442016,0.74239673951953,0.0742535221839013,0.460404375562589,-0.160302228000331,0.140662793136755,0.325147558967837,0.147485863275724,0.392669146312956,0.61483146303524,0.0389782607062168,0.826060171953976,0.80313416987281,0.653753772092074,0.83870645653699,0.672138197213831,0.698086262230593,-0.761672517879885,0.0655552910219497,-0.700388956290025,0.668381534656699,-0.196401866645592,-0.270868564483257,-0.317836557176416,-0.449513986140016,-0.784387431700891,-0.513806648302484,-0.772787717549897,0.557801946951444,-0.871302016905964,0.0341730126205971,-0.100568888378804,0.536335344495852,-0.511975965794913,-0.248487645409689,0.117706644093559,-0.529956360384479,-0.353740589117543,-0.861458353565163,-0.773190727780897,-0.313643468657536,-0.121069945291787,0.311872095927361
"Mean_2102",0.697457197722752,0.840128571899007,0.550880105999115,1,0.680887771520801,-0.118793379539435,0.644266941930531,0.694813071848332,-0.134131849500748,-0.409620014270596,0.199039073594081,0.34718485007889,0.415131417425792,0.274614191940645,0.0584827183796904,-0.48395337441811,0.548563778095486,0.684656108854026,0.226880729662878,0.659172790765442,0.483575185465315,0.356713939816855,0.901746271490147,0.817927185032303,0.6417265427881,0.54721005144997,0.562341801990213,0.466161544420111,0.219466590575078,0.401463674752394,0.746595074999068,0.739234372852565,0.828507502621741,0.769091349761545,-0.122316356972429,0.00502565409288901,-0.457936206355917,-0.600301200304803,-0.222747090572743,-0.529868235681357,0.417199658738494,0.649559984980451,-0.644064298081333,-0.409861658200298,-0.832327049573058,-0.819942076394959,-0.602288998230365,-0.426826349812852,-0.788342638767847,-0.810313792316193,-0.502070944101313,-0.737550672697052,-0.653505845538407,-0.361935674320639,-0.746687665728957,-0.550328910424533,0.790124729181679,0.573875634275267,-0.188614746762897,-0.800233198324581,0.0890913596094792,-0.176715851023848,0.820446973469422,0.630589031603478,0.271735608344102,0.374772188212745,-0.398966909398824,-0.435764830705359,0.892458070612788,0.879705563767778,0.118616731566373,0.0945193558405316,0.256843176583712,0.442378461364866,0.864117265283445,0.444401247678327,0.0824774119644668,0.0572840573756367,0.530777127349781,0.801551674973335,0.760097242342447,0.797008532945605,0.665857158500088,-0.298032560486569,0.145059160804457,0.55616731945166,0.715412168933825,0.330060126957309,0.0847057388348411,0.377067676238275,-0.695024825218088,-0.491425058387335,-0.558296561110666,0.191625210745114,-0.855197931811859,-0.636083005487728,-0.587958151258668,-0.413448566381332,-0.780769480868105,-0.918727371178266,-0.312142057220126,-0.113996665953852,-0.47969762154852,-0.389684669550281,-0.666701142182686,-0.371767497778824,-0.483445259833637,-0.573519262957212,-0.491349316525892,-0.512260687729991,-0.351093032327351,-0.608134821062757,-0.503908902892543,0.276984789044056,-0.548255781015485,0.151722176273552
"Mean_2111",0.760250367499346,0.457997195058421,0.92108697461056,0.680887771520801,1,-0.719719482175485,0.743173863529504,0.0763938011905622,0.370550440454376,-0.839239559100313,0.497994953618474,-0.00322605499005156,0.613199523116707,0.275135847791673,0.492079539139506,-0.474600841702289,0.316063194583101,0.459859134661457,0.661851563353447,0.365971396145654,0.821049775161168,0.518455414156991,0.835272070685168,0.694403031281316,0.946230829042192,0.807063197133828,0.955047045617049,0.753821814734516,-0.0770899772680314,0.0211758802201491,0.953031687221153,0.726512423185934,0.63159804095902,0.556050438001485,0.452948140044394,0.434771875909006,-0.0358898216841526,-0.180576804115369,0.127193039963107,-0.250158521980978,0.66360148139189,0.183062304379655,-0.65614120270482,-0.601228477216078,-0.604352673931327,-0.721132889149268,-0.753023196317295,-0.487535481961381,-0.85579886609617,-0.793168152949523,-0.602754516287707,-0.581875713864361,-0.603741924461356,-0.137163595723778,-0.481526117299827,-0.113186083540574,0.681573566813389,0.251818877650433,-0.206144271706871,-0.77187186857182,0.434112164863175,-0.497085096488688,0.746284559030804,0.264202899217304,0.663837563455752,0.672983854317938,-0.070695403221176,-0.147774809831204,0.822453398588239,0.541523121801284,-0.197468216325323,-0.390803364700379,0.249585329671839,-0.108775372065425,0.799691110191143,0.368236607020303,0.518062508731794,-0.0443022620264604,0.440108760913854,0.592913881836226,0.475095813639538,0.586118237370649,0.836097496354947,0.0166611029466325,0.669625702488555,0.793907105349077,0.856329464509261,0.748638207760164,0.6210028152421,0.622801822652834,-0.812614252125444,-0.242060130481787,-0.710521539235919,0.405708785784036,-0.347858943898155,-0.616485696310583,-0.489498290250981,-0.352939971982862,-0.875287140651242,-0.624087806834999,-0.588725085991511,0.286915680468286,-0.758611569760504,-0.25551285895894,-0.253861854015311,0.294179856574761,-0.676577549651573,-0.57542968120869,0.096876941090457,-0.358404222899839,-0.511143103324725,-0.742871582855178,-0.739791289616461,0.0292866759750065,-0.0278649688262355,0.472125645240828
"Mean_2112",-0.543381158837576,0.084919707757526,-0.797428316426188,-0.118793379539435,-0.719719482175485,1,-0.687244585488392,0.544458707178364,-0.568151934953013,0.729134356361217,-0.41213420555263,0.2739453225896,-0.647301099045228,-0.171748041040808,-0.656868110915192,0.0439757922298749,0.145371685837649,0.0217063955263501,-0.678557971822687,0.196754290020027,-0.846917387668125,-0.558356301513547,-0.34288772461488,-0.103083324735413,-0.718671947991948,-0.482720748608084,-0.741126796084102,-0.47168276342631,0.261227473256222,0.284126164032085,-0.574282240110838,-0.0909224451140873,-0.100951796994878,0.0471711742557366,-0.714418068752308,-0.582566061806912,-0.427392106812371,-0.279831599076218,-0.601334512989024,-0.289552651472238,-0.677103724484116,0.0977171114677681,0.296759927270735,0.358501065641652,0.169348025687016,0.359507847056605,0.413869922042483,0.176142651625259,0.498950393024027,0.535755330595186,0.249799714648323,0.292758745543086,0.268041743830793,0.219724166894504,-0.212787133921922,-0.273309011534059,-0.214862403340248,0.068532793730069,0.145374920904963,0.330037552782981,-0.700775574996941,0.539473150629137,-0.169728941903925,0.282384506605189,-0.71103879290047,-0.390820624878622,-0.402587117164448,-0.177833538397816,-0.462995155945907,-0.074731064255342,0.59172694387891,0.777473430012338,-0.093068506410221,0.419270788931684,-0.422372960844474,0.0340739072436156,-0.603882297553832,-0.00798516543935622,-0.0288163600660807,-0.120452559142681,0.0954435397525656,-0.0200457676987578,-0.417099203533938,-0.205090324928801,-0.74043894953814,-0.694276468949471,-0.446269213368585,-0.789163317476191,-0.624506327804136,-0.463318511697958,0.459024973002542,-0.150220018953545,0.423051630497254,-0.583987338025783,-0.121482803512132,0.146902616307597,0.101747948118203,0.179443449855083,0.51043263684933,0.223375209701423,0.551514860205539,-0.656232182922451,0.765462205741357,-0.0637867679609182,-0.251035163724168,-0.679148388721699,0.452298270192463,0.0764971355082603,-0.32057502793504,0.152835375027945,0.315374427108789,0.504607708218125,0.69374719642291,0.2005754320797,-0.337064271548429,-0.36431919892895
"Mean_2201",0.633432064866737,0.265783108068434,0.864805407762324,0.644266941930531,0.743173863529504,-0.687244585488392,1,-0.00224266199616187,0.263572387494804,-0.615985054636804,0.0855454769146924,-0.173022609553822,0.50809309935117,0.064933709582263,0.234670542796453,-0.357528699729031,-0.0642245033213747,0.14200058429128,0.5752033567366,0.0740028824015463,0.884260969834877,0.664303120639026,0.670675149876724,0.278502814215621,0.687802247288051,0.488131182900882,0.629914203577098,0.440643831803039,-0.293098309052392,-0.171637510011411,0.643857453041193,0.277790531700826,0.455924661040043,0.256315495187191,0.523250246401129,0.538265176530767,0.250308351676286,-0.097669350214214,0.537819011314917,0.149444977802945,0.780297514923732,0.429864185484222,-0.321639017899008,-0.251429408366698,-0.405038411164627,-0.581953344638635,-0.454442444333412,-0.176632848708928,-0.668503558214449,-0.856207822044789,-0.400490410558842,-0.586122245812749,-0.75149230406928,-0.380663846863646,-0.134544926840985,-0.0931088376298874,0.427855822331025,0.206110342789509,-0.30693781732802,-0.574583973897788,0.533944959837336,-0.510688125287507,0.428748171415155,-0.0633875308310281,0.713098145787191,0.442785066759033,0.182175639773828,-0.0307785944425449,0.809560714162193,0.472194893447165,-0.630272197041235,-0.642081258954925,-0.00244641721953446,-0.159096489939953,0.744463455500983,-0.0960857663275391,0.375972761254842,0.0795593530433003,0.11344552881937,0.382187718800028,0.146113973511088,0.267679159540093,0.368041861055441,-0.246275589781429,0.557747327322392,0.715826860896302,0.447559674659412,0.652496555007177,0.354248359859518,0.579773268030198,-0.692015498086429,0.139102422176634,-0.472890133609741,0.799025509407152,-0.413805741413265,-0.121921959700889,-0.153261563821367,-0.429383477604749,-0.663943238042495,-0.638137589575456,-0.60992275692063,0.637006137110186,-0.794787050886999,0.155999407350549,-0.0829780922616341,0.336606800361413,-0.307693849560793,-0.0328657456952995,-0.244204759760542,-0.569058578498552,-0.0997181589794085,-0.740036393515294,-0.671620625765146,-0.218116015848994,-0.284174073560143,0.0260623983022608
"Mean_2202",0.267260816793084,0.829916862556221,-0.120251056854823,0.694813071848332,0.0763938011905622,0.544458707178364,-0.00224266199616187,1,-0.332355135491737,0.0631684315179722,0.106468350208332,0.683902004406402,0.0713060659213984,0.353954583711822,-0.260216149373831,-0.218483051404382,0.70907331206887,0.715258865557494,-0.252467484754936,0.681014562989309,-0.174614187045298,-0.0347884908195056,0.409280506048528,0.633893483051303,0.11159760293416,0.246178075799417,0.0563157523727354,0.221636667468526,0.522713843305182,0.678519011924843,0.208490255698705,0.582832986296349,0.612633446370953,0.67177275949496,-0.671293144160692,-0.572075146490164,-0.696297791075408,-0.72941557390297,-0.705608194488649,-0.718672913260842,-0.0348147986269155,0.560112267412544,-0.464658093209814,-0.265413635323521,-0.616684874008185,-0.468697154632044,-0.343255577337401,-0.334710993796085,-0.393233683883126,-0.282637734770631,-0.34828361552881,-0.400397886841445,-0.200583803243863,-0.0304153274522947,-0.80185950627323,-0.515444018671311,0.59757787545722,0.653661620380791,-0.0080084723097902,-0.296855525332647,-0.289783925821209,0.418539687615063,0.628385142570315,0.866680261883794,-0.255586009128994,0.139519068930775,-0.637625085114016,-0.502684415885244,0.415252398267351,0.701156146964043,0.644644753346372,0.709793808929361,0.312221822971914,0.731523456323956,0.409779728990411,0.574806188283948,-0.413497898606098,0.0132379862006548,0.547029468200769,0.652527698862032,0.757876396515779,0.674224322551654,0.359477414171848,-0.234346616222062,-0.353880977491511,0.0651674538523497,0.383582054366632,-0.319438318371972,-0.200188131948709,0.097354494414429,-0.323100720233919,-0.629835395065877,-0.205896962578072,-0.409259378644023,-0.678102388895077,-0.472168327068578,-0.465052712756816,-0.0247104177094596,-0.377031049409336,-0.589413466883683,0.226509451066911,-0.639072963437319,0.131111172411778,-0.560604984145232,-0.705709066415017,-0.813913875727101,-0.278725280018739,-0.512750129394336,-0.422672119372577,-0.175784560165084,-0.241372250566062,-0.0733192465733285,0.0276497575231356,0.479719435054746,-0.575247325770397,0.128323474881539
"Mean_2211",0.423930231889797,-0.229136055957259,0.530943628850167,-0.134131849500748,0.370550440454376,-0.568151934953013,0.263572387494804,-0.332355135491737,1,-0.391216341952956,0.679301657026716,-0.136377087609043,0.403260990868646,0.257763635588937,0.693884381796154,0.262209575599062,-0.198039676585498,-0.108433975283315,0.822337188031735,-0.0182113681281241,0.273623646946683,0.0734228410574487,-0.0847427084002096,-0.0135329794087466,0.364965196377545,0.356005629639437,0.489872910585652,0.334957989524931,-0.241738160082846,-0.268007392378516,0.337552581899916,0.14247989073518,0.23033346559898,0.151891533929688,0.653109669862215,0.265974083765744,0.279727039986838,-0.0638157612596262,0.143620181816922,0.118722987931823,0.662305407847031,0.0397860961272203,-0.383698852878915,-0.574834456202108,-0.0252224474278826,-0.257542738236938,-0.632364013067259,-0.611639684307036,-0.368477708887766,-0.297237267501609,-0.252065704647692,0.23773574110252,-0.0506155265105333,0.174694713307874,-0.0572558951395554,0.260324062813888,0.0306121780150819,-0.157327188148199,0.434042013367837,0.284408107874951,0.827845980757674,-0.108750675177505,0.177107995555897,-0.146945547210825,0.808426272698341,0.622883415810812,0.635440833257324,0.66673888859483,0.0415931804165438,-0.322805582797804,-0.238661226313847,-0.524906721898538,0.418643404738418,-0.305374518249074,0.257667239365071,0.158512103793015,0.0147721831283438,-0.484957180287029,-0.1472603198515,-0.162465061236428,-0.286387861046535,0.0923881947019371,0.331615222920646,0.713807686977402,0.873328923835438,0.63582463128426,0.348498463629963,0.599805359819139,0.887235030480244,0.647929472246204,-0.356137412016042,0.0822155314101264,-0.618832642186092,0.16675425250695,0.492096653397903,0.183615407706187,-0.190765784786518,0.0218758141543321,-0.463864529389302,0.0116120485426394,-0.523386559562651,0.312202836864948,-0.62663153593383,-0.120219193768609,0.119843896084971,0.578535885016519,-0.554589691347858,0.0757125241800169,0.733528920525862,-0.173258533451726,-0.530896752636534,-0.476297099359144,-0.608463952170101,-0.456621072201888,0.135928820210282,0.64009829955181
"Mean_2212",-0.52469987112345,-0.329237876069204,-0.759735531816551,-0.409620014270596,-0.839239559100313,0.729134356361217,-0.615985054636804,0.0631684315179722,-0.391216341952956,1,-0.435687710483893,-0.1160492674199,-0.658150819164059,-0.477264501436544,-0.412073396261838,0.316446862351875,-0.353912863998148,-0.460835785174751,-0.422352694963357,0.0787903163362782,-0.859074368355862,-0.807368360154855,-0.501598266264366,-0.396253513705184,-0.915731087972463,-0.931619537938601,-0.911883568529122,-0.920534367275275,-0.0230124740558831,-0.0810125739527027,-0.687645107316063,-0.556025515045461,-0.220332096452746,-0.153486929315828,-0.381502024447033,-0.273406385298909,-0.331437632944382,-0.228022127407228,-0.313263892306248,-0.0641831469610558,-0.721930083169094,0.0527456624843127,0.487132065782361,0.614711150259052,0.298407372000039,0.427846244672323,0.581253626898194,0.195419439394188,0.754615129987073,0.609160737035255,0.81163346268277,0.631768178380808,0.513063997683096,-0.19397752661216,0.219331285293657,-0.414643575539207,-0.6725688138573,-0.409172661455937,0.515182655393799,0.527718793111186,-0.39068289862885,0.16795008617456,-0.642299675737102,-0.173610028081188,-0.538233714739872,-0.759794829933524,0.212253185729423,0.312732022771432,-0.719387186369377,-0.452532208288128,0.219027686922228,0.310433085538984,-0.246320905817873,0.241812016070571,-0.569473687284674,-0.341726315594461,-0.718967550970909,-0.31345265374375,-0.619510894201582,-0.587396649704931,-0.406568010054454,-0.197924197731272,-0.665352304439021,0.0875920058244146,-0.555131680260775,-0.680068309740916,-0.667475651910319,-0.446782148990703,-0.711980639415573,-0.75742176596292,0.857064927112673,0.0516314205753158,0.403989439785111,-0.347849048991754,-0.00437585023177916,0.442825233317914,0.0603774305960686,-0.153898305934055,0.682131189700133,0.29767544590644,0.201819894791805,-0.44753436036664,0.483532753512563,0.135350597699291,-0.208003733712744,-0.415928531681666,0.580332658718773,0.384615083723231,-0.380745546360489,-0.103285872810152,0.291802980257193,0.360769802115377,0.479675064262287,-0.191592522553823,-0.376710946931338,-0.555626186405411
