"","Mean_2001","Mean_2002","Mean_2101","Mean_2102","Mean_2111","Mean_2112","Mean_2201","Mean_2202","Mean_2211","Mean_2212","Mean_2301","Mean_2302","Mean_2311","Mean_2312","Mean_2321","Mean_2322","Mean_2331","Mean_2332","Mean_2401","Mean_2402","Mean_2501","Mean_2502","Mean_2601","Mean_2602","Mean_2611","Mean_2612","Mean_2701","Mean_2702","Mean_3001","Mean_3002","Mean_4001","Mean_4002","Mean_4011","Mean_4012","Mean_4021","Mean_4022","Mean_4101","Mean_4102","Mean_4111","Mean_4112","Mean_4201","Mean_4202","Mean_5001","Mean_5002","Mean_5011","Mean_5012","Mean_5021","Mean_5022","Mean_5101","Mean_5102","Mean_5201","Mean_5202","Mean_5301","Mean_5302","Mean_5401","Mean_5402","Mean_6001","Mean_6002","Mean_6101","Mean_6102","Mean_6201","Mean_6202","Mean_6211","Mean_6212","Mean_6221","Mean_6222","Mean_6301","Mean_6302","Mean_6401","Mean_6402","Mean_7001","Mean_7002","Mean_7011","Mean_7012","Mean_7021","Mean_7022","Mean_7101","Mean_7102","Mean_8101","Mean_8102","Mean_8111","Mean_8112","Mean_8121","Mean_8122","Mean_8201","Mean_8202","Mean_8211","Mean_8212","Mean_8301","Mean_8302","Mean_9001","Mean_9002","Mean_9011","Mean_9012","Mean_9021","Mean_9022","Mean_9031","Mean_9032","Mean_9041","Mean_9042","Mean_9051","Mean_9052","Mean_9061","Mean_9062","Mean_9071","Mean_9072","Mean_9081","Mean_9082","Mean_9100","Mean_9110","Mean_9120","Mean_9130","Mean_9140","Mean_9150","Mean_9160","Mean_9170"
"Mean_2001",1,0.371013631298212,0.620114935925153,0.306825279871969,0.3340222717267,-0.125391585040436,0.526006702682164,0.0936477329457273,0.66269491895691,-0.0772366712155432,-0.120167709092797,0.467924109943972,-0.345378447030806,0.476197990210153,0.523747979160249,0.617266234303603,-0.110641321719663,0.30126490646885,0.750178833432508,0.562726780620213,0.67693772425106,0.331581022289493,0.146282373732365,0.00993997754919271,0.400195621472578,0.406205764496237,0.32677467451318,-0.228363935083171,-0.119513817448559,0.637028034571768,0.274612605642789,-0.169759598258405,0.0478087231885055,-0.150209423297182,0.403602102256563,0.140833603845565,-0.102930865842528,0.301231503897766,0.0159104565978276,0.171177769441071,0.40119980168663,0.557603410544785,-0.543738218645189,-0.520843491949766,-0.539263297934059,-0.40957448151028,-0.361108086025974,-0.450786556862764,-0.507828549272948,-0.426316387171439,-0.54517639762418,-0.473850395805573,0.0427651243794855,-0.127015621302791,-0.362432942094636,-0.207083798383363,0.111047350144996,0.140808501591152,-0.840934257883697,-0.476722875929008,0.292726545898541,-0.0770437167196551,-0.357932768389546,0.455686364579492,-0.265020048973264,-0.15925637715705,-0.165478993471524,0.467638471752908,0.168327709220247,0.195526815972013,0.338259759651135,0.426201963295475,0.404895299543941,0.371727762989979,-0.0426976413458122,0.0425127243862584,0.488257115683434,0.10571738503816,-0.224302658757065,0.0337390231138708,-0.275611000353437,-0.0493268188185089,0.103257298290811,0.772052643023704,-0.257401981671793,-0.401135151779975,-0.606674263686357,-0.51014649040397,-0.612863130303085,-0.0576702511248489,-0.344525649293065,-0.378464908659423,0.0739434509008841,0.512083611122856,-0.602643039495409,-0.265761563987059,-0.430908763607517,-0.125951407658783,-0.339775770152774,-0.207468044163204,0.334246540261481,0.307737535511968,0.285941586779133,0.500917799080497,-0.320283836734283,0.194673220673594,-0.328411873454361,0.436394724674627,-0.602872576772212,-0.153134210320802,-0.0395274842529681,-0.114260225655838,0.626283658598752,-0.194659970475258,0.272910389600171,-0.52783474056172
"Mean_2002",0.371013631298212,1,0.414107438514435,0.179075164662891,0.294143048097465,-0.46482887213706,0.201429005535523,-0.265677291026845,0.594960936046059,-0.529947028712716,0.484972272341474,0.128990486315936,0.213081512569724,-0.167103681403415,0.217584242766014,0.182721968510372,0.717266999577521,0.858070145207382,0.747153880305327,0.66241280445824,0.382960231509154,0.443877405977384,-0.604785360560989,-0.410970137143336,0.0635822220370175,0.0338745943773099,0.0192093884178708,-0.270953421861102,0.461689341214984,0.732705262783389,0.468841971800899,0.269843462128985,0.31224879368317,0.0242688122206203,0.0984697004645366,-0.0149356271009464,0.247607728238144,0.523152062522782,0.0108268582259486,0.18423791639104,-0.0866430360374265,0.675940046159378,-0.198413654037125,-0.264597113985681,0.165144632458964,-0.287942846008573,-0.120537570227173,-0.210153699300728,-0.312211556384775,-0.537374927419498,-0.415018725437055,-0.514842436242083,-0.0947622897533718,-0.342639756523476,-0.00309703941543638,-0.0738962100218416,0.766693638668411,0.785840207377224,-0.216302656608462,-0.591169841770828,0.0746313129546841,-0.535339947112195,0.0823617595660934,-0.211255811487613,-0.674132120680205,-0.38593157752113,0.515394309475598,0.346432290227515,0.72780119720906,0.612706860694809,0.0189634892440762,0.323780361731992,0.115769033771672,0.678355004758705,-0.328985742150855,0.42861314258432,-0.384219678337751,0.296628125055428,0.474076193313829,0.77618698917901,0.496541171641677,0.401856441216891,0.0200820234271779,0.432848650347175,0.231028693359291,-0.136501876627935,-0.548211656884374,-0.795916568127813,0.31267020077164,-0.375618203470145,-0.116579229142668,-0.436256077548268,0.342512405909041,0.300343640331022,-0.324575018947074,0.25581074312274,0.585408303076178,0.708868011297022,-0.134543016149756,-0.202554320851051,0.6530071239908,0.636811986123817,0.441722188525006,0.623415634467118,-0.644485679809788,0.398574914173019,-0.115197777932775,-0.155480980005267,-0.615194186527046,0.652891104395158,0.703068729825051,0.544112596719941,0.262410941297936,-0.0230736878169606,-0.349349684496527,-0.227884319077138
"Mean_2101",0.620114935925153,0.414107438514435,1,0.833272190895892,0.784916630816539,-0.0648665599813476,0.940434212414095,0.466936603405844,0.93054361030043,0.0357942786614723,-0.330901916257428,0.834305621069107,-0.426026751457664,0.457338496725077,0.256224833095736,0.550294729104098,-0.0427682458729524,0.568960826094569,0.68078485247034,0.819926373046725,0.827531818858171,0.779599528736127,0.0318015718790227,0.405532460754515,0.785730556155772,0.791799325458935,0.555811474725963,-0.0233884355603316,0.121597640765232,0.794342750162418,0.806399304619178,0.597776978177317,0.421572927872601,0.328188510963885,0.179784871282643,0.255514546583541,0.273076264165729,0.469215323495924,0.478974032966727,0.647343642018862,-0.157385668152988,0.225996598055077,-0.907005711943668,-0.930131616133771,-0.712365761474457,-0.908490772550279,-0.836746577286674,-0.907220033092997,-0.949522219724539,-0.883398361778366,-0.979023995726614,-0.914332533873999,-0.670543216852561,-0.400466908276768,-0.703372417347962,-0.715455242316142,0.0640765066817424,0.257345465681235,-0.810918191022812,-0.352524955089295,0.290272914453341,-0.0196836096523153,-0.523169064803968,0.5287745177019,-0.425421216826195,0.237317838966618,-0.188075668284094,0.00461970314646395,0.200697778259088,0.0917179878053804,0.731590997287028,0.888389108895386,0.364266591466266,0.792848932882657,0.416613923013377,0.374247779777329,0.377690220396442,0.700481142197123,0.154677346334743,0.474648301962112,-0.146704647211062,-0.00853767405018146,-0.00851210008910089,0.63652753640226,-0.45844083148116,-0.315888734775112,-0.46780147419557,-0.535079994944531,-0.432542760622106,-0.350153872253186,-0.800632685408829,-0.857773885141936,0.467245159547438,0.772498689473255,-0.0120885548212718,0.208844751336953,-0.219468544742612,-0.280824237500727,-0.855951051389738,-0.789803601727173,0.431663441243728,0.867841197062482,0.693031520411065,0.619072625582349,-0.218621618118053,0.452924135508127,-0.452676546470121,0.728747741964137,-0.628400444246159,0.0619127806831129,0.343503178675322,-0.454921600307064,-0.0323761810644144,-0.747737855163184,-0.354193092578972,-0.625635181585536
"Mean_2102",0.306825279871969,0.179075164662891,0.833272190895892,1,0.937509078101652,0.327850822145598,0.913999081429585,0.787586738420019,0.795923901551944,0.339468871840763,-0.693549555909871,0.70948818188821,-0.741210335994474,0.124336579048095,-0.0604194884623038,0.139467475517862,-0.361765271874294,0.211353495319613,0.23664665223924,0.57538007184428,0.86029397489348,0.934609443577674,0.190199228450537,0.608529058480239,0.925864947620138,0.928881947450188,0.82134028566874,0.420822933414198,-0.162406530150066,0.599741481481166,0.77579189576368,0.809621153419386,0.209341349522003,0.405767901566136,0.100013794496538,0.433318195908108,0.0316615821170124,0.00838215046175716,0.555850885684706,0.41259417724703,-0.581441531455177,-0.0934224637399466,-0.904032402725409,-0.885128962685816,-0.64838201121619,-0.911698312066149,-0.899847426940354,-0.950672485158404,-0.864977644035953,-0.791028181016049,-0.862869693586872,-0.894766428546528,-0.75847360892064,-0.727788359133939,-0.77523583927991,-0.934510708766204,-0.333498696769105,-0.0400636309851537,-0.494266121965278,0.111153889913883,0.45142866066513,0.311343001335957,-0.808052818458944,0.248772740047807,-0.168811275094409,0.645845107381279,-0.100497305433698,-0.263800480733236,0.000369777172131536,-0.196512640511408,0.830351565048046,0.970356912117663,0.0634865886274201,0.649640005147878,0.588323745604044,0.0676692747828981,0.236555818600814,0.623982269882275,-0.121684736294276,0.264792802227154,-0.439099763002587,-0.398715794532696,-0.355116067555891,0.189781635498038,-0.758310148836812,-0.542391548082023,-0.0848141815559167,-0.178791328683753,-0.452593053856098,-0.618682089105891,-0.959325570989133,-0.951229614621573,0.354301695985995,0.403242811198259,0.242838946850497,0.414216078928527,-0.260119113509994,-0.480091727704579,-0.890897668465803,-0.93513637249654,0.0382716223272234,0.747459590696658,0.630419086422365,0.281741182582573,0.0918520110334615,0.613946628088153,-0.73674348348992,0.721649837526351,-0.416818439083595,0.0795681391284567,0.14092043694018,-0.710202347825527,-0.413678932179429,-0.716720387059848,-0.225964516744297,-0.489918018466055
"Mean_2111",0.3340222717267,0.294143048097465,0.784916630816539,0.937509078101652,1,0.137160880350007,0.78181152893927,0.598104789563711,0.828650326673488,0.090599887748639,-0.617211817996164,0.494643099907077,-0.71980976673126,-0.0592225492592199,-0.0123840468160414,0.166688521729153,-0.242171671839125,0.275390886436269,0.27475081826386,0.639562415821778,0.855513501145049,0.9016591077759,0.101488048351781,0.61776991610504,0.923100600691878,0.864287595473379,0.730285038612563,0.28126558492148,-0.0955205634705955,0.527436562485715,0.852083789339525,0.731583422358859,0.345263691395331,0.45579438776739,0.321690460026964,0.610676853105875,0.0464938846460293,0.115674694783327,0.560430001310477,0.387152058359423,-0.548887551328988,0.0685915700382702,-0.892396988358511,-0.899208856114287,-0.594052096619586,-0.891790375868341,-0.911058237147916,-0.932048364384342,-0.850376463106437,-0.851178386437617,-0.847111838003723,-0.924196809211328,-0.736911553199792,-0.773353851497842,-0.785283833142551,-0.948264290669533,-0.185203026032011,0.116619422110448,-0.446701614939508,-0.0444910349310662,0.261444156261872,0.0825519754856939,-0.71507673739261,0.111222055857044,-0.283084865370504,0.490374592672885,0.193015681304291,0.0339085883406087,0.227902359074711,0.0872915810737237,0.794239917226128,0.950223365885846,0.0636154530600794,0.666202059090133,0.609824402798655,0.0848831315738755,0.290633410522969,0.701639562576832,-0.0612145140501516,0.348890296401163,-0.324201555818236,-0.238051963846539,-0.390859684823915,0.0930553563336031,-0.597283588418798,-0.442915885668729,-0.196018087873914,-0.282576822753652,-0.377418836334574,-0.526976780252773,-0.883746409341979,-0.94634937784827,0.529554020789598,0.329658249846396,0.163174125113085,0.388958586530363,-0.172888270547135,-0.35215774090975,-0.897455908047009,-0.929926558453483,0.129480272923074,0.723028792745255,0.597506506081415,0.413272350863521,-0.100819534608955,0.551014110957493,-0.820597325097524,0.651054710363037,-0.301393411878493,0.335576643914402,0.292137095308703,-0.574295747129641,-0.209807654250505,-0.639161931090907,-0.21803756180914,-0.454431680846192
"Mean_2112",-0.125391585040436,-0.46482887213706,-0.0648665599813476,0.327850822145598,0.137160880350007,1,0.23476550746907,0.825018141761647,-0.182366365490491,0.960348191638912,-0.722625361470824,0.126500155379324,-0.649739300193904,-0.191008401881227,-0.0702599621197764,-0.631915868611272,-0.772514613042126,-0.672870623883809,-0.561069618707045,-0.519859466999559,0.163889196409672,0.270065892267873,0.715483538897935,0.354593782132436,0.348475617551671,0.472190652952293,0.729570955010618,0.945024189815616,-0.8561429311202,-0.00698030952675554,-0.111987548263853,0.28784239503607,-0.789265858098514,-0.404371799142187,-0.028310325743955,0.262842446227105,-0.326206374650553,-0.819708246370438,0.275817671403816,-0.272848636158334,-0.480140510603585,-0.711572574592446,-0.0193710982282559,0.0711043356489626,0.012883955178124,0.0512783081744267,0.00394840142403605,-0.0784363640694953,0.124303511366956,0.311026794978435,0.100129356862987,0.0916326354057027,-0.135260135131279,-0.366753403964989,0.047502350660499,-0.186258605849954,-0.851677106776697,-0.864611787479093,0.142151568333201,0.893913546299702,0.543279209750082,0.965381646577163,-0.72164243216253,-0.229445313174464,0.790391057783624,0.887036293993406,-0.359822795432699,-0.548919193646345,-0.818274063747778,-0.898165228377772,0.0334981236797119,0.125734631743791,-0.63045648885616,-0.396515242175951,-0.0417892877295211,-0.783913306913076,0.0222808983251478,-0.448466456860843,-0.727987955329542,-0.486302413913037,-0.824865810667578,-0.943235386479402,-0.171499187021003,-0.199917937197506,-0.711282625774521,-0.661214356955279,0.749796251976985,0.747149587029261,-0.265457680458213,-0.534474712516934,-0.293841578143775,-0.104613856184061,-0.62246434334589,-0.334754185337267,0.0182642449848459,0.441265039824558,-0.261805688606522,-0.488846243758254,0.0445497731793455,-0.0633947357681322,-0.871875972173298,-0.223084705427147,-0.314992094193248,-0.779271719707884,0.426916816061167,0.198567241473097,-0.475496823835634,0.134557539686984,-0.144578749857586,-0.592304580565192,-0.754017922398437,-0.537481704020281,-0.54159239859646,0.0871545204945154,0.238324160765699,-0.240178368082404
"Mean_2201",0.526006702682164,0.201429005535523,0.940434212414095,0.913999081429585,0.78181152893927,0.23476550746907,1,0.714653192043566,0.839646886579965,0.337894044587268,-0.554749131498788,0.911160991086156,-0.602565107949125,0.466027672061389,0.100212108408826,0.383534523090109,-0.308798376067466,0.322064642865569,0.465777732424443,0.651209685879473,0.853698125547175,0.832437853814653,0.190660845401808,0.469706314659477,0.832687142773586,0.879247106540487,0.722737293488056,0.242738424282659,-0.0899317500306285,0.73522639952277,0.686034239430763,0.655732430172455,0.205841602650825,0.300997321445877,0.0273707885992994,0.21408882606517,0.0913256620566207,0.17192166858799,0.455546437834546,0.509423045028402,-0.305464185011932,0.0146174559197823,-0.907658753292774,-0.885125805380093,-0.74385454018329,-0.894743885153868,-0.84139368630496,-0.919182200393497,-0.900460267821631,-0.768191713512568,-0.910492463370727,-0.855913430210337,-0.652980113096138,-0.490940459221991,-0.735584051732225,-0.777949844487372,-0.234772303867423,-0.00675585835987709,-0.729991084389553,-0.0517570599759541,0.507162475497325,0.289605649639203,-0.71909019375016,0.525062055288061,-0.21891672284777,0.49207094970211,-0.363092008242447,-0.259633538758303,-0.0510805312775837,-0.220748845895117,0.795562986065504,0.911677703599149,0.260640407551996,0.681817175879073,0.462048387903993,0.189788938266474,0.332277371840397,0.573403872769913,-0.0765990251439831,0.248472186549664,-0.399752415923587,-0.308991820365752,-0.146810788204714,0.521467496480243,-0.70976458455941,-0.504967724047754,-0.258560967849268,-0.305750300738945,-0.562560311914257,-0.493964871111822,-0.905073958087612,-0.867126082071772,0.258382251241757,0.638579885985384,0.093804337630992,0.243825822751967,-0.368089549378247,-0.488672077782415,-0.842920009866442,-0.821033068263982,0.186627783232057,0.768896515143424,0.661283153518213,0.377322143887463,0.0605154266088102,0.552994337399297,-0.522351237363745,0.769598182297258,-0.593763225962147,-0.144246092808781,0.0897691095507728,-0.66456636755979,-0.256098240487945,-0.744098080645129,-0.213614534293744,-0.575180526093082
"Mean_2202",0.0936477329457273,-0.265677291026845,0.466936603405844,0.787586738420019,0.598104789563711,0.825018141761647,0.714653192043566,1,0.329112014427207,0.841142804886054,-0.871251211170387,0.56417036036585,-0.816922059579714,0.0655940859039959,-0.0731845538112578,-0.256099539258623,-0.729292708844965,-0.31555991429222,-0.217961156598926,0.000503498685016158,0.575708858260675,0.676328061429318,0.597135462141981,0.610792558395618,0.755156620230732,0.84484638151379,0.9148956593441,0.814060210891855,-0.615623928057646,0.326068456957849,0.362814103660962,0.645693457177002,-0.354759428511647,0.00170042830803634,-0.0101961752579535,0.360609261837212,-0.149950725710193,-0.485261934909381,0.507619521611093,0.129478631662989,-0.58929124444964,-0.553227524921725,-0.553155617370386,-0.484134093552651,-0.431776040706181,-0.51283760323266,-0.534843060407454,-0.613347476565341,-0.447918911593867,-0.254384184077122,-0.454151657829972,-0.443263248568214,-0.54929826979349,-0.571704651584256,-0.439745925411419,-0.652300232623165,-0.764769264469899,-0.607152392572978,-0.246932373205105,0.627975546081872,0.595620741621851,0.816233643725209,-0.906711738601656,0.110589788113186,0.419644081250345,0.945153368183394,-0.405538369760023,-0.564123682865718,-0.581122894930695,-0.738822989783136,0.528148156319424,0.635106204113948,-0.303714757892632,0.116022609290467,0.359943729398696,-0.414933494983375,0.203017179674384,0.095923183131319,-0.509875660881121,-0.180601322105608,-0.781908919217335,-0.816017295999897,-0.262137578019891,0.028351652481579,-0.899478542268358,-0.684116019360328,0.428394104076392,0.391614783369292,-0.46786386591016,-0.635949946716935,-0.748847311941044,-0.594361393303898,-0.190459977118897,0.0941189128210754,0.197856651047505,0.474088443798827,-0.380250313761574,-0.658876429596546,-0.51167586426995,-0.582748853335377,-0.523104890926564,0.295016982911323,0.176817964847651,-0.331501021117942,0.377802893385696,0.43799508726783,-0.661281963054845,0.565018331774526,-0.326014915548275,-0.419880930130763,-0.421871448559183,-0.811912813443008,-0.614370300159146,-0.426404087628851,-0.00207640687843293,-0.447366270017656
"Mean_2211",0.66269491895691,0.594960936046059,0.93054361030043,0.795923901551944,0.828650326673488,-0.182366365490491,0.839646886579965,0.329112014427207,1,-0.151284169243047,-0.251937831691356,0.701042481700744,-0.440761390205303,0.283028082294567,0.115677591285385,0.523833595824147,0.0547979171516826,0.624294826184652,0.731508519803528,0.906603549779892,0.911796824775785,0.837726190353765,-0.185620809988994,0.225992733742597,0.716110917937549,0.685854916033119,0.504798262887196,-0.0845679846740488,0.189119470083822,0.812950076162467,0.764362658238298,0.518688470659417,0.463077824595876,0.414403363749294,0.181829527968313,0.251549673951322,0.0690878439565288,0.424745278498105,0.277480153042773,0.429150358909203,-0.217796692573902,0.487225245797755,-0.896014475013025,-0.902858125897882,-0.629304532864784,-0.897245384318481,-0.830661744543363,-0.883808071656207,-0.913498158815435,-0.935065491507789,-0.929089060729903,-0.965136562424542,-0.500681472981813,-0.578108709204074,-0.746506873561561,-0.742438749857832,0.184006458564859,0.443747703169454,-0.705160215438509,-0.432248925893236,0.356086837807145,-0.165470880508987,-0.508115495647637,0.364596788678731,-0.60913454583555,0.0907242701680835,0.0847440013608968,0.162171742404196,0.463823693251199,0.303852477747114,0.755361085751255,0.906942160299798,0.410761877518108,0.891376521335844,0.369372037307959,0.393148559724517,0.220438781829461,0.708656322161356,0.118199385258001,0.47923562306499,-0.0902848393768412,0.0221984203902388,-0.246325293659686,0.521433089623127,-0.432591675526366,-0.408982952304253,-0.627405249821286,-0.703294298516328,-0.432273465654811,-0.44159679267761,-0.799820121036584,-0.908884618370914,0.506913169846983,0.594554638830457,-0.076268440427747,0.128521563567804,-0.157158181228162,-0.132677856090794,-0.821440559712609,-0.810606088336089,0.54399891212468,0.850749153474662,0.790836723772049,0.729973177890796,-0.242709900102241,0.617862611774411,-0.530062341461519,0.5797614119425,-0.571774741183557,0.321890375582891,0.440935977315753,-0.310818942440452,0.098298208580682,-0.608822009243952,-0.187543066887962,-0.451156055286251
"Mean_2212",-0.0772366712155432,-0.529947028712716,0.0357942786614723,0.339468871840763,0.090599887748639,0.960348191638912,0.337894044587268,0.841142804886054,-0.151284169243047,1,-0.704867273564159,0.302820897376951,-0.587836186269352,0.0421538018473461,-0.0504687889156061,-0.487056096823956,-0.78323463828048,-0.624645464241791,-0.487659871057655,-0.476932033316225,0.151174276848358,0.235989435599513,0.728823671832687,0.35948288594988,0.342066697033146,0.49429196179805,0.681074928594225,0.864206433580519,-0.798513597079822,0.0302884657955761,-0.124767258434786,0.280955042084768,-0.732352902770113,-0.36933815308105,-0.109369498895074,0.151151286490944,-0.26195857675951,-0.714436028229311,0.267040018707352,-0.157767848580476,-0.392217623483271,-0.731554047553181,-0.0710720100470557,0.02014179017915,-0.0935689552227639,0.000620102970309767,-0.0415037419219759,-0.119773134857861,0.0504601719536876,0.286637342388827,0.0334666560247323,0.08158027384728,-0.171752832612093,-0.23087279938075,-0.00589496606925877,-0.171672592375121,-0.849394203222215,-0.870917388135126,0.0215084016306225,0.848509668453536,0.569535238087251,0.988512831704996,-0.688816041022492,-0.0162809083084918,0.767882002319092,0.867169228465204,-0.552409032836994,-0.623285042700667,-0.880018949369799,-0.948895150014073,0.085647368190389,0.138277876054606,-0.504332068012357,-0.351374897123462,-0.00946036261616591,-0.673792371778723,0.116805447073809,-0.37791682347888,-0.677199270163613,-0.495271637199528,-0.813104528557502,-0.893573970079434,-0.0775926495132841,-0.0577684466677447,-0.726345714020343,-0.601346539433018,0.673797267192223,0.710408363387377,-0.346918536147233,-0.461544074794108,-0.331018647124889,-0.0939393471169423,-0.641148548516075,-0.175590425754114,0.0424447599507556,0.376610112367769,-0.353579170854615,-0.590719548318757,-0.00860495843333959,-0.0788568297722978,-0.794051987317722,-0.176720375605257,-0.253890412757546,-0.733989463605782,0.473518179246238,0.181435086435231,-0.342115689576412,0.211165885920019,-0.179077715747118,-0.736942517952255,-0.77650069673306,-0.609505094103379,-0.545388807017842,-0.00795538544212072,0.174354833992492,-0.263290473208161
