"","Mean_2001","Mean_2002","Mean_2101","Mean_2102","Mean_2111","Mean_2112","Mean_2201","Mean_2202","Mean_2211","Mean_2212","Mean_2301","Mean_2302","Mean_2311","Mean_2312","Mean_2321","Mean_2322","Mean_2331","Mean_2332","Mean_2401","Mean_2402","Mean_2501","Mean_2502","Mean_2601","Mean_2602","Mean_2611","Mean_2612","Mean_2701","Mean_2702","Mean_3001","Mean_3002","Mean_4001","Mean_4002","Mean_4011","Mean_4012","Mean_4021","Mean_4022","Mean_4101","Mean_4102","Mean_4111","Mean_4112","Mean_4201","Mean_4202","Mean_5001","Mean_5002","Mean_5011","Mean_5012","Mean_5021","Mean_5022","Mean_5101","Mean_5102","Mean_5201","Mean_5202","Mean_5301","Mean_5302","Mean_5401","Mean_5402","Mean_6001","Mean_6002","Mean_6101","Mean_6102","Mean_6201","Mean_6202","Mean_6211","Mean_6212","Mean_6221","Mean_6222","Mean_6301","Mean_6302","Mean_6401","Mean_6402","Mean_7001","Mean_7002","Mean_7011","Mean_7012","Mean_7021","Mean_7022","Mean_7101","Mean_7102","Mean_8101","Mean_8102","Mean_8111","Mean_8112","Mean_8121","Mean_8122","Mean_8201","Mean_8202","Mean_8211","Mean_8212","Mean_8301","Mean_8302","Mean_9001","Mean_9002","Mean_9011","Mean_9012","Mean_9021","Mean_9022","Mean_9031","Mean_9032","Mean_9041","Mean_9042","Mean_9051","Mean_9052","Mean_9061","Mean_9062","Mean_9071","Mean_9072","Mean_9081","Mean_9082","Mean_9100","Mean_9110","Mean_9120","Mean_9130","Mean_9140","Mean_9150","Mean_9160","Mean_9170"
"Mean_2001",1,0.762948221623055,-0.383711818219523,-0.777431942145266,-0.777909409839067,-0.215504084107345,-0.596592087478668,-0.633787098719757,-0.314606594041202,0.156279025843745,0.739486170803894,0.87637759348595,0.779732819768314,0.785849425966169,0.468143760330596,0.616013635654046,0.908073956658739,0.867820142337226,0.450016536768456,0.258469534852506,-0.313802581273513,0.101037252398282,-0.523216627997368,-0.753949886532686,-0.756283657071302,-0.731659658597152,-0.498421276380877,-0.286626310708559,0.905690770959955,0.900757956552106,-0.047563752709896,-0.0665446117486704,0.0458260102341215,-0.267568409189699,-0.906099545331306,-0.888822256490813,0.507109426601422,0.935420187408725,0.615036430753858,0.68242477468354,0.606129734431189,0.813043564086894,-0.501630603487057,-0.587898282759858,-0.168609988987211,-0.753286008431006,-0.472774553300968,-0.527086470981423,-0.852070272043155,-0.784251519757512,-0.734264655401671,-0.722762174102662,-0.758355405082739,-0.564331213054257,-0.324087793162433,0.394682325650632,0.96624138124969,0.873169964097296,0.310128730609812,0.24565700075766,0.695841690762012,0.395956736448575,0.88389240254586,0.502157966107321,-0.602574153169069,-0.640129811115383,-0.908603798897853,-0.60607844476712,-0.552311151032092,-0.262324741102464,-0.335718501612321,0.496870827573571,0.85203102101163,0.858308349856759,0.348466043266479,0.809776684343813,0.866785670313514,0.692159257778166,0.880473723773635,0.753365920051515,0.822509881720116,0.863801396484029,0.80484662085885,0.792628058784634,0.822941603608247,0.472587492852165,0.0513712233401768,0.306796016186385,0.688054981450803,-0.459885057738673,-0.615977759591933,-0.735351065907109,-0.763605177553261,-0.826731967332435,-0.107128408821352,0.288432756836663,-0.253005727951802,0.305504642996058,-0.275928181011529,-0.745127526699101,-0.289216577268844,-0.711138383413776,-0.295421988513407,-0.517443343280789,-0.749165946887302,-0.722213223962198,-0.0212579436780601,-0.0786352164840403,-0.475851245794164,0.0561317528111266,-0.515230717833714,-0.264160885349274,0.421598439234448,-0.410313879755877,-0.290348136276152,-0.313806364065953
"Mean_2002",0.762948221623055,1,-0.472045570183797,-0.909146831191289,-0.970730844221184,0.107615747808876,-0.733114241795303,-0.674491308352639,-0.448518165802567,0.331768240744944,0.75830028067179,0.915936961755021,0.713030424359865,0.718224912027247,0.398972823997783,0.650669350880007,0.890199481367013,0.86531582867719,0.376738734588476,0.404076647448976,-0.398022535727835,0.375913258813754,-0.168883286201916,-0.493472902519113,-0.893556179120822,-0.773599805271016,-0.456065014478101,-0.139416123094611,0.849701658971969,0.886778612046125,0.0763645516856421,0.179297425646045,-0.241694706518511,-0.239828867814623,-0.74083534787224,-0.757656530425367,0.571905405911986,0.902347736754226,0.413542136262199,0.87488061517769,0.560329853300748,0.862119715132747,-0.57308162904086,-0.671207108596563,-0.497410426580488,-0.753443005714498,-0.415558695408433,-0.408806109028522,-0.73898340314591,-0.618983170888391,-0.542587451441814,-0.540066437438487,-0.525644451287306,-0.097562089913063,-0.159072393221843,0.433222679658995,0.793867657883338,0.882188046442035,0.476033866463238,0.353736511643911,0.6466454471622,0.548518176915109,0.933411073802543,0.630032422113493,-0.51949359392712,-0.537550691776485,-0.800175208302012,-0.54165109492738,-0.484067342070129,-0.303055807768613,-0.400179089149956,0.285741332036745,0.829905793532081,0.825765760920877,0.627215799239036,0.788942591328868,0.848162982412,0.884281046558854,0.910792925428519,0.870704808441538,0.924909526598515,0.868072716368059,0.869605957612992,0.905952430647726,0.831044941851013,0.489006937618624,0.286708486183968,0.65039674301712,0.580043956515377,-0.503040873663626,-0.149728857134689,-0.507133125880015,-0.472875047670645,-0.786488715120397,0.148797239828413,0.0791469777355513,-0.309933608661977,0.0929863802816698,0.121967677750277,-0.659574386306572,-0.454896254875319,-0.909362948654591,-0.586599640591609,-0.88188958718831,-0.721672516688821,-0.816168462623769,-0.0509474253079929,-0.122876611972511,-0.306274494298931,0.234372942655615,-0.830930980680021,-0.705663857618893,0.0364828434961356,-0.722850659699248,0.120924611871718,-0.453538764672182
"Mean_2101",-0.383711818219523,-0.472045570183797,1,0.549645942770938,0.525744841568971,-0.687238203078808,0.820141425890195,-0.0625567279047396,0.770935747226013,-0.732735181028207,-0.399088138547094,-0.207685449084833,-0.522813611123539,-0.526320665247326,0.307103920673002,-0.292775008809686,-0.40238319029265,-0.128260878820056,-0.593485164137098,-0.285467648433435,0.378931601046837,0.083859444163523,0.165930095730837,0.50225361296467,0.504954922474599,0.487446073325862,-0.300266681872131,-0.526824980772477,-0.428282252862245,-0.396828044224263,0.0124441941513197,-0.0182366796175424,-0.0296362228488834,-0.15721637102368,0.217330365073345,0.0507905753634355,-0.348929552964547,-0.336605149525013,0.00747465680992793,-0.299281043775002,-0.605706990858186,-0.21226960787917,0.350893448090244,0.271646802685411,0.498705499762817,0.158715305161258,0.136460734444594,0.108423950210398,0.478633919015398,-0.098383757713678,0.137856789249431,0.131237365429094,0.313140357269858,0.33371626298764,0.29649624908779,-0.00205110372124061,-0.319713988706936,-0.287469185188037,-0.759919506249738,-0.874613062875387,-0.587769484620761,-0.728487559271636,-0.462506149360733,0.150405133982689,-0.175955521947567,-0.240642483713573,0.266155162360633,-0.216596152018978,0.0791662486532245,0.0947105012910578,-0.151115743635568,-0.243074253472707,-0.136057033895026,-0.070083441756187,-0.119586493648244,0.0492539690903362,-0.382472876766425,-0.378491224360833,-0.263050447465859,-0.500373375846792,-0.386365924947452,-0.213343841804218,-0.560706879758332,-0.455643425344434,-0.26445244665076,-0.471942045372436,-0.860201621584764,-0.610604841573259,-0.576934747347704,-0.49347081492274,0.0278236674152264,0.226846049858706,0.255260975892285,0.282934803374977,0.494665852762158,0.243641876618288,0.868284450814715,0.105332704509881,0.38564052658256,0.407978610314671,-0.0663813503562909,0.435351558609105,0.762877352717851,0.38757736303342,0.82869807330201,0.368208976110581,0.433136013770756,-0.0486546397290462,0.425260872779165,-0.239277007720943,0.366582351918038,0.377269502831459,-0.30105588126731,0.209321433030864,0.608894265689751,0.757071838049883
"Mean_2102",-0.777431942145266,-0.909146831191289,0.549645942770938,1,0.892658981307509,-0.216546120149012,0.7114013294008,0.663971574119995,0.503149517634675,-0.544484273456027,-0.895018177667011,-0.796705884723329,-0.898212875092235,-0.823969937992888,-0.498733939443986,-0.771636436106723,-0.950959752205614,-0.755162120037735,-0.299019419425327,-0.247824358209411,0.381944975623776,-0.415481626593001,0.0060510652618923,0.413848324770453,0.725359282656598,0.620912854530821,0.237817293875276,0.0469531191107759,-0.857321531355824,-0.794133654508438,-0.0716719702629953,-0.0467432538192976,0.347597955976251,0.416731922855258,0.629703663625763,0.649115349974804,-0.677487576961911,-0.880306927053677,-0.45406013646294,-0.916496902772597,-0.530886546845527,-0.896591931410568,0.367677696876824,0.501218531864529,0.425768247645129,0.622372356723729,0.165020977492226,0.166392229358869,0.602855417991606,0.56321829698451,0.339375207233796,0.533709555923739,0.340239211575225,0.0251689828575018,0.138076955297998,-0.544307642474806,-0.709539230096321,-0.719731691856264,-0.330388400546368,-0.269545415080023,-0.525363967563173,-0.510297549295002,-0.917961537012878,-0.316664595488163,0.298892067100918,0.447239142537676,0.886316416919763,0.630963704966082,0.629347777554309,0.330536690497855,0.0996341609120111,-0.139958419567926,-0.831524412676497,-0.673815280495666,-0.461025197942157,-0.657539155885596,-0.830558032524348,-0.666435214135952,-0.780154291191692,-0.772263704170817,-0.914220077579839,-0.858719208143163,-0.935734074553648,-0.911580866881191,-0.911552571008155,-0.519483215602893,-0.364509851204431,-0.783989090083077,-0.688204865540919,0.370410865413335,0.163375850919649,0.432618039292436,0.56447430642649,0.708357409973687,0.191530562463721,0.0458355424497306,0.460394817729441,0.0658066362813885,-0.0578337653362541,0.566545384780658,0.631686514333931,0.89617072589528,0.73439311078389,0.883377067248215,0.795492631191478,0.601437461940983,0.190962265517471,0.24293498514495,0.506387381285919,-0.148302648382268,0.821982530416098,0.645943172662648,-0.208353232081692,0.831656812998892,0.00364704134083643,0.642429290055521
"Mean_2111",-0.777909409839067,-0.970730844221184,0.525744841568971,0.892658981307509,1,-0.203336553711018,0.829988357102744,0.695354431855235,0.610937855908036,-0.363754205348487,-0.69318795541454,-0.878613269508133,-0.670177868017708,-0.757078150304424,-0.274268809015024,-0.736761177110309,-0.880042073800283,-0.825723391635956,-0.540811573268924,-0.579708757299352,0.430695165508879,-0.460256662688083,0.14716185746221,0.461307311710737,0.821814647905096,0.823374858521343,0.319106777949649,0.0234747463557355,-0.917274730531769,-0.916236725233517,-0.271995268954618,-0.270890184891953,0.0632650628869821,0.105699063297145,0.714703689816841,0.716992115346998,-0.613870856189698,-0.897635226194004,-0.269791892592517,-0.837302715281066,-0.606813436501446,-0.870210639101685,0.6595197960789,0.690613465206869,0.622418381100981,0.779974514320915,0.537414606901624,0.507014173541829,0.755490743543667,0.66855395450581,0.61864151185275,0.640150976171281,0.538400780982481,0.156241935905042,0.374994238344649,-0.271384867142551,-0.777398949068735,-0.854231915328369,-0.549199023255093,-0.366761537418043,-0.581999473469023,-0.467564047674169,-0.903517773185016,-0.62116731531324,0.577937659162715,0.593835939139334,0.773917537760674,0.433317547906314,0.335441231722389,0.0909114862203221,0.333610962720007,-0.449654388057137,-0.799475857140186,-0.801531942891197,-0.55511921468226,-0.719044347196668,-0.917491284193466,-0.924391396455486,-0.882704914355362,-0.84561929412077,-0.879650162888296,-0.850339977949538,-0.924731226281829,-0.945363444626775,-0.767736557447137,-0.414395485598438,-0.343767142840094,-0.673104081471643,-0.495499719131041,0.437868162752346,0.0946387719703808,0.443653025894368,0.485751802084882,0.736161995175141,-0.136738205860974,-0.0763320356188689,0.366387015680417,0.0603036530407352,0.041924754662648,0.703159375820485,0.35902150312384,0.904506180695535,0.540851973019183,0.790955034804251,0.701874266007498,0.742450669105821,0.200350271521617,-0.0768102228263846,0.37596415819215,-0.324307258004039,0.825572051344467,0.585937882717481,-0.216265118830385,0.63647122322532,-0.060831837621962,0.437022622974868
"Mean_2112",-0.215504084107345,0.107615747808876,-0.687238203078808,-0.216546120149012,-0.203336553711018,1,-0.527016458560616,0.286519688980048,-0.784305680724546,0.815928635467091,-0.0247485487552804,-0.248053291484543,0.0876005369295656,0.108135060506997,-0.522485329950721,0.197010795994208,-0.00758012115558954,-0.36465584517405,0.405975291846543,0.383173489248264,-0.441861895873148,0.339392124711221,0.526384208226879,0.258224458494029,0.0636897116127334,0.0145827705289432,0.788008115304221,0.872606937602914,0.0663525694972858,-0.0711568355526248,0.404885548912282,0.425820577944664,0.065765815899105,0.391892507085561,0.418599828372132,0.4520541609572,0.369382963150769,-0.149369648692919,-0.500049588684937,0.0226597069934559,0.351897723120707,-0.0519482113129065,-0.207169788682907,-0.0884125622779189,-0.728427907738824,0.074485065237209,0.00923148491989983,0.0985791866498879,0.0509346463320636,0.344023865611543,0.248557124269046,0.0565682065532629,0.270803579062496,0.225012290457609,-0.355515827519277,-0.371010832667741,-0.320019400270637,-0.279203873353847,0.440567424617508,0.470717935103015,-0.13073240298746,0.344845339672776,-0.0537932736916547,-0.409377203021747,0.466500954764949,0.433089053192182,0.208498641328971,0.483548952600023,0.290005563728697,0.264613899309608,0.560208807609405,0.0556068460768506,-0.20537121072005,-0.375401079995949,0.0732095018520828,-0.500174306736659,0.0572341759332711,0.0621562725398577,-0.245472523686133,-0.0040095502568227,-0.0705595748931428,-0.212155647237294,0.277293384785508,0.177964001727875,-0.164901422433272,-0.00315390238720191,0.910718804501528,0.658832583262653,0.00569893567564772,0.590585283115775,0.664328441932469,0.454053873613884,0.289573500642088,0.309662376703764,-0.287522510798043,-0.343575978244679,-0.673743927458123,-0.612722058233117,-0.283006858632018,-0.00865984435254935,0.102090249123105,-0.112333681474137,-0.654912452166337,-0.215507452416925,-0.305906721529039,0.201697476424052,-0.715545683384232,0.207871009873584,-0.115015073458395,0.508339227215424,-0.350451617910467,-0.333052350113633,0.102184539904418,-0.179970553165229,-0.173682594044163,-0.551914809384234
"Mean_2201",-0.596592087478668,-0.733114241795303,0.820141425890195,0.7114013294008,0.829988357102744,-0.527016458560616,1,0.40581045870826,0.878724420652383,-0.49791620788711,-0.506490050748941,-0.537755544628718,-0.544645924508977,-0.759067727343901,0.135597540015381,-0.665959516367848,-0.62814733817722,-0.501179225872512,-0.721226974313576,-0.665298808474884,0.34370526600319,-0.231313221731823,0.182375625863504,0.457065451013054,0.641179840767135,0.823686836098526,-0.0795834364361381,-0.284373327099245,-0.757277309765708,-0.763516836003951,-0.361627481772571,-0.191327876093398,-0.117489859248831,-0.130871345008708,0.519780522846897,0.36675072802963,-0.421750409422023,-0.653255275899652,0.108743182026086,-0.577587410391836,-0.587191214321005,-0.568133019048305,0.56539418527376,0.442867612423264,0.703211888151699,0.469211782518582,0.473898984588544,0.397207332422952,0.669224621793989,0.301929420967699,0.460851112297185,0.390844087444911,0.423244993657748,0.277285061364473,0.561167633888131,0.00154110379292316,-0.557414384926096,-0.607213743750214,-0.850295387946689,-0.687661770648865,-0.574199368373511,-0.455237663889887,-0.705707766331493,-0.336956533427657,0.352337893045254,0.266204988905529,0.489291398745711,-0.0468856364027197,0.0184777615661559,-0.165548658127229,0.179065911229821,-0.492972391267421,-0.395889046458903,-0.42649981355987,-0.196724586695083,-0.287858713885077,-0.695618557017234,-0.769448397447789,-0.613771519854563,-0.774773915626627,-0.659507509422676,-0.575978077048569,-0.830475046128204,-0.806042584486105,-0.47207218633897,-0.483760437727175,-0.635140919960453,-0.69650501806235,-0.360878944510133,-0.105909887718501,0.0337715978987757,0.371650066230961,0.474469126988664,0.558034871169437,0.149033826651914,0.205848624797145,0.742042893403492,0.231893597109527,0.307894467077731,0.698158346690869,0.0614478319204705,0.753061496871877,0.607811457107751,0.516119781968138,0.747294851300875,0.579736621776828,0.342251468838988,-0.365657419760128,0.563615760496862,-0.297319628424466,0.549550946641313,0.355045376338295,-0.362424476804711,0.304691533725555,0.295707562083037,0.647689793951676
"Mean_2202",-0.633787098719757,-0.674491308352639,-0.0625567279047396,0.663971574119995,0.695354431855235,0.286519688980048,0.40581045870826,1,0.174938104297764,0.160941471384902,-0.635938487952458,-0.732495725497924,-0.494013039293293,-0.670710888183729,-0.587833583120287,-0.791697740415026,-0.709985937536687,-0.820874372728251,-0.126068935065288,-0.36702322429532,-0.143558307992839,-0.478374373392576,0.0807863090485199,0.179293694328354,0.438449507765914,0.653646635488812,0.486106402021038,0.521396120081119,-0.730348783390533,-0.729838102756852,-0.35501660959138,0.0612010754254457,0.198932728384534,0.484528762550285,0.662791147271146,0.669815677398676,-0.283769984251672,-0.789527747380591,-0.217571423524958,-0.81581165355805,0.0064639169375634,-0.84437204670079,0.193530662905951,0.234140421249341,0.158843463707589,0.494978553143026,0.255357057844557,0.206547366520764,0.334815992419394,0.73006229375622,0.412822850151171,0.511973258925944,0.195594370686215,-0.120042290258116,0.166681352474185,-0.486392645209321,-0.615582095077463,-0.703936611112902,-0.119855337751827,0.219436906474962,-0.233058859271348,0.19446459625542,-0.732712612514059,-0.649752395978146,0.758637401617966,0.873045508806062,0.772158607154266,0.66678732616161,0.341500849591586,-0.0901203446114319,0.461176014171954,-0.197491502634291,-0.709445856387956,-0.718305309953365,-0.142544897043287,-0.742181744202306,-0.724467020799682,-0.639028240296491,-0.756611378249527,-0.635596331583708,-0.775346009610245,-0.873594858827485,-0.6876075890794,-0.763938982862579,-0.760252461866226,-0.261937411882824,0.328338015901477,-0.377102102497284,-0.15352497530495,0.694888848296255,0.251807069478066,0.405564501157985,0.617421784355266,0.69102529767314,-0.192058580248568,0.0541641750403915,-0.0505806195870909,0.178521049868656,-0.310183655282195,0.419681759195669,0.619341103292351,0.787827795269631,0.0606069994004186,0.521831341658782,0.195400507026816,0.447635842081987,-0.165289243230397,-0.140444472948047,0.508378595476987,0.139728732748321,0.490947234433231,0.120765397803474,-0.297779967151588,0.54565012690692,-0.378760271192402,0.11871493037681
"Mean_2211",-0.314606594041202,-0.448518165802567,0.770935747226013,0.503149517634675,0.610937855908036,-0.784305680724546,0.878724420652383,0.174938104297764,1,-0.649848000120862,-0.209808455487872,-0.205313115253943,-0.313588894377761,-0.515791595745879,0.39764723278747,-0.578496498804684,-0.3914280785893,-0.128069935901347,-0.790306574495557,-0.756508310241568,0.476254844324403,-0.429075704656409,-0.145214783082708,0.121374966942809,0.260076206803407,0.50648606434802,-0.505844309690317,-0.650212494019832,-0.585774998410384,-0.470179965441331,-0.617811725006025,-0.445517957389737,-0.333661893919563,-0.395337568553899,0.119620004086849,0.0444780269830929,-0.523389047134714,-0.340566502036299,0.374256726283268,-0.305973061845234,-0.581956540228901,-0.357934785365552,0.555637628629385,0.37706738150927,0.857361377158255,0.339761216481785,0.445734922707496,0.34679153972776,0.405625886097486,0.172390620835169,0.303666320957958,0.399723454201484,0.182308026961737,0.153834863518944,0.744048576254108,0.346437847512713,-0.207190623586476,-0.222984358490981,-0.695867246252985,-0.533469993918792,-0.172734034063283,-0.293457801173732,-0.360069902913246,-0.032013031422416,0.113514721922689,0.112051807529876,0.205059395315743,-0.284482588507394,-0.25522906869196,-0.440865767813755,-0.23221891654787,-0.536750669780312,-0.176424527046235,-0.11928062078564,-0.121038485993035,0.0693950302118521,-0.552207004027081,-0.524667274879484,-0.247162091173161,-0.396389930992714,-0.308273192501641,-0.252342361767757,-0.675914917332732,-0.603595895131555,-0.160256967942058,-0.129797478884756,-0.770993730692598,-0.674248220983658,-0.129294513055224,-0.301813732364217,-0.318714834867736,-0.0609963347410514,0.161273374900501,0.129914948303458,0.173072147331782,0.166135514532089,0.704441693251218,0.538468588336103,0.501066720719991,0.450266871953733,-0.107272309850555,0.466528969189321,0.541396420794901,0.289195995201419,0.530486265668384,0.168644323417866,0.700905431613826,-0.507697187631684,0.413102712829754,-0.540154257245879,0.5044673352097,0.206965784249111,-0.484762580798024,0.189330734602589,0.300664390024164,0.52964909530013
"Mean_2212",0.156279025843745,0.331768240744944,-0.732735181028207,-0.544484273456027,-0.363754205348487,0.815928635467091,-0.49791620788711,0.160941471384902,-0.649848000120862,1,0.388874177746512,0.0614794196125818,0.545363132981808,0.341199918588044,-0.0737407830594351,0.329780817703284,0.386165445849707,-0.0869710139877698,0.278363581164282,0.0948862011592482,-0.624635480300192,0.329607081488307,0.437958363971095,0.0124095746567792,-0.167843639030975,0.0213655808592918,0.54812482612697,0.695029067641743,0.308284816993902,0.117689944759893,0.0893557409654821,0.272086199184057,-0.167129500105539,0.0415194860228267,0.153204136194872,0.115852442697466,0.64190318803959,0.171496146420049,0.0453708982819404,0.302961178996242,0.570929498283325,0.264932948978926,-0.199042931433844,-0.266316036921193,-0.5620415099352,-0.176615742366498,0.102289675048769,0.102543237160057,-0.181751519513844,0.0734158793514108,0.155492361229341,-0.180062871248831,0.0714086764049815,0.0926388101571422,-0.193373280250164,0.0187706666436721,0.00735598750350655,-0.0559158474548007,0.208671061928798,0.395735592334183,0.0782405755390399,0.611173245809908,0.255195017421834,-0.435345133079955,0.493549102149239,0.338826166443262,-0.225281141911123,-0.00190806878347931,-0.264456674785777,-0.188862488144551,0.62244516988542,-0.0276830401741996,0.216903047598181,-0.088784847441065,0.286446470342831,-0.159328587832341,0.29841001478088,0.0821179603406787,0.0022277772040349,0.140340796127421,0.222329539400385,0.0875425513264382,0.508422916119965,0.369336260191441,0.257499605996231,0.20728568040873,0.882766445889318,0.768757784216824,0.477719804574487,0.343197281324466,0.352479764944026,0.185123031542046,0.0289027668359616,0.0429650697836753,-0.506559245399505,-0.161575330244689,-0.685633799901644,-0.351467219180115,-0.307692974096208,-0.163743235243532,-0.222524002878191,-0.290984804079978,-0.871493609990517,-0.510522037145585,-0.627536381851416,0.0351952690762131,-0.674751476673953,-0.256392804058803,-0.206111951118358,0.431352706659897,-0.566339439087243,-0.578366562927789,0.123024703339023,-0.508349490306706,-0.25680730438227,-0.706328241675148
